# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 4456.68 -1.37339 748.166 1.00761 0.000655688
200000 4474.5 -0.808719 751.063 0.993585 0.000643936
300000 4470.03 -1.38831 750.408 1.0043 0.000651269
400000 4412.2 -0.78447 740.602 0.976911 0.000641949
500000 4469.91 -0.892291 750.306 0.994568 0.000645377
600000 4512.84 -1.28523 757.577 1.00749 0.000647953
700000 4522.78 0.651931 758.92 1.03574 0.000662687
800000 4481.72 -1.56089 752.4 0.999399 0.000647451
900000 4466.06 -1.23907 749.719 0.991352 0.000644082
1000000 4490.04 -1.45028 753.779 1.00484 0.000649287
1100000 4504.37 -1.27985 756.153 1.00174 0.000645071
1200000 4417.62 -1.35616 741.609 0.996428 0.000654022
1300000 4581.09 -0.902263 768.965 1.02407 0.000647787
1400000 4473.27 -1.24788 750.93 1.00703 0.0006534
1500000 4521.58 -0.755607 758.954 1.01254 0.000649316
1600000 4505.73 -1.13715 756.358 1.01197 0.000651969
1700000 4491.71 -1.19885 754.016 1.00523 0.000649208
1800000 4539.1 -1.25763 761.978 1.00812 0.000644811
1900000 4462.26 -0.714672 748.991 1.00118 0.000650689
2000000 4452.08 -1.14136 747.355 0.982934 0.000641047
2100000 4460.08 -1.37897 748.738 1.00401 0.000653354
2200000 4447.28 -1.10159 746.544 0.9912 0.000646922
2300000 4460.54 -0.792712 748.717 0.992385 0.000645264
2400000 4413.59 -1.01848 740.875 0.981821 0.00064511
2500000 4504.48 -1.11548 756.145 1.01766 0.0006557
2600000 4430.71 -1.13518 743.768 0.993503 0.000650748
2700000 4446.21 -0.964028 746.34 0.9877 0.000644725
2800000 4464.03 -0.671182 749.282 0.999231 0.000648963
2900000 4386.04 -1.26698 736.293 0.97839 0.000647024
3000000 4443.52 -1.54153 745.985 0.996066 0.000650655
3100000 4489.07 -1.26605 753.584 0.994345 0.000642908
3200000 4470.53 -1.28285 750.475 1.00218 0.000649841
3300000 4538.28 -1.26436 761.843 1.02327 0.000654423
3400000 4542.33 -0.417754 762.38 1.01446 0.000647274
3500000 4483.79 -1.02055 752.657 1.014 0.000656224
3600000 4375.23 -1.16705 734.462 0.982491 0.00065159
3700000 4498.2 -1.2174 755.108 1.0034 0.000646992
3800000 4412.96 -0.5665 740.694 0.997846 0.00065551
3900000 4458.63 -0.768416 748.392 0.992573 0.000645935
4000000 4472.77 -1.22614 750.841 0.998986 0.000648323
4100000 4450.64 -1.13856 747.113 0.993454 0.000647811
4200000 4446.84 -1.15195 746.478 1.01004 0.000658413
4300000 4496.05 -0.908672 754.695 1.00164 0.000646388
4400000 4473.51 -0.95485 750.92 1.00111 0.000648966
4500000 4482.24 -1.26052 752.438 1.0064 0.000651465
4600000 4450.35 -1.17183 747.07 0.99187 0.000646431
4700000 4461.47 -0.757582 748.867 0.999704 0.000649759
4800000 4486.28 -1.24024 753.112 1.01099 0.000653721
4900000 4404.34 -1.37182 739.383 0.996231 0.000656417
5000000 4404.73 -1.09481 739.402 1.00325 0.000660965
5100000 4536.85 -1.22777 761.597 0.996654 0.000637328
5200000 4544.25 -1.15997 762.826 1.01034 0.000644958
5300000 4410.87 -1.24045 740.456 0.996463 0.000655499
5400000 4438.66 -0.845556 745.054 0.983579 0.000642664
5500000 4492.27 -1.0664 754.087 0.992328 0.00064107
5600000 4495.21 -1.21708 754.606 1.02387 0.000660986
5700000 4466.23 -0.38592 749.603 1.01661 0.000659824
5800000 4512.67 -1.10819 757.519 1.01346 0.000651576
5900000 4440.96 -1.33247 745.522 1.00121 0.000654057
6000000 4493.81 -1.1786 754.364 1.01118 0.000652927
6100000 4496.92 -1.23046 754.895 1.00318 0.000647589
6200000 4424.57 -0.638704 742.654 0.977167 0.000640221
6300000 4488.3 -0.923274 753.398 1.01425 0.000656002
6400000 4473.81 -0.255076 750.853 1.00084 0.000648313
6500000 4476.83 -1.17007 751.514 1.00666 0.000652469
6600000 4494.73 -0.559152 754.416 1.02578 0.000661711
6700000 4523.26 -1.4324 759.35 1.00867 0.000647236
6800000 4425.04 -1.31229 742.846 0.980716 0.000643204
6900000 4409.04 -1.10626 740.127 0.983782 0.000647472
7000000 4442.28 -0.888247 745.667 0.989303 0.000645532
7100000 4437.85 -0.836947 744.916 0.994456 0.000649879
7200000 4472.72 -1.33009 750.852 0.992785 0.000644264
7300000 4452.21 -1.17932 747.384 1.00558 0.000655264
7400000 4509.74 -1.01075 757.011 0.998955 0.000642841
7500000 4486.65 -1.06305 753.144 1.00563 0.000650245
7600000 4477.88 -1.38437 751.726 1.01075 0.000655182
7700000 4479.21 -0.997617 751.884 1.00296 0.000649551
7800000 4471.42 -1.23163 750.617 0.993974 0.000645004
7900000 4453.74 -1.42453 747.681 1.00002 0.000651616
8000000 4481.48 -1.40166 752.334 0.999734 0.000647432
8100000 4456.19 -0.887285 748.003 0.980423 0.000638187
8200000 4458.53 -0.407623 748.314 0.988653 0.000642199
8300000 4373.1 -0.79101 734.043 0.965811 0.000640677
8400000 4497.88 -0.405524 754.918 1.00993 0.000650902
8500000 4465.28 -1.29036 749.596 0.986701 0.000641395
8600000 4500.89 -1.20914 755.558 1.00843 0.000650013
8700000 4536.03 -1.07087 761.432 1.02017 0.000652585
8800000 4434.26 -1.0231 744.344 0.977839 0.000639816
8900000 4397.15 -1.29394 738.163 1.00039 0.000660123
9000000 4417.72 -1.14676 741.591 0.991498 0.000651416
9100000 4503.67 -1.28888 756.038 1.01329 0.000652684
9200000 4503.52 -1.13161 755.987 1.00612 0.000648038
9300000 4505.74 -0.717681 756.29 1.00167 0.000644748
9400000 4525.28 -0.456325 759.525 1.0104 0.000647402
9500000 4497.18 -1.47819 754.981 0.992604 0.000640979
9600000 4530.38 -0.229267 760.343 1.01673 0.000650461
9700000 4464.09 -1.09687 749.364 1.01329 0.00065857
9800000 4478.36 -1.18389 751.773 0.985238 0.000637912
9900000 4425.59 -0.834127 742.859 0.982023 0.000643182
10000000 4556.08 -0.753109 764.745 1.01178 0.000644317
