# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 23736 -0.190695 3983.5 1.00429 0.000122827
200000 23773.3 0.614236 3989.62 1.00237 0.000122372
300000 23621.7 -0.0651847 3964.3 0.989719 0.000121587
400000 23773.9 -0.12765 3989.84 0.983685 0.000120067
500000 23827.8 -0.149342 3998.89 1.00823 0.0001228
600000 24009.5 -0.0690258 4029.36 1.02123 0.00012346
700000 23554.3 -0.140873 3952.99 0.976549 0.000120306
800000 23850 -0.112654 4002.61 1.00639 0.000122481
900000 23678.8 2.45504 3973.45 0.98718 0.000120946
1000000 24019.2 0.735675 4030.87 1.00852 0.000121803
1100000 23684.4 1.18571 3974.6 0.9821 0.000120319
1200000 23931.8 -0.023312 4016.32 1.00631 0.000122031
1300000 23553.7 -0.0231963 3952.87 0.986976 0.000121607
1400000 23811.6 -0.173949 3996.18 1.00732 0.000122801
1500000 23857.8 -0.048813 4003.91 0.996189 0.000121193
1600000 23783.1 -0.0569994 3991.38 0.998228 0.000121824
1700000 23869.3 -0.160075 4005.86 1.00093 0.000121712
1800000 23991.5 -0.111048 4026.37 1.00175 0.000121202
1900000 23830.7 -0.261977 3999.39 0.999652 0.000121764
2000000 23578.5 0.0213129 3957.03 0.971238 0.000119558
2100000 23616.1 -0.118297 3963.35 0.997142 0.000122563
2200000 23759.1 -0.205178 3987.37 0.993771 0.000121398
2300000 23533.7 -0.206132 3949.55 0.981133 0.000120993
2400000 23795.2 -0.0814425 3993.4 1.00363 0.000122432
2500000 23794.7 -0.166956 3993.34 0.998977 0.000121829
2600000 23638.2 -0.109235 3967.06 0.982819 0.000120672
2700000 24185.8 0.681595 4058.83 1.02156 0.000122571
2800000 24189 -0.102677 4059.51 1.01659 0.000121982
2900000 23715.2 0.0178379 3979.97 0.986386 0.000120715
3000000 23688.1 -0.179382 3975.45 1.01652 0.000124556
3100000 23943.3 0.476714 4018.17 0.996054 0.000120734
3200000 23842.2 0.18472 4001.25 1.00173 0.00012193
3300000 23775.6 -0.154776 3990.13 1.00967 0.000123285
3400000 23617 -0.109872 3963.51 0.992761 0.000122003
3500000 23586.2 1.18612 3958.12 0.985931 0.000121281
3600000 23818.1 -0.111041 3997.26 1.00233 0.000122166
3700000 24244.6 2.72423 4068.36 1.0254 0.00012271
3800000 24126.1 -0.0425225 4048.93 1.01303 0.000121859
3900000 23873.2 0.151181 4006.45 0.983503 0.000119589
4000000 24129.6 -0.159267 4049.54 1.01192 0.000121718
4100000 23819.9 -0.18635 3997.57 0.989281 0.000120536
4200000 23883.3 -0.00469987 4008.19 0.999127 0.000121441
4300000 24144.5 -0.0578346 4052.03 1.01339 0.000121791
4400000 23694.2 -0.0483479 3976.46 0.990488 0.000121339
4500000 23766.7 -0.0788004 3988.62 1.00102 0.000122257
4600000 24067.5 -0.257558 4039.14 1.00199 0.000120835
4700000 23851.3 -0.0973439 4002.82 0.994986 0.000121075
4800000 23720.9 -0.188489 3980.96 0.987268 0.000120789
4900000 24133.7 -0.100076 4050.22 1.01204 0.000121701
5000000 23973.9 -0.118008 4023.41 1.01885 0.000123332
5100000 23898.7 0.595222 4010.66 1.00768 0.000122346
5200000 23949.9 -0.266729 4019.41 1.0079 0.000122151
5300000 23852.8 -0.148002 4003.09 1.01009 0.000122899
5400000 24037.3 0.336343 4033.96 1.00751 0.00012162
5500000 23811.1 -0.133104 3996.09 1.00556 0.000122586
5600000 23652.3 -0.0979171 3969.43 0.991874 0.000121707
5700000 23976.8 0.94828 4023.7 0.993949 0.000120295
