Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 13597.9 14983.8 15587.6 14723.1
 100000 53889.2 59431.8 61848.7 58389.9
 150000 120188 132661 138109 130319
 200000 211824 234000 243709 229844
 250000 328147 362788 378000 356312
 300000 468516 518380 540338 509078
 350000 632308 700139 730086 687511
 400000 818914 907437 946616 890989
 450000 1.02775e+06 1.13967e+06 1.18932e+06 1.11891e+06
 500000 1.25824e+06 1.39626e+06 1.4576e+06 1.3707e+06
 500000 1.2577e+06 1.39756e+06 1.45682e+06 1.37069e+06
 1e+06 4.64336e+06 5.18336e+06 5.41882e+06 5.08184e+06
 1.5e+06 9.69652e+06 1.08533e+07 1.13547e+07 1.06348e+07
 2e+06 1.60763e+07 1.80081e+07 1.88312e+07 1.76385e+07
 2.5e+06 2.34933e+07 2.6331e+07 2.75125e+07 2.5779e+07
 3e+06 3.17106e+07 3.55592e+07 3.71269e+07 3.47989e+07
 3.5e+06 4.05366e+07 4.55003e+07 4.74555e+07 4.44975e+07
 4e+06 4.98193e+07 5.60368e+07 5.83339e+07 5.473e+07
 4.5e+06 5.94357e+07 6.70803e+07 6.96398e+07 6.53853e+07
 5e+06 6.92873e+07 7.85682e+07 8.12705e+07 7.63754e+07
 5e+06 7.01759e+07 7.77857e+07 7.89942e+07 7.56519e+07
 1e+07 1.72038e+08 2.04075e+08 2.04385e+08 1.935e+08
 1.5e+07 2.7684e+08 3.39263e+08 3.30666e+08 3.1559e+08
 2e+07 3.72726e+08 4.90742e+08 4.57675e+08 4.40381e+08
 2.5e+07 4.60952e+08 6.55987e+08 5.81004e+08 5.65981e+08
 3e+07 5.44953e+08 8.18905e+08 6.93634e+08 6.85831e+08
 3.5e+07 6.25478e+08 9.85251e+08 8.0578e+08 8.05503e+08
 4e+07 6.92222e+08 1.15504e+09 9.1654e+08 9.21267e+08
 4.5e+07 7.64378e+08 1.33207e+09 1.02623e+09 1.04089e+09
 5e+07 8.47061e+08 1.507e+09 1.14027e+09 1.16478e+09
 5e+07 7.88959e+08 1.4197e+09 1.2768e+09 1.16182e+09
 1e+08 1.82252e+09 2.84619e+09 2.17119e+09 2.27997e+09
 1.5e+08 3.05938e+09 4.0526e+09 3.41533e+09 3.5091e+09
 2e+08 4.48173e+09 5.33425e+09 4.19651e+09 4.67083e+09
 2.5e+08 5.75243e+09 7.12949e+09 4.4425e+09 5.77481e+09
 3e+08 7.16768e+09 8.84513e+09 5.2793e+09 7.09737e+09
 3.5e+08 8.8575e+09 1.05796e+10 5.60357e+09 8.3469e+09
 4e+08 1.14835e+10 1.19844e+10 6.00217e+09 9.82333e+09
 4.5e+08 1.43448e+10 1.30934e+10 6.71349e+09 1.13839e+10
 5e+08 1.72625e+10 1.41394e+10 7.52587e+09 1.29759e+10
 5e+08 2.25502e+10 2.1124e+10 3.71883e+09 1.57977e+10
 1e+09 4.55211e+10 5.59328e+10 1.64595e+10 3.93045e+10
 1.5e+09 7.95461e+10 3.85827e+10 3.48545e+10 5.09944e+10
 2e+09 3.90617e+10 1.40207e+10 4.77666e+10 3.36163e+10
