# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 23841.5 0.401827 4001.1 0.999886
200000 23656.3 1.81172 3969.78 0.99233
300000 23810.1 -0.153655 3995.93 0.998459
400000 23723.1 -0.1645 3981.33 0.994777
500000 23919.8 -0.30825 4014.35 1.00303
600000 23973.6 0.638655 4023.23 1.00547
700000 23811.7 -0.174197 3996.2 0.99845
800000 23867.7 3.66081 4004.94 1.00144
900000 23778.7 -0.132713 3990.65 0.997076
1000000 23576.7 1.51872 3956.47 0.98898
1100000 23540.6 0.229912 3950.63 0.987217
1200000 23887 -0.120152 4008.82 1.00164
1300000 23701.9 -0.167706 3977.77 0.993866
1400000 23627 0.652609 3965.06 0.990876
1500000 23862 -0.0644418 4004.62 1.00057
1600000 23821.2 -0.0986099 3997.78 0.998852
1700000 23933 -0.0725667 4016.53 1.0036
1800000 23982.2 -0.0513938 4024.79 1.00561
1900000 24229 -0.0188684 4066.2 1.01601
2000000 23366.5 -0.106993 3921.46 0.979786
2100000 23358.9 -0.137598 3920.19 0.97947
2200000 23833.8 -0.11841 3999.89 0.999437
2300000 23774.9 -0.0449491 3989.99 0.996982
2400000 23888.7 -0.385842 4009.15 1.00169
2500000 23752.6 -0.038425 3986.25 0.995981
2600000 24124.3 -0.171846 4048.65 1.01158
2700000 23546.1 -0.065499 3951.6 0.987341
2800000 23611.3 0.150211 3962.51 0.990129
2900000 23532.5 -0.13456 3949.33 0.986747
3000000 23845.6 -0.135256 4001.87 0.99988
3100000 23750.1 -0.175164 3985.85 0.995866
3200000 23658.5 0.154637 3970.42 0.992133
3300000 23782.8 -0.181153 3991.34 0.997236
3400000 23416.8 0.416033 3929.81 0.982021
3500000 23473 0.235892 3939.29 0.98442
3600000 23877.5 1.53989 4006.94 1.00158
3700000 23691.6 -0.149432 3976.04 0.993451
3800000 24026.5 1.45081 4031.97 1.00784
3900000 24026.7 -0.132944 4032.27 1.00746
4000000 23485.7 -0.0493327 3941.46 0.98484
4100000 24148.5 -0.0803897 4052.71 1.01258
4200000 23973.4 -0.115388 4023.32 1.00524
4300000 23855.9 0.771948 4003.46 1.00053
4400000 23910.1 -0.2254 4012.72 1.00259
4500000 23767.1 -0.250976 3988.71 0.996611
4600000 23905.5 -0.10168 4011.93 1.00239
4700000 24080.6 -0.222204 4041.33 1.00972
4800000 23835.6 0.0977782 4000.15 0.999539
4900000 23935.5 4.15816 4016.24 1.00456
5000000 23781.1 -0.0667958 3991.04 0.997173
5100000 23826.7 -0.105745 3998.69 0.999085
5200000 23843.9 0.5365 4001.47 0.99999
5300000 23678.3 0.191899 3973.75 0.992965
5400000 23677.7 -0.139333 3973.69 0.992845
5500000 23856.3 -0.0838862 4003.67 1.00033
5600000 23922.1 -0.106688 4014.71 1.00308
5700000 24349.9 -0.0955743 4086.5 1.02103
5800000 23809.2 -0.00928091 3995.75 0.998429
5900000 23978.8 -0.0600104 4024.21 1.00551
6000000 23969.5 -0.147772 4022.66 1.00507
6100000 23588.3 -0.11798 3958.7 0.989129
6200000 23941.6 -0.216185 4018 1.00389
6300000 24025.8 -0.169498 4032.12 1.00746
6400000 23521.9 1.14509 3947.34 0.986657
6500000 23769.5 2.13649 3988.73 0.997097
6600000 23682.2 -0.135376 3974.45 0.993024
6700000 23306.1 -0.0987629 3911.33 0.977253
6800000 23787.7 -0.060223 3992.15 0.997485
6900000 23608 -0.148406 3962 0.989948
7000000 23468.6 0.21999 3938.55 0.984174
7100000 23747.2 0.234336 3985.3 0.995859
7200000 23531.6 -0.137515 3949.17 0.986709
7300000 23597.1 2.51784 3959.73 0.990028
7400000 23907.1 -0.0444296 4012.19 1.00246
7500000 23622.7 1.3095 3964.22 0.990828
7600000 23871.1 0.596874 4006.04 1.00111
7700000 23867.2 -0.121945 4005.5 1.00081
7800000 23936 -0.224905 4017.06 1.00366
7900000 23140.7 5.02013 3882.71 0.971264
8000000 23876.8 -0.171559 4007.12 1.0012
8100000 24045.8 -0.155659 4035.47 1.00828
8200000 24098.2 -0.132579 4044.27 1.01046
8300000 23682.1 -0.138515 3974.44 0.993021
8400000 23861 -0.0914581 4004.45 1.00054
8500000 23732.8 2.23754 3982.55 0.995654
8600000 23556.3 -0.272751 3953.35 0.987748
8700000 24153.6 -0.038284 4053.55 1.01279
8800000 23854 0.410547 4003.19 1.00036
8900000 23418.4 -0.141244 3930.18 0.98196
9000000 23641.9 -0.171947 3967.69 0.991343
9100000 23811.3 -0.121544 3996.13 0.998439
9200000 23639.1 0.137051 3967.18 0.991309
9300000 23778.7 -0.105674 3990.64 0.997067
9400000 23713 -0.226335 3979.64 0.994333
9500000 24195.2 1.05117 4060.35 1.01482
9600000 24013.1 -0.123309 4029.99 1.00693
9700000 24061.6 1.51656 4037.85 1.00927
9800000 24031 -0.156868 4033 1.0077
9900000 24109.9 -0.208443 4046.25 1.01096
10000000 24089.2 -0.127496 4042.75 1.0101
