Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 4.97992e+12 4.88453e+12 4.75954e+12 5.37308e+12 4.98744e+12 4.85489e+12 5.0718e+12 4.99295e+12 3.85718e+08
 100000 1.96727e+13 1.92871e+13 1.87892e+13 2.12442e+13 1.97032e+13 1.91717e+13 2.00397e+13 1.97237e+13 2.50602e+11
 150000 4.37514e+13 4.28735e+13 4.17584e+13 4.72789e+13 4.38179e+13 4.26194e+13 4.4572e+13 4.3861e+13 2.51073e+11
 200000 7.69012e+13 7.53229e+13 7.33464e+13 8.31536e+13 7.70142e+13 7.48801e+13 7.83493e+13 7.70856e+13 2.51543e+11
 250000 1.18816e+14 1.16323e+14 1.1324e+14 1.28557e+14 1.18988e+14 1.15644e+14 1.21063e+14 1.19088e+14 2.51936e+11
 300000 1.69203e+14 1.65576e+14 1.61137e+14 1.83187e+14 1.69451e+14 1.64611e+14 1.72416e+14 1.69572e+14 2.52396e+11
 350000 2.27781e+14 2.22793e+14 2.16743e+14 2.46752e+14 2.28125e+14 2.2149e+14 2.32122e+14 2.28249e+14 2.52862e+11
 400000 2.94279e+14 2.87697e+14 2.79776e+14 3.18978e+14 2.94742e+14 2.86003e+14 2.99908e+14 2.94845e+14 2.53302e+11
 450000 3.68438e+14 3.60015e+14 3.49967e+14 3.99605e+14 3.6904e+14 3.5788e+14 3.75508e+14 3.69094e+14 2.53724e+11
 500000 4.50013e+14 4.39486e+14 4.27057e+14 4.88383e+14 4.50766e+14 4.36868e+14 4.58672e+14 4.50744e+14 2.54159e+11
 550000 5.38762e+14 5.25858e+14 5.10794e+14 5.85073e+14 5.39679e+14 5.22719e+14 5.49157e+14 5.39549e+14 2.54519e+11
 600000 6.34455e+14 6.18886e+14 6.00936e+14 6.89443e+14 6.35547e+14 6.15195e+14 6.46728e+14 6.35274e+14 2.54879e+11
 650000 7.3687e+14 7.18334e+14 6.97252e+14 8.01264e+14 7.38148e+14 7.14066e+14 7.51159e+14 7.3769e+14 2.55318e+11
 700000 8.45789e+14 8.23971e+14 7.99523e+14 9.20319e+14 8.47268e+14 8.1911e+14 8.62232e+14 8.46577e+14 2.55674e+11
 750000 9.61005e+14 9.35577e+14 9.07538e+14 1.04639e+15 9.627e+14 9.30111e+14 9.79735e+14 9.61724e+14 2.55951e+11
 800000 1.08232e+15 1.05294e+15 1.02109e+15 1.17928e+15 1.08425e+15 1.04686e+15 1.10346e+15 1.08292e+15 2.56296e+11
 850000 1.20954e+15 1.17585e+15 1.13999e+15 1.31876e+15 1.21171e+15 1.16915e+15 1.23321e+15 1.20997e+15 2.56739e+11
 900000 1.34248e+15 1.3041e+15 1.26403e+15 1.46466e+15 1.3449e+15 1.2968e+15 1.36878e+15 1.34269e+15 2.57072e+11
 950000 1.48096e+15 1.43749e+15 1.39304e+15 1.61678e+15 1.48364e+15 1.4296e+15 1.51001e+15 1.48087e+15 2.57509e+11
 1e+06 1.62481e+15 1.57583e+15 1.52684e+15 1.77494e+15 1.62774e+15 1.5674e+15 1.65669e+15 1.62434e+15 2.57861e+11
 1e+06 1.62451e+15 1.58054e+15 1.52241e+15 1.782e+15 1.62989e+15 1.56219e+15 1.65803e+15 1.62514e+15 8.12326e+09
 2e+06 5.40432e+15 5.14956e+15 4.97171e+15 5.97003e+15 5.41343e+15 5.14147e+15 5.50831e+15 5.37507e+15 1.63931e+10
 3e+06 1.03566e+16 9.63971e+15 9.34989e+15 1.14333e+16 1.03569e+16 9.78022e+15 1.05235e+16 1.02269e+16 2.5244e+10
 4e+06 1.60535e+16 1.45046e+16 1.41665e+16 1.76191e+16 1.59817e+16 1.50241e+16 1.62083e+16 1.56883e+16 3.38021e+10
 5e+06 2.22712e+16 1.94898e+16 1.92077e+16 2.41949e+16 2.19354e+16 2.06034e+16 2.22446e+16 2.14759e+16 4.24417e+10
 6e+06 2.88118e+16 2.44739e+16 2.43691e+16 3.09765e+16 2.80198e+16 2.63663e+16 2.84542e+16 2.74265e+16 5.12541e+10
 7e+06 3.55202e+16 2.93707e+16 2.95848e+16 3.79353e+16 3.41746e+16 3.21828e+16 3.47642e+16 3.34553e+16 5.96269e+10
 8e+06 4.23248e+16 3.42379e+16 3.48161e+16 4.50353e+16 4.03629e+16 3.80143e+16 4.11375e+16 3.9533e+16 6.8611e+10
 9e+06 4.92698e+16 3.91456e+16 4.00422e+16 5.22291e+16 4.65186e+16 4.3884e+16 4.75439e+16 4.5654e+16 7.76752e+10
 1e+07 5.62903e+16 4.40928e+16 4.51581e+16 5.95172e+16 5.26132e+16 4.97894e+16 5.39733e+16 5.17895e+16 8.68967e+10
 1.1e+07 6.32767e+16 4.90307e+16 5.00951e+16 6.6924e+16 5.86297e+16 5.57588e+16 6.04375e+16 5.79162e+16 9.63418e+10
 1.2e+07 7.02381e+16 5.40004e+16 5.48823e+16 7.44529e+16 6.45928e+16 6.18074e+16 6.6951e+16 6.40534e+16 1.05947e+11
 1.3e+07 7.73284e+16 5.90959e+16 5.95907e+16 8.20292e+16 7.05418e+16 6.78943e+16 7.34884e+16 7.02284e+16 1.14809e+11
 1.4e+07 8.46545e+16 6.43247e+16 6.42901e+16 8.95981e+16 7.65089e+16 7.40202e+16 8.00424e+16 7.64613e+16 1.23535e+11
 1.5e+07 9.22211e+16 6.96665e+16 6.9019e+16 9.71715e+16 8.25619e+16 8.02641e+16 8.66659e+16 8.27871e+16 1.32092e+11
 1.6e+07 1.00022e+17 7.51138e+16 7.37767e+16 1.04754e+17 8.86804e+16 8.66769e+16 9.33704e+16 8.92105e+16 1.41009e+11
 1.7e+07 1.0799e+17 8.06396e+16 7.85255e+16 1.12354e+17 9.48665e+16 9.31765e+16 1.00132e+17 9.57001e+16 1.50437e+11
 1.8e+07 1.16096e+17 8.62701e+16 8.32342e+16 1.19997e+17 1.01088e+17 9.97321e+16 1.06939e+17 1.02244e+17 1.59762e+11
 1.9e+07 1.24304e+17 9.20259e+16 8.79026e+16 1.27683e+17 1.0728e+17 1.0634e+17 1.13768e+17 1.08825e+17 1.69087e+11
 2e+07 1.32596e+17 9.78481e+16 9.26125e+16 1.35383e+17 1.13409e+17 1.12993e+17 1.20595e+17 1.15431e+17 1.78251e+11
 2e+07 1.43174e+17 1.03583e+17 9.73734e+16 1.37874e+17 1.24536e+17 9.6809e+16 1.1974e+17 1.17728e+17 1.77023e+11
 4e+07 3.12725e+17 2.21071e+17 1.88393e+17 3.09442e+17 2.56812e+17 2.56549e+17 2.74268e+17 2.60853e+17 4.17683e+11
 6e+07 4.77144e+17 2.95718e+17 2.69224e+17 4.98848e+17 4.06921e+17 4.05323e+17 4.37031e+17 4.01163e+17 7.26115e+11
 8e+07 6.33378e+17 3.86818e+17 3.46034e+17 6.72191e+17 5.35236e+17 5.21433e+17 5.76287e+17 5.27936e+17 1.02406e+12
 1e+08 7.61162e+17 4.51007e+17 4.34154e+17 8.52432e+17 6.68683e+17 5.95621e+17 7.05579e+17 6.42857e+17 1.33678e+12
 1.2e+08 8.61245e+17 4.75443e+17 5.3179e+17 9.95328e+17 7.92699e+17 6.94845e+17 8.27624e+17 7.45705e+17 1.64122e+12
 1.4e+08 9.77453e+17 4.93394e+17 6.17112e+17 1.12808e+18 9.05953e+17 8.29854e+17 9.54631e+17 8.51173e+17 1.88304e+12
 1.6e+08 1.14272e+18 5.16672e+17 6.99471e+17 1.2568e+18 9.8034e+17 9.44117e+17 1.06042e+18 9.50767e+17 2.05962e+12
 1.8e+08 1.33335e+18 5.36325e+17 8.08248e+17 1.35718e+18 1.0967e+18 1.03251e+18 1.16213e+18 1.05433e+18 2.16719e+12
 2e+08 1.53033e+18 5.35071e+17 9.09005e+17 1.43238e+18 1.20606e+18 1.10295e+18 1.24713e+18 1.14487e+18 2.26587e+12
 2.2e+08 1.68941e+18 5.30218e+17 1.01626e+18 1.51345e+18 1.29469e+18 1.16693e+18 1.32503e+18 1.22647e+18 2.38076e+12
 2.4e+08 1.85836e+18 5.27063e+17 1.08316e+18 1.62988e+18 1.3807e+18 1.25448e+18 1.42169e+18 1.31549e+18 2.51124e+12
 2.6e+08 2.03779e+18 5.26814e+17 1.1564e+18 1.70976e+18 1.42687e+18 1.34771e+18 1.49478e+18 1.393e+18 2.66462e+12
 2.8e+08 2.16471e+18 5.31965e+17 1.24776e+18 1.82336e+18 1.50506e+18 1.40906e+18 1.57916e+18 1.47342e+18 2.87786e+12
 3e+08 2.27017e+18 5.02278e+17 1.3345e+18 1.96005e+18 1.64021e+18 1.43987e+18 1.68004e+18 1.55562e+18 3.16953e+12
 3.2e+08 2.39823e+18 4.68113e+17 1.43256e+18 2.08238e+18 1.80451e+18 1.43921e+18 1.77536e+18 1.63841e+18 3.46273e+12
 3.4e+08 2.5241e+18 4.53533e+17 1.5618e+18 2.11865e+18 2.02298e+18 1.48522e+18 1.87562e+18 1.73063e+18 3.75684e+12
 3.6e+08 2.59645e+18 4.2423e+17 1.67878e+18 2.15906e+18 2.27659e+18 1.56176e+18 1.99914e+18 1.82608e+18 3.98962e+12
 3.8e+08 2.72438e+18 4.21467e+17 1.80521e+18 2.19613e+18 2.54304e+18 1.58663e+18 2.1086e+18 1.9253e+18 4.1922e+12
 4e+08 2.87012e+18 4.49332e+17 1.93049e+18 2.21491e+18 2.85537e+18 1.56427e+18 2.21151e+18 2.0269e+18 4.26849e+12
 4e+08 2.73137e+18 3.93828e+17 1.3743e+18 1.9723e+18 2.78669e+18 1.25699e+18 2.00533e+18 1.80313e+18 8.20659e+12
 8e+08 8.31461e+18 6.96327e+17 4.98653e+18 3.68985e+18 6.64356e+18 1.34757e+18 3.89366e+18 4.20252e+18 1.0804e+12
 1.2e+09 1.59673e+19 9.12172e+17 1.05317e+19 6.22609e+18 8.32245e+18 2.34804e+18 5.6322e+18 7.03415e+18 5.99701e+12
 1.6e+09 1.72648e+19 7.7665e+17 1.29251e+19 8.54149e+18 6.47494e+18 3.52128e+18 6.17924e+18 7.83642e+18 2.45165e+12
 2e+09 1.60245e+19 1.39086e+17 1.31778e+19 3.51741e+18 1.50199e+18 2.34269e+18 2.45403e+18 5.3846e+18 9.79021e+11
