Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 128949 149480 161048 146492
 100000 507196 589319 635596 577370
 150000 1.12405e+06 1.30891e+06 1.41271e+06 1.28189e+06
 200000 1.96978e+06 2.29853e+06 2.48224e+06 2.25018e+06
 250000 3.03576e+06 3.54922e+06 3.83477e+06 3.47325e+06
 300000 4.31421e+06 5.05303e+06 5.46143e+06 4.94289e+06
 350000 5.79806e+06 6.8027e+06 7.35414e+06 6.65163e+06
 400000 7.48077e+06 8.79136e+06 9.50547e+06 8.59253e+06
 450000 9.35602e+06 1.10125e+07 1.19087e+07 1.07591e+07
 500000 1.14178e+07 1.34598e+07 1.45579e+07 1.31451e+07
 500000 1.13826e+07 1.34427e+07 1.45524e+07 1.31259e+07
 1e+06 4.1172e+07 4.91994e+07 5.34343e+07 4.79352e+07
 1.5e+06 8.51637e+07 1.02934e+08 1.12055e+08 1.00051e+08
 2e+06 1.4066e+08 1.72428e+08 1.8805e+08 1.67046e+08
 2.5e+06 2.05712e+08 2.55959e+08 2.79952e+08 2.47208e+08
 3e+06 2.78566e+08 3.51958e+08 3.86395e+08 3.38973e+08
 3.5e+06 3.57663e+08 4.59101e+08 5.06244e+08 4.41003e+08
 4e+06 4.4173e+08 5.76475e+08 6.38548e+08 5.52251e+08
 4.5e+06 5.3006e+08 7.03176e+08 7.82005e+08 6.71747e+08
 5e+06 6.21829e+08 8.38513e+08 9.35579e+08 7.9864e+08
 5e+06 5.96341e+08 8.78215e+08 9.32911e+08 8.02489e+08
 1e+07 1.5805e+09 2.55962e+09 2.84448e+09 2.3282e+09
 1.5e+07 2.47188e+09 4.51075e+09 5.17452e+09 4.05238e+09
 2e+07 3.1936e+09 6.53216e+09 7.77153e+09 5.83243e+09
 2.5e+07 3.85677e+09 8.58894e+09 1.05359e+10 7.66054e+09
 3e+07 4.40164e+09 1.06118e+10 1.32014e+10 9.40494e+09
 3.5e+07 4.73816e+09 1.26715e+10 1.5658e+10 1.10225e+10
 4e+07 4.88408e+09 1.46558e+10 1.78502e+10 1.24634e+10
 4.5e+07 4.99304e+09 1.63689e+10 1.9939e+10 1.3767e+10
 5e+07 5.12729e+09 1.81765e+10 2.19116e+10 1.50718e+10
 5e+07 5.45714e+09 2.40356e+10 2.24056e+10 1.72994e+10
 1e+08 9.55474e+09 4.68789e+10 3.61841e+10 3.08726e+10
 1.5e+08 9.34457e+09 6.80483e+10 4.01347e+10 3.91758e+10
 2e+08 1.17853e+10 9.05375e+10 3.71325e+10 4.64851e+10
 2.5e+08 1.75472e+10 1.15517e+11 4.40425e+10 5.90355e+10
 3e+08 2.38575e+10 1.24798e+11 6.17422e+10 7.01324e+10
 3.5e+08 2.83378e+10 1.34393e+11 6.82654e+10 7.69986e+10
 4e+08 3.3229e+10 1.36431e+11 7.00867e+10 7.99156e+10
 4.5e+08 3.66154e+10 1.65276e+11 5.24379e+10 8.47763e+10
 5e+08 4.60874e+10 2.18376e+11 5.638e+10 1.06948e+11
 5e+08 1.81097e+09 5.59046e+08 6.68285e+08 1.01277e+09
