Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 151108 177038 141669 156605
 100000 588827 692679 551589 611032
 150000 1.29372e+06 1.52786e+06 1.21104e+06 1.34421e+06
 200000 2.24881e+06 2.66598e+06 2.1031e+06 2.3393e+06
 250000 3.43951e+06 4.09266e+06 3.21257e+06 3.58158e+06
 300000 4.853e+06 5.79515e+06 4.52619e+06 5.05812e+06
 350000 6.47721e+06 7.76229e+06 6.03257e+06 6.75736e+06
 400000 8.30129e+06 9.98389e+06 7.72165e+06 8.66894e+06
 450000 1.03151e+07 1.24506e+07 9.58417e+06 1.07833e+07
 500000 1.25097e+07 1.51536e+07 1.16116e+07 1.30916e+07
 500000 1.25144e+07 1.51882e+07 1.15992e+07 1.31006e+07
 1e+06 4.30182e+07 5.36091e+07 3.96334e+07 4.54202e+07
 1.5e+06 8.60795e+07 1.09447e+08 7.93962e+07 9.16408e+07
 2e+06 1.39271e+08 1.79466e+08 1.29288e+08 1.49342e+08
 2.5e+06 2.00848e+08 2.60886e+08 1.88169e+08 2.16634e+08
 3e+06 2.69387e+08 3.51482e+08 2.5448e+08 2.91783e+08
 3.5e+06 3.43459e+08 4.50355e+08 3.26799e+08 3.73537e+08
 4e+06 4.21887e+08 5.57358e+08 4.04237e+08 4.6116e+08
 4.5e+06 5.03806e+08 6.7186e+08 4.8673e+08 5.54132e+08
 5e+06 5.8888e+08 7.93221e+08 5.74004e+08 6.52035e+08
 5e+06 5.77026e+08 7.60977e+08 5.81394e+08 6.39799e+08
 1e+07 1.55631e+09 2.2399e+09 1.53407e+09 1.77676e+09
 1.5e+07 2.60702e+09 3.93935e+09 2.38223e+09 2.9762e+09
 2e+07 3.44995e+09 5.6756e+09 3.21673e+09 4.11409e+09
 2.5e+07 4.06809e+09 7.33918e+09 4.03363e+09 5.14697e+09
 3e+07 4.53019e+09 8.90322e+09 4.70368e+09 6.0457e+09
 3.5e+07 4.98341e+09 1.05379e+10 5.37343e+09 6.96491e+09
 4e+07 5.58483e+09 1.23243e+10 6.06215e+09 7.99043e+09
 4.5e+07 6.34731e+09 1.41906e+10 6.67137e+09 9.06977e+09
 5e+07 7.20697e+09 1.58752e+10 7.18791e+09 1.009e+10
 5e+07 4.96401e+09 9.58739e+09 8.48352e+09 7.67831e+09
 1e+08 1.02789e+10 1.64478e+10 1.46969e+10 1.38079e+10
 1.5e+08 1.30534e+10 2.13769e+10 1.53922e+10 1.66075e+10
 2e+08 1.60671e+10 3.26585e+10 1.82843e+10 2.23366e+10
 2.5e+08 1.62984e+10 3.21115e+10 2.45005e+10 2.43035e+10
 3e+08 1.4182e+10 3.43264e+10 3.09778e+10 2.64954e+10
 3.5e+08 9.47741e+09 3.00822e+10 3.34821e+10 2.43472e+10
 4e+08 1.84628e+09 2.63505e+10 3.56758e+10 2.12909e+10
 4.5e+08 3.51419e+09 1.39868e+10 4.52035e+10 2.09015e+10
 5e+08 8.49868e+09 1.02844e+09 4.45691e+10 1.80321e+10
 5e+08 6.23379e+09 6840.07 2.96359e+10 1.19566e+10
