# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 17969.6 -0.0214287 3015.72 1.00463
200000 18029.9 0.830247 3025.7 1.00827
300000 17837.3 -0.128885 2993.53 0.997217
400000 17806 0.203576 2988.22 0.995591
500000 17898.4 -0.282683 3003.82 1.00063
600000 17872.6 1.76068 2999.15 0.999638
700000 17916.1 0.651436 3006.64 1.00198
800000 17889.8 -0.18112 3002.36 1.00021
900000 17988.2 -0.296938 3018.89 1.00567
1000000 17565.2 0.130608 2947.83 0.98225
1100000 17670.4 0.439268 2965.43 0.988128
1200000 17942.2 0.723202 3011.01 1.00335
1300000 17682.4 -0.248714 2967.56 0.988617
1400000 17532 -0.114808 2942.31 0.980232
1500000 18043.3 0.929332 3027.94 1.00907
1600000 17713.8 -0.273852 2972.84 0.990375
1700000 17906.2 -0.277139 3005.13 1.00109
1800000 17837.3 -0.367161 2993.58 0.997235
1900000 17502 -0.0988336 2937.26 0.978524
2000000 18066.7 -0.0803271 3032.02 1.01014
2100000 17962.2 0.866582 3014.34 1.00448
2200000 17950 -0.214287 3012.47 1.00354
2300000 18079.5 -0.236038 3034.2 1.01077
2400000 17902.2 0.163588 3004.39 1.00106
2500000 17872.6 -0.112399 2999.46 0.999191
2600000 17801.7 -0.112463 2987.56 0.995242
2700000 17789.2 -0.00782116 2985.45 0.994709
2800000 17955.7 -0.246107 3013.43 1.00394
2900000 17662 1.66118 2963.82 0.987985
3000000 17877.9 -0.0346612 3000.34 0.999549
3100000 17803.9 -0.0208252 2987.92 0.995513
3200000 18025.4 -0.237408 3025.13 1.00776
3300000 17839.8 -0.0877143 2993.95 0.997435
3400000 17666.6 -0.23152 2964.91 0.987671
3500000 17659.3 1.76712 2963.35 0.987791
3600000 17870.4 -0.196177 2999.11 0.999087
3700000 17692 -0.215053 2969.17 0.989087
3800000 17753.5 0.0993077 2979.43 0.992628
3900000 18025.1 1.05196 3024.86 1.00807
4000000 17874.3 -0.130058 2999.75 0.999329
4100000 17719 0.918576 2973.51 0.990903
4200000 17661 -0.124853 2963.95 0.987398
4300000 17642.1 -0.139825 2960.79 0.986384
4400000 18085.3 -0.0360467 3035.15 1.01116
4500000 18015.7 -0.209801 3023.5 1.0073
4600000 17845.3 -0.143568 2994.89 0.99767
4700000 17594.8 0.365749 2952.76 0.98387
4800000 18153.2 0.0862654 3046.52 1.01501
4900000 17876.8 0.832983 3000 0.999728
5000000 17993.7 0.0723726 3019.76 1.00609
5100000 17565.2 -0.300633 2947.91 0.982087
5200000 17764 0.540973 2981.13 0.993352
5300000 17943.5 0.304321 3011.29 1.00336
5400000 18017.6 -0.102087 3023.8 1.00742
5500000 17851.4 -0.145185 2995.91 0.998104
5600000 17875 -0.279259 2999.9 0.999417
5700000 17766.3 -0.253802 2981.65 0.993259
5800000 18031.3 0.199473 3026.05 1.00819
5900000 18017.1 0.212098 3023.66 1.00741
6000000 17911.7 0.481581 3005.92 1.00169
6100000 17844.8 0.469452 2994.69 0.998007
6200000 17708.9 -0.36687 2972.04 0.990096
6300000 17696 -0.304449 2969.86 0.989306
6400000 18048.9 -0.188404 3029.06 1.00911
6500000 18028.9 -0.334413 3025.74 1.00799
6600000 17688.2 -0.151593 2968.52 0.988881
6700000 17901.9 0.119626 3004.34 1.00094
6800000 17902.3 -0.120565 3004.44 1.00085
6900000 17882.4 0.393874 3001.02 0.999983
7000000 17474 0.353788 2932.49 0.977134
7100000 17600.1 -0.253278 2953.75 0.983953
7200000 17850.7 -0.277086 2995.81 0.997989
7300000 17680.3 -0.133936 2967.2 0.988441
7400000 18006.8 -0.202436 3021.99 1.00668
7500000 17690.4 -0.183531 2968.9 0.989031
7600000 17979.7 0.359057 3017.36 1.00548
7700000 17730.1 -0.199203 2975.56 0.991255
7800000 17830.2 -0.186679 2992.36 0.996845
7900000 17961 2.4281 3013.87 1.00483
8000000 17966.7 -0.20946 3015.26 1.00449
8100000 17861.6 -0.315711 2997.65 0.998573
8200000 17725.6 0.495999 2974.69 0.991165
8300000 17827 1.298 2991.58 0.997101
8400000 18096.4 -0.270257 3037.05 1.01173
8500000 17674.6 -0.146064 2966.24 0.988238
8600000 17913.1 0.357064 3006.18 1.00166
8700000 18153.8 -0.109759 3046.66 1.01492
8800000 18105.4 -0.101032 3038.53 1.01221
8900000 18205.8 -0.124771 3055.38 1.01783
9000000 17877.4 -0.0441937 3000.26 0.99961
9100000 17851.5 -0.122637 2995.92 0.998103
9200000 17721.2 0.471464 2973.95 0.990951
9300000 17840 -0.0894943 2994 0.99739
9400000 17876.2 -0.211514 3000.08 0.999436
9500000 17772.1 -0.118368 2982.6 0.993717
9600000 17788.3 0.41565 2985.23 0.994713
9700000 17903.1 -0.275838 3004.62 1.0009
9800000 18219.2 -0.156625 3057.64 1.01864
9900000 17798.1 0.685833 2986.82 0.995303
10000000 17575.8 -0.207572 2949.67 0.982602
