Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 3.64074e+12 3.66591e+12 3.80166e+12 3.59425e+12 3.67016e+12 3.52578e+12 3.59673e+12 3.63915e+12 4.62143e+08
 100000 1.43384e+13 1.4437e+13 1.49816e+13 1.41529e+13 1.44563e+13 1.38791e+13 1.41628e+13 1.43319e+13 1.8834e+11
 150000 3.17938e+13 3.20116e+13 3.32365e+13 3.13775e+13 3.20641e+13 3.07642e+13 3.1402e+13 3.17801e+13 1.88896e+11
 200000 5.57187e+13 5.60998e+13 5.8277e+13 5.49822e+13 5.62129e+13 5.39011e+13 5.50321e+13 5.56986e+13 1.89342e+11
 250000 8.58354e+13 8.64217e+13 8.98266e+13 8.46906e+13 8.66318e+13 8.3022e+13 8.47815e+13 8.58134e+13 1.89906e+11
 300000 1.21876e+14 1.22708e+14 1.27619e+14 1.20239e+14 1.23062e+14 1.1787e+14 1.2039e+14 1.21861e+14 1.9046e+11
 350000 1.6358e+14 1.64702e+14 1.714e+14 1.61377e+14 1.65254e+14 1.58201e+14 1.61611e+14 1.63591e+14 1.90968e+11
 400000 2.107e+14 2.1216e+14 2.20919e+14 2.07866e+14 2.12969e+14 2.03778e+14 2.08204e+14 2.1076e+14 1.91545e+11
 450000 2.62996e+14 2.64848e+14 2.75941e+14 2.59477e+14 2.65973e+14 2.54375e+14 2.59942e+14 2.63136e+14 1.92114e+11
 500000 3.20244e+14 3.22549e+14 3.36244e+14 3.15989e+14 3.2404e+14 3.09776e+14 3.16602e+14 3.20499e+14 1.92677e+11
 550000 3.82234e+14 3.85055e+14 4.01617e+14 3.77192e+14 3.86954e+14 3.69771e+14 3.77972e+14 3.82638e+14 1.93067e+11
 600000 4.48758e+14 4.52168e+14 4.71858e+14 4.4288e+14 4.54507e+14 4.34162e+14 4.4385e+14 4.49348e+14 1.93444e+11
 650000 5.19621e+14 5.23697e+14 5.46771e+14 5.12859e+14 5.26496e+14 5.02754e+14 5.14036e+14 5.20434e+14 1.93984e+11
 700000 5.94634e+14 5.99459e+14 6.26162e+14 5.8694e+14 6.02724e+14 5.75356e+14 5.8834e+14 5.95705e+14 1.94556e+11
 750000 6.73613e+14 6.79273e+14 7.09845e+14 6.64944e+14 6.83008e+14 6.51785e+14 6.66579e+14 6.74978e+14 1.95035e+11
 800000 7.56381e+14 7.62969e+14 7.97639e+14 7.46695e+14 7.67167e+14 7.31863e+14 7.48575e+14 7.58077e+14 1.95607e+11
 850000 8.42772e+14 8.50383e+14 8.8937e+14 8.32028e+14 8.55025e+14 8.15422e+14 8.34158e+14 8.44832e+14 1.96179e+11
 900000 9.32626e+14 9.41354e+14 9.84875e+14 9.20785e+14 9.46411e+14 9.02308e+14 9.23168e+14 9.35081e+14 1.96752e+11
 950000 1.02579e+15 1.03573e+15 1.084e+15 1.01282e+15 1.04117e+15 9.92374e+14 1.01545e+15 1.02867e+15 1.97319e+11
 1e+06 1.12213e+15 1.13336e+15 1.1866e+15 1.10799e+15 1.13913e+15 1.08548e+15 1.11087e+15 1.12547e+15 1.97885e+11
 1e+06 1.12684e+15 1.13412e+15 1.1778e+15 1.10688e+15 1.14189e+15 1.09118e+15 1.11332e+15 1.12649e+15 1.0517e+10
 2e+06 3.53698e+15 3.58766e+15 3.76834e+15 3.49219e+15 3.58861e+15 3.41771e+15 3.4995e+15 3.5521e+15 2.05347e+10
 3e+06 6.43499e+15 6.58732e+15 6.95011e+15 6.38659e+15 6.53635e+15 6.21974e+15 6.38089e+15 6.49153e+15 3.01287e+10
 4e+06 9.51778e+15 9.80868e+15 1.03189e+16 9.49495e+15 9.72653e+15 9.23307e+15 9.48485e+15 9.64362e+15 3.97991e+10
 5e+06 1.26748e+16 1.31589e+16 1.37031e+16 1.27188e+16 1.30128e+16 1.23593e+16 1.2697e+16 1.28898e+16 4.93588e+10
 6e+06 1.5861e+16 1.66374e+16 1.70696e+16 1.5975e+16 1.62834e+16 1.55222e+16 1.59268e+16 1.61652e+16 5.87517e+10
 7e+06 1.89929e+16 2.02102e+16 2.04534e+16 1.92467e+16 1.95105e+16 1.86809e+16 1.9146e+16 1.94418e+16 6.89674e+10
 8e+06 2.20605e+16 2.3871e+16 2.38637e+16 2.25199e+16 2.26841e+16 2.17978e+16 2.23339e+16 2.27064e+16 7.90179e+10
 9e+06 2.50923e+16 2.75832e+16 2.72654e+16 2.57762e+16 2.58186e+16 2.49043e+16 2.54997e+16 2.59586e+16 8.92427e+10
 1e+07 2.81145e+16 3.13039e+16 3.06147e+16 2.89912e+16 2.89614e+16 2.80515e+16 2.8668e+16 2.92052e+16 9.98019e+10
 1.1e+07 3.11139e+16 3.50242e+16 3.3879e+16 3.21916e+16 3.22037e+16 3.1188e+16 3.18611e+16 3.24523e+16 1.10198e+11
 1.2e+07 3.40319e+16 3.87762e+16 3.69993e+16 3.53961e+16 3.55696e+16 3.43002e+16 3.50886e+16 3.56942e+16 1.20516e+11
 1.3e+07 3.68697e+16 4.25106e+16 3.99179e+16 3.86189e+16 3.90269e+16 3.74156e+16 3.83538e+16 3.89187e+16 1.30282e+11
 1.4e+07 3.96511e+16 4.61956e+16 4.26821e+16 4.18283e+16 4.25468e+16 4.0472e+16 4.16157e+16 4.21066e+16 1.40125e+11
 1.5e+07 4.2355e+16 4.98604e+16 4.5294e+16 4.49576e+16 4.61455e+16 4.3409e+16 4.48374e+16 4.5237e+16 1.50661e+11
 1.6e+07 4.49821e+16 5.35596e+16 4.77114e+16 4.80068e+16 4.97843e+16 4.63157e+16 4.80356e+16 4.83218e+16 1.61208e+11
 1.7e+07 4.75556e+16 5.73943e+16 4.99803e+16 5.09739e+16 5.33787e+16 4.92268e+16 5.11931e+16 5.13732e+16 1.71724e+11
 1.8e+07 5.00924e+16 6.13559e+16 5.21469e+16 5.37954e+16 5.68211e+16 5.21558e+16 5.42574e+16 5.43671e+16 1.8158e+11
