# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 17707.6 -0.310826 2971.8 0.98543 0.000161481
200000 18190.2 -0.146209 3052.77 1.01317 0.000161658
300000 17695.6 -0.256932 2969.78 0.997895 0.000163694
400000 17993 0.671893 3019.53 0.999241 0.000161173
500000 17737.4 0.0165478 2976.75 0.995459 0.000162819
600000 18077 -0.293565 3033.8 1.01229 0.000162527
700000 17931 0.940469 3009.09 1.00331 0.000162285
800000 17975.9 -0.190436 3016.81 1.00695 0.000162509
900000 17849.3 -0.121414 2995.55 0.998183 0.00016232
1000000 17968.8 0.330648 3015.54 1.01537 0.000163972
1100000 17929.1 -0.0652983 3008.94 1.00538 0.000162723
1200000 17848.9 0.496491 2995.38 0.995076 0.000161763
1300000 17825 -0.196524 2991.49 0.998043 0.000162493
1400000 17820.6 -0.137943 2990.74 1.00988 0.000164444
1500000 18063.1 -0.214099 3031.45 1.00492 0.000161433
1600000 17809.5 -0.138345 2988.88 1.00444 0.000163637
1700000 17981 -0.111878 3017.65 1.01004 0.000163026
1800000 17866.1 -0.148023 2998.38 0.991168 0.000161012
1900000 17706.9 -0.199308 2971.67 0.995702 0.000163126
2000000 17817.1 -0.016036 2990.14 0.993584 0.000161815
2100000 17928.7 -0.233186 3008.89 1.01687 0.000164604
2200000 17712 -0.161616 2972.51 0.995989 0.000163216
2300000 17678.6 0.15806 2966.87 0.996611 0.000163589
2400000 17774 -0.178704 2982.92 0.997233 0.000162842
2500000 17726.7 0.0976785 2974.95 1.00055 0.000163769
2600000 17904.9 -0.154199 3004.89 0.999582 0.000161998
2700000 18001.3 -0.107971 3021.07 1.01307 0.00016333
2800000 17869 -0.258864 2998.88 0.991425 0.000161056
2900000 18057 -0.22147 3030.43 1.02227 0.000164331
3000000 17935.4 0.0141988 3009.97 1.00543 0.000162685
3100000 17923.5 -0.193361 3008.02 1.01433 0.000164272
3200000 17877.6 -0.0727955 3000.3 1.00271 0.000162754
3300000 17934.9 -0.00337296 3009.9 1.00625 0.000162816
3400000 18263.2 0.196338 3064.97 1.03021 0.000163683
3500000 17892 -0.246496 3002.74 1.00603 0.000163197
3600000 18172.3 -0.105502 3049.77 1.01075 0.000161438
3700000 17784.7 -0.190181 2984.73 0.992078 0.000161898
3800000 17791.2 -0.266117 2985.82 0.997046 0.000162635
3900000 17810.9 -0.174436 2989.12 0.994066 0.000161967
4000000 18011.7 -0.072583 3022.8 1.00619 0.000162133
4100000 18230.8 0.353444 3059.5 1.02457 0.000163093
4200000 17837 -0.206982 2993.5 1.00184 0.000163009
4300000 17872.6 0.0218489 2999.43 0.9965 0.000161785
4400000 18000.3 -0.158818 3020.91 1.01608 0.000163844
4500000 17862.4 0.925259 2997.58 0.99046 0.00016086
4600000 17808.7 -0.111891 2988.73 1.00222 0.000163318
4700000 17729.8 -0.0505689 2975.48 0.993693 0.00016266
4800000 17777.6 -0.13975 2983.53 1.01423 0.000165607
4900000 17962 -0.240949 3014.49 0.993007 0.000160422
5000000 17904.5 0.203318 3004.76 1.00539 0.000162949
