# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 17828.1 0.750128 2991.86 0.997165
200000 18131.8 -0.166863 3042.97 1.01379
300000 17834.1 -0.152271 2993 0.997176
400000 17914.6 0.445202 3006.41 1.00181
500000 17902.2 0.417173 3004.34 1.00114
600000 18013.1 0.0347109 3023.02 1.00729
700000 17750.7 2.06273 2978.64 0.993058
800000 17860 -0.237281 2997.37 0.998611
900000 18169.9 -0.00746088 3049.34 1.01596
1000000 17603.2 0.0583902 2954.22 0.984365
1100000 17880.7 0.391665 3000.74 0.999929
1200000 17828 -0.210604 2992 0.996817
1300000 18213.4 -0.122564 3056.66 1.01836
1400000 17936.5 1.23245 3009.96 1.00332
1500000 18164.7 -0.187225 3048.5 1.01568
1600000 17904.9 0.00235231 3004.87 1.00124
1700000 18041.2 -0.0913677 3027.75 1.00878
1800000 17807.9 1.77889 2988.28 0.996242
1900000 17901.8 -0.148772 3004.36 1.00102
2000000 17862.1 -0.13895 2997.7 0.998688
2100000 17954.2 0.244749 3013.09 1.00401
2200000 17799.9 -0.14874 2987.26 0.99527
2300000 17750.3 0.111307 2978.9 0.992608
2400000 17955.2 0.0295833 3013.3 1.00405
2500000 18159.8 -0.348872 3047.71 1.01537
2600000 18052.4 -0.244379 3029.67 1.00935
2700000 17798.5 -0.148477 2987.04 0.995147
2800000 17913.7 -0.177964 3006.37 1.00158
2900000 18100.9 0.396539 3037.69 1.01232
3000000 17970.6 -0.19691 3015.92 1.00476
3100000 18136.1 -0.121513 3043.68 1.01402
3200000 17831.4 -0.229626 2992.58 0.996982
3300000 17772.4 0.599609 2982.53 0.993956
3400000 17514.1 -0.129759 2939.3 0.979231
3500000 17959.6 -0.094545 3014.06 1.00417
3600000 17937 -0.269476 3010.3 1.00288
3700000 18051.6 -0.255793 3029.53 1.00929
3800000 18004.3 -0.02531 3021.55 1.00675
3900000 18038.7 -0.313435 3027.37 1.00864
4000000 17607.7 -0.332902 2955.05 0.984476
4100000 17823.8 -0.250797 2991.3 0.996569
4200000 17659.5 -0.159288 2963.7 0.987405
4300000 17723.2 -0.166732 2974.4 0.991013
4400000 17927.4 -0.147488 3008.66 1.00243
4500000 17847.8 -0.170482 2995.31 0.997901
4600000 17839.5 2.84431 2993.4 0.998058
4700000 17933.3 -0.250745 3009.68 1.00268
4800000 17778.9 -0.0877339 2983.74 0.994087
4900000 17685.9 1.90294 2967.79 0.9894
5000000 17912.2 -0.175665 3006.12 1.0015
5100000 17989.9 1.00399 3018.95 1.00617
5200000 17949.3 -0.261985 3012.36 1.00359
5300000 17715.2 -0.144889 2973.05 0.990594
5400000 18071.7 -0.296268 3032.9 1.01043
5500000 17989.6 -0.128024 3019.1 1.00583
5600000 17616.4 1.96412 2956.12 0.985491
5700000 17631.9 -0.00981453 2959.05 0.985979
5800000 17904.7 -0.424926 3004.91 1.0011
5900000 17981.9 -0.139734 3017.81 1.00542
6000000 18158.6 1.1393 3047.25 1.01564
6100000 17765.4 0.336737 2981.4 0.993472
6200000 17903.3 -0.131914 3004.61 1.00105
6300000 18161.9 0.0672522 3047.99 1.01561
6400000 17915.4 -0.214905 3006.67 1.00169
6500000 17958.6 -0.161222 3013.91 1.00418
6600000 17652.5 -0.202168 2962.54 0.987019
6700000 17733.7 -0.369675 2976.2 0.991518
6800000 17856.9 1.17743 2996.61 0.998856
6900000 17770.6 -0.142035 2982.35 0.993581
7000000 17929.8 -0.107051 3009.06 1.00253
7100000 17740.5 0.0169493 2977.27 0.99197
7200000 17755.1 -0.192443 2979.76 0.992852
7300000 17776.2 -0.200769 2983.29 0.993914
7400000 17929.7 0.405013 3008.96 1.00268
7500000 17861.8 -0.117019 2997.66 0.998678
7600000 17809 -0.284904 2988.81 0.995713
7700000 18061.9 0.315712 3031.16 1.01007
7800000 17996.6 0.429853 3020.18 1.00641
7900000 17939.1 0.0149927 3010.6 1.00319
8000000 17914.5 -0.0504856 3006.48 1.00171
8100000 17890.9 0.279269 3002.47 1.00051
8200000 17955.6 -0.194702 3013.4 1.00394
8300000 17884.3 -0.0731958 3001.42 0.999938
8400000 17925.7 -0.230592 3008.39 1.00227
8500000 17768.1 -0.239851 2981.94 0.993422
8600000 17964.1 0.0291655 3014.79 1.00451
8700000 17914.6 1.78995 3006.2 1.00224
8800000 17945.4 -0.209489 3011.7 1.00343
8900000 17821.5 -0.0698333 2990.88 0.996573
9000000 17818.2 0.457846 2990.24 0.996442
9100000 18047.3 -0.0537373 3028.78 1.0091
9200000 17720.5 -0.0595134 2973.92 0.990779
9300000 18040.9 1.31927 3027.47 1.00926
9400000 17777.6 -0.0238231 2983.5 0.994073
9500000 18026.1 -0.258221 3025.24 1.00787
9600000 17739.6 1.38183 2976.9 0.992289
9700000 17772.5 -0.220049 2982.68 0.993674
9800000 17673.8 0.373173 2966.02 0.98838
9900000 18011.8 -0.278878 3022.85 1.00706
10000000 17731.4 -0.0594112 2975.76 0.991483
