Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 2.54649e+12 2.34062e+12 2.45997e+12 2.46496e+12 2.40298e+12 2.46554e+12 2.44449e+12 2.44631e+12 8.79467e+08
 100000 9.98288e+12 9.1593e+12 9.63421e+12 9.65622e+12 9.40726e+12 9.66103e+12 9.57484e+12 9.58175e+12 2.51737e+11
 150000 2.20446e+13 2.01923e+13 2.12501e+13 2.13092e+13 2.07464e+13 2.13263e+13 2.11273e+13 2.11413e+13 2.52739e+11
 200000 3.84781e+13 3.51931e+13 3.70484e+13 3.71763e+13 3.61708e+13 3.7218e+13 3.6855e+13 3.68756e+13 2.53691e+11
 250000 5.90383e+13 5.39344e+13 5.67855e+13 5.70227e+13 5.54487e+13 5.71098e+13 5.65271e+13 5.65507e+13 2.547e+11
 300000 8.34905e+13 7.62079e+13 8.02379e+13 8.06258e+13 7.83612e+13 8.07846e+13 7.99238e+13 7.99458e+13 2.55763e+11
 350000 1.11613e+14 1.01822e+14 1.072e+14 1.07775e+14 1.04699e+14 1.0803e+14 1.06835e+14 1.06852e+14 2.5685e+11
 400000 1.43199e+14 1.30594e+14 1.37483e+14 1.38274e+14 1.34264e+14 1.38645e+14 1.37061e+14 1.37073e+14 2.57894e+11
 450000 1.78056e+14 1.62355e+14 1.70909e+14 1.71935e+14 1.66873e+14 1.72439e+14 1.70416e+14 1.70425e+14 2.58999e+11
 500000 2.16009e+14 1.96943e+14 2.07307e+14 2.0858e+14 2.02348e+14 2.09236e+14 2.06721e+14 2.06734e+14 2.59805e+11
 550000 2.56888e+14 2.34204e+14 2.46507e+14 2.48041e+14 2.40523e+14 2.48866e+14 2.4581e+14 2.45832e+14 2.60821e+11
 600000 3.00535e+14 2.73996e+14 2.88347e+14 2.90154e+14 2.81236e+14 2.91171e+14 2.8752e+14 2.87562e+14 2.61866e+11
 650000 3.46801e+14 3.16193e+14 3.32674e+14 3.34767e+14 3.24327e+14 3.36005e+14 3.317e+14 3.31776e+14 2.62966e+11
 700000 3.95549e+14 3.60678e+14 3.79348e+14 3.81738e+14 3.69656e+14 3.83234e+14 3.78209e+14 3.78336e+14 2.64049e+11
 750000 4.46649e+14 4.07338e+14 4.2823e+14 4.30933e+14 4.1709e+14 4.32733e+14 4.26919e+14 4.27113e+14 2.65169e+11
 800000 4.99973e+14 4.56071e+14 4.79194e+14 4.82217e+14 4.66505e+14 4.84383e+14 4.77701e+14 4.77986e+14 2.65842e+11
 850000 5.55399e+14 5.06772e+14 5.32107e+14 5.35465e+14 5.17779e+14 5.38069e+14 5.30438e+14 5.30833e+14 2.66454e+11
 900000 6.1282e+14 5.59341e+14 5.86846e+14 5.90561e+14 5.70792e+14 5.93685e+14 5.85012e+14 5.85542e+14 2.67501e+11
 950000 6.72131e+14 6.13682e+14 6.43287e+14 6.47397e+14 6.25428e+14 6.51131e+14 6.41318e+14 6.42004e+14 2.6857e+11
 1e+06 7.33234e+14 6.69704e+14 7.01313e+14 7.05876e+14 6.8158e+14 7.10309e+14 6.99255e+14 7.0012e+14 2.69314e+11
 1e+06 7.35427e+14 6.73497e+14 6.99406e+14 7.07261e+14 6.82779e+14 7.10845e+14 7.00295e+14 7.01288e+14 1.92154e+10
