Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 3432.61 3743 3706.04 3627.22
 100000 13523 14765 14615.9 14301.3
 150000 29996 32790.8 32452.5 31746.4
 200000 52585.3 57550.6 56951.8 55695.9
 250000 81035.9 88784.7 87859.7 85893.4
 300000 115106 126239 124933 122093
 350000 154564 169671 167940 164058
 400000 199193 218841 216651 211562
 450000 248779 273523 270849 264384
 500000 303115 333504 330324 322314
 500000 302577 333219 330555 322117
 1e+06 1.06689e+06 1.18221e+06 1.17453e+06 1.14121e+06
 1.5e+06 2.13407e+06 2.37831e+06 2.37205e+06 2.29481e+06
 2e+06 3.3952e+06 3.80671e+06 3.82032e+06 3.67408e+06
 2.5e+06 4.77223e+06 5.37922e+06 5.45085e+06 5.20077e+06
 3e+06 6.2128e+06 7.04379e+06 7.21662e+06 6.8244e+06
 3.5e+06 7.67887e+06 8.76767e+06 9.08281e+06 8.50979e+06
 4e+06 9.14841e+06 1.05389e+07 1.10204e+07 1.02359e+07
 4.5e+06 1.06104e+07 1.23623e+07 1.30039e+07 1.19922e+07
 5e+06 1.20577e+07 1.42381e+07 1.50176e+07 1.37711e+07
 5e+06 1.19023e+07 1.35571e+07 1.50754e+07 1.35116e+07
 1e+07 2.67127e+07 3.25549e+07 3.71152e+07 3.21276e+07
 1.5e+07 3.87622e+07 5.13655e+07 6.48494e+07 5.1659e+07
 2e+07 5.21966e+07 7.02907e+07 9.21211e+07 7.15361e+07
 2.5e+07 6.62237e+07 8.92107e+07 1.2278e+08 9.27381e+07
 3e+07 8.00679e+07 1.04758e+08 1.53231e+08 1.12686e+08
 3.5e+07 9.47493e+07 1.1936e+08 1.84706e+08 1.32939e+08
 4e+07 1.09564e+08 1.34576e+08 2.16168e+08 1.53436e+08
 4.5e+07 1.23757e+08 1.49633e+08 2.48048e+08 1.73812e+08
 5e+07 1.40424e+08 1.6103e+08 2.8206e+08 1.94505e+08
 5e+07 1.22892e+08 1.56703e+08 2.382e+08 1.72598e+08
 1e+08 3.04369e+08 2.36266e+08 5.50488e+08 3.63707e+08
 1.5e+08 4.58581e+08 3.8598e+08 9.11403e+08 5.85321e+08
 2e+08 5.51605e+08 4.43533e+08 1.38669e+09 7.93943e+08
 2.5e+08 6.93486e+08 6.19788e+08 2.01026e+09 1.10784e+09
 3e+08 9.25252e+08 7.15092e+08 2.6267e+09 1.42235e+09
 3.5e+08 1.13756e+09 6.23186e+08 2.94242e+09 1.56772e+09
 4e+08 1.33618e+09 6.76068e+08 3.43064e+09 1.81429e+09
 4.5e+08 1.56399e+09 7.78233e+08 4.38581e+09 2.24268e+09
 5e+08 1.97644e+09 1.00926e+09 5.37387e+09 2.78652e+09
 5e+08 2.58209e+09 7.1067e+08 5.99194e+09 3.0949e+09
 1e+09 3.72998e+09 1.31606e+09 2.16981e+10 8.91472e+09
