# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 11955.4 -0.406051 2006.47 1.00915 0.000244859
200000 11886.3 -0.558737 1994.89 1.00057 0.000244276
300000 12045.3 -0.163261 2021.51 1.00509 0.0002421
400000 11859.8 -0.39761 1990.42 0.988095 0.000241781
500000 12166.1 -0.679866 2041.87 1.01374 0.000241836
600000 11863.7 0.130314 1990.98 0.998875 0.000244212
700000 12007.7 -0.411772 2015.25 1.01249 0.000244666
800000 11780.6 -0.497314 1977.15 0.994641 0.000245059
900000 11819.8 -0.263989 1983.69 0.99914 0.000245353
1000000 11937.7 -0.047519 2003.43 1.00355 0.000243925
1100000 12103.6 -0.459271 2031.34 1.02266 0.000245305
1200000 11960.6 -0.636869 2007.38 1.01519 0.000246379
1300000 11886 -0.373795 1994.81 1.00667 0.000245853
1400000 11891.8 -0.0183775 1995.73 1.00649 0.000245607
1500000 11859.1 -0.350421 1990.29 0.99474 0.00024347
1600000 12006.4 -0.297353 2015.01 1.03179 0.000249403
1700000 11970.2 0.536723 2008.79 1.00633 0.000243781
1800000 12040.5 -0.352655 2020.73 0.999847 0.000240979
1900000 11748.9 -0.25412 1971.78 0.978503 0.000241699
2000000 11933.5 -0.485733 2002.81 1.00157 0.000243549
2100000 11816.5 0.185916 1983.06 0.989504 0.000242861
2200000 12015.3 -0.29237 2016.5 1.02746 0.000248179
2300000 11862.3 -0.230864 1990.8 0.991338 0.000242469
2400000 11967.5 -0.312838 2008.49 1.00603 0.000243935
2500000 11846.7 -0.462933 1988.23 1.00088 0.0002453
2600000 11974.4 -0.342466 2009.65 1.00526 0.000243666
2700000 11963.8 -0.31656 2007.87 1.01493 0.000246189
2800000 11890.8 -0.424676 1995.63 1.00832 0.0002461
2900000 11861.3 -0.0937022 1990.63 1.00327 0.00024537
3000000 12011.3 -0.265984 2015.83 0.999809 0.000241598
3100000 12030.8 -0.37315 2019.11 1.00969 0.000243518
3200000 11711.4 0.168218 1965.42 0.986833 0.000244417
3300000 12069.9 -0.585771 2025.7 0.996052 0.000239457
3400000 11788.8 -0.368116 1978.5 0.990757 0.000243865
3500000 11865.1 -0.33719 1991.3 0.994218 0.00024319
3600000 11862.4 -0.610696 1990.89 0.990146 0.000242274
3700000 11899.2 -0.431458 1997.04 0.994209 0.00024257
3800000 11858.9 0.220839 1990.17 0.992961 0.000242803
3900000 11810.5 -0.243362 1982.13 0.989289 0.000243163
4000000 12045.9 -0.443477 2021.66 1.00869 0.000243022
4100000 11940.2 -0.328821 2003.9 1.01556 0.000246848
4200000 11896.2 -0.284332 1996.51 0.989465 0.000241357
4300000 11797.6 -0.403457 1979.99 0.987822 0.000243013
4400000 11827 -0.313649 1984.9 0.993918 0.000243928
4500000 11857.1 -0.484947 1989.98 0.983367 0.000240686
4600000 11838.2 -0.441635 1986.81 0.999036 0.000244908
4700000 12049.7 -0.294836 2022.27 1.02094 0.000245865
4800000 12001 -0.520104 2014.14 1.01557 0.000245615
4900000 11952.9 -0.483241 2006.07 1.02119 0.000247933
5000000 11927.7 0.875632 2001.61 1.01082 0.000245792
5100000 11924.1 0.257442 2001.11 1.0224 0.000248711
5200000 11945.3 -0.455139 2004.77 0.998067 0.000242385
5300000 11997.1 -0.319114 2013.45 0.997409 0.00024124
5400000 11800.3 -0.44487 1980.44 0.97906 0.000240872
5500000 11830.7 -0.46044 1985.55 0.99603 0.000244346
5600000 11918.8 -0.478089 2000.34 1.0114 0.000246275
5700000 12047.3 0.84132 2021.68 1.00309 0.00024146
5800000 11977.1 -0.261044 2010.09 1.00435 0.000243293
5900000 11970.2 -0.156515 2008.91 1.00395 0.000243273
6000000 12002.2 0.315302 2014.19 1.01073 0.000244213
6100000 11933.9 -0.0772332 2002.8 0.988232 0.000240274
6200000 11770.8 -0.303492 1975.47 0.995953 0.000245461
6300000 11990.3 -0.208812 2012.29 0.986482 0.000238788
6400000 11909.6 -0.556446 1998.8 1.0038 0.000244589
6500000 11938.2 -0.1619 2003.53 1.01041 0.000245534
6600000 11969.2 -0.263214 2008.76 1.00132 0.000242717
6700000 11864.8 0.240122 1991.15 1.00522 0.0002458
6800000 11934.8 -0.239496 2002.97 1.00207 0.000243648
6900000 12008 -0.112187 2015.24 1.00245 0.000242173
7000000 11899.2 0.106253 1996.94 0.999569 0.000243699
7100000 11923.6 -0.420138 2001.13 1.00577 0.000244785
7200000 11943.3 -0.333815 2004.42 1.00948 0.000245266
7300000 11850.1 -0.317902 1988.78 0.984718 0.00024116
7400000 11874.6 -0.179344 1992.87 0.999763 0.000244333
7500000 11803.8 -0.453974 1981.03 0.993524 0.000244302
7600000 11892.4 -0.342383 1995.88 0.988771 0.000241243
7700000 11939.3 -0.108765 2003.71 0.988402 0.000240175
7800000 11792.2 -0.496216 1979.1 0.994773 0.000244876
7900000 11832.3 -0.374652 1985.79 0.991536 0.000243169
8000000 12015.8 -0.453 2016.6 1.01405 0.0002449
8100000 11714.8 -0.435329 1966.09 0.990694 0.00024539
8200000 11961.2 -0.221924 2007.4 1.00153 0.00024305
8300000 11891.9 -0.368935 1995.8 0.994475 0.000242721
8400000 11973 0.85706 2009.21 0.991553 0.000240255
8500000 11923.8 -0.454105 2001.18 1.00523 0.000244643
8600000 11896.2 -0.348828 1996.52 0.99745 0.000243333
8700000 11940.1 -0.289874 2003.88 1.01154 0.000245874
8800000 11941.5 0.0249929 2004.07 0.998649 0.000242657
8900000 11879.1 0.00223917 1993.59 0.995715 0.00024322
9000000 11879.4 0.283211 1993.59 0.999839 0.000244092
9100000 11964.4 -0.0684884 2007.93 1.02124 0.000247694
9200000 12044 -0.187006 2021.3 1.01834 0.000245416
9300000 11982.9 -0.522641 2011.11 1.01612 0.000246125
9400000 12022 -0.2497 2017.61 1.01117 0.000244121
9500000 11960 -0.390043 2007.24 1.01106 0.000245423
9600000 11635.1 -0.186597 1952.68 0.969485 0.000241879
9700000 12115.7 1.25643 2033.1 1.02095 0.000244386
9800000 11902.6 1.9046 1997.21 1.00288 0.000244218
9900000 11943.3 -0.141397 2004.39 1.00269 0.000243595
10000000 11881.2 -0.316995 1993.99 1.00646 0.000245794
