Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.3539e+13 1.49034e+13 1.35786e+13 1.26116e+13 1.49372e+13 1.32219e+13 1.35902e+13 1.3757e+13 1.23509e+09
 100000 5.25702e+13 5.803e+13 5.27038e+13 4.87958e+13 5.80709e+13 5.1221e+13 5.26959e+13 5.33914e+13 2.11336e+11
 150000 1.15194e+14 1.27512e+14 1.15463e+14 1.06604e+14 1.27387e+14 1.12042e+14 1.15344e+14 1.16963e+14 2.12916e+11
 200000 1.99808e+14 2.21734e+14 2.00175e+14 1.8437e+14 2.21199e+14 1.94048e+14 1.99872e+14 2.02819e+14 2.14266e+11
 250000 3.05047e+14 3.39332e+14 3.05393e+14 2.807e+14 3.38082e+14 2.95874e+14 3.04886e+14 3.09568e+14 2.15634e+11
 300000 4.29741e+14 4.79151e+14 4.29894e+14 3.94392e+14 4.76867e+14 4.16352e+14 4.29204e+14 4.36027e+14 2.16842e+11
 350000 5.7291e+14 6.40243e+14 5.72685e+14 5.24364e+14 6.3655e+14 5.54491e+14 5.71802e+14 5.81193e+14 2.18558e+11
 400000 7.33706e+14 8.21846e+14 7.32939e+14 6.69681e+14 8.16277e+14 7.09438e+14 7.31798e+14 7.44211e+14 2.19958e+11
 450000 9.11394e+14 1.02334e+15 9.09919e+14 8.29495e+14 1.01525e+15 8.80486e+14 9.08411e+14 9.24333e+14 2.2153e+11
 500000 1.10532e+15 1.24414e+15 1.103e+15 1.00305e+15 1.23275e+15 1.06699e+15 1.10093e+15 1.12089e+15 2.234e+11
 550000 1.31486e+15 1.48374e+15 1.31166e+15 1.18964e+15 1.46807e+15 1.26837e+15 1.30869e+15 1.33325e+15 2.24649e+11
 600000 1.53942e+15 1.74165e+15 1.53546e+15 1.38864e+15 1.72061e+15 1.48412e+15 1.53112e+15 1.56088e+15 2.26331e+11
 650000 1.77852e+15 2.01745e+15 1.77399e+15 1.59959e+15 1.98983e+15 1.71381e+15 1.76774e+15 1.80331e+15 2.27895e+11
