# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 18049.6 -0.157404 3029.18 1.01184 0.000162628
200000 17853.6 -0.248438 2996.3 0.995668 0.000161884
300000 17818.1 1.77872 2990 1.01111 0.000164585
400000 17943.5 -0.095722 3011.36 1.00845 0.000163117
500000 17664.8 -0.176469 2964.59 0.998132 0.000163984
600000 17660.5 -0.132023 2963.88 0.963903 0.000158421
700000 17928.7 0.934121 3008.7 1.01353 0.000164002
800000 17916.1 -0.309734 3006.79 1.00069 0.000162125
900000 18005.5 0.596383 3021.65 0.999724 0.00016115
1000000 17749.3 -0.268361 2978.8 1.00635 0.000164501
1100000 18106.1 -0.186783 3038.67 1.00596 0.000161278
1200000 17916.2 0.586418 3006.67 1.01398 0.000164196
1300000 18059.4 1.18789 3030.59 1.01705 0.000163365
1400000 17629 0.695346 2958.45 0.983858 0.000161907
1500000 17918 0.457161 3006.99 0.995177 0.000161126
1600000 18103.2 1.59687 3037.88 1.01823 0.000163149
1700000 17855.7 -0.162419 2996.64 0.990946 0.000161033
1800000 17820.8 -0.0883705 2990.76 1.00266 0.000163297
1900000 17908.9 0.101166 3005.51 0.985541 0.000159679
2000000 18005 -0.299882 3021.72 1.00299 0.000161692
2100000 17906.5 0.253758 3005.1 1.01508 0.000164417
2200000 17708.1 -0.163293 2971.86 0.989501 0.000162166
2300000 17525.7 -0.140768 2941.24 0.974812 0.00016145
2400000 18084.4 0.297513 3034.93 1.00513 0.000161285
2500000 17963.4 -0.0921343 3014.7 1.00124 0.000161798
2600000 18112.6 0.666636 3039.6 1.02039 0.000163467
2700000 17869.2 -0.213116 2998.91 0.994152 0.000161448
2800000 17850.9 -0.139955 2995.83 0.998864 0.000162402
2900000 17833.8 -0.165313 2992.95 1.01343 0.000164955
3000000 17868.6 -0.475662 2998.86 0.999249 0.000162259
3100000 17573.9 -0.256491 2949.36 0.970506 0.000160298
3200000 17678 -0.0878067 2966.8 0.9871 0.000162021
3300000 17841 -0.126432 2994.17 1.00364 0.00016326
3400000 17662.1 -0.106421 2964.14 0.993366 0.000163245
3500000 17803.7 0.761207 2987.75 0.996166 0.000162369
3600000 17895.7 0.1316 3003.3 1.01531 0.000164609
3700000 17958.6 -0.297623 3013.92 1.0071 0.000162761
3800000 18161.7 -0.306099 3048.01 1.02178 0.000163344
3900000 17962.2 -0.221402 3014.51 1.00276 0.000162066
4000000 17652.5 0.0664861 2962.49 0.979264 0.000160974
4100000 18048.3 0.60555 3028.82 1.00858 0.000162155
4200000 18096.1 -0.173809 3036.98 1.00182 0.000160668
4300000 18000 0.912868 3020.68 1.01455 0.000163541
4400000 18154.4 -0.198665 3046.77 1.01414 0.000162118
4500000 18038.8 0.0632793 3027.32 1.02619 0.000165122
4600000 17943.2 -0.140576 3011.31 1.00418 0.00016243
4700000 17915.3 0.0694175 3006.59 0.983901 0.000159352
4800000 18087.9 -0.308235 3035.62 1.00729 0.000161661
4900000 17719.3 -0.25609 2973.76 1.00099 0.000163936
5000000 17672.6 1.30433 2965.66 1.00059 0.000164266
5100000 17654.5 -0.275824 2962.89 0.984563 0.000161872
5200000 17956.2 -0.0833868 3013.48 1.00549 0.00016251
5300000 17987.3 0.0676367 3018.68 1.00093 0.000161477
5400000 17739.5 0.00528544 2977.11 0.990864 0.000162117
5500000 17467.4 -0.0972081 2931.46 0.97984 0.000162848
5600000 17894.8 -0.26308 3003.21 1.01119 0.000164023
5700000 17844.5 0.0419108 2994.72 1.00698 0.000163719
5800000 17832 -0.144858 2992.66 0.998745 0.000162505
5900000 17865.5 -0.0677511 2998.26 0.992472 0.000161246
6000000 17757.9 0.0665339 2980.18 0.992899 0.000162271
6100000 18062 -0.237641 3031.27 1.01962 0.000163817
6200000 17907.7 0.0145397 3005.33 1.00613 0.000163055
6300000 17941.9 0.457556 3011 1.00371 0.000162329
6400000 17879.3 0.186393 3000.54 0.995106 0.000161525
6500000 18144.7 -0.14299 3045.12 1.02132 0.000163354
6600000 17984.9 -0.137009 3018.31 1.01321 0.000163507
6700000 18071.3 -0.0442622 3032.8 1.00706 0.000161727
6800000 17888.4 -0.179566 3002.13 1.00851 0.000163599
6900000 17680.7 1.99204 2966.91 0.986231 0.000161829
7000000 17689.4 -0.0841145 2968.72 0.979397 0.000160716
7100000 18015.9 0.450206 3023.42 1.00425 0.000161727
7200000 17883.3 -0.239865 3001.29 0.994259 0.00016136
7300000 17950 -0.323493 3012.49 1.02349 0.000165501
7400000 17841.7 -0.0725092 2994.27 0.97909 0.00015926
7500000 17492 0.74825 2935.44 0.995657 0.000165166
7600000 17743.9 -0.223617 2977.88 0.992993 0.000162403
7700000 17922.9 -0.217541 3007.92 0.976056 0.000158085
7800000 17752.2 -0.0579329 2979.25 0.99677 0.000162948
7900000 17935 -0.183829 3009.94 0.990571 0.000160314
8000000 17695.9 -0.156761 2969.82 1.00168 0.000164306
8100000 17684.7 0.0540878 2967.9 0.977095 0.00016033
8200000 17601 -0.231052 2953.91 0.988093 0.000162945
8300000 17951.6 -0.185428 3012.73 1.01686 0.000164417
8400000 18056.8 0.0525753 3030.34 1.01121 0.000162576
8500000 17988.3 0.215296 3018.82 1.00227 0.000161707
8600000 17955.3 -0.239776 3013.37 0.99583 0.000161014
8700000 17867.5 -0.191517 2998.62 0.993966 0.000161441
8800000 17807.5 -0.12715 2988.55 1.00182 0.000163315
8900000 17931.7 -0.0658049 3009.38 1.00853 0.000163245
