# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 18041 0.584569 3027.6 1.009
200000 18036.4 -0.200123 3026.97 1.00838
300000 17959.8 0.296157 3014.02 1.00431
400000 17890.8 -0.154806 3002.52 1.00028
500000 18185.5 -0.0492098 3051.97 1.01673
600000 17607.9 -0.275316 2955.07 0.984433
700000 17737.8 -0.179216 2976.86 0.991705
800000 17506.6 -0.218187 2938.05 0.978767
900000 17863.9 -0.0399251 2997.99 0.99881
1000000 17938.6 -0.162199 3010.55 1.00291
1100000 17684.3 -0.181725 2967.88 0.988708
1200000 17887 0.735583 3001.73 1.00048
1300000 17940.8 -0.27188 3010.94 1.00304
1400000 18226.3 0.0563269 3058.79 1.01915
1500000 17918.3 -0.261085 3007.15 1.00178
1600000 18088 -0.299069 3035.64 1.01129
1700000 18010.9 -0.237271 3022.69 1.00702
1800000 17784 -0.0676184 2984.58 0.994317
1900000 17569.9 -0.198103 2948.67 0.982343
2000000 17618.8 0.282377 2956.8 0.98518
2100000 17784.7 -0.33942 2984.75 0.994341
2200000 17982.7 -0.178811 3017.96 1.00543
2300000 17789.1 2.32233 2985.05 0.995118
2400000 17946.7 -0.189234 3011.92 1.00337
2500000 18237.8 -0.0790205 3060.75 1.01965
2600000 17717.6 2.67837 2972.98 0.991439
2700000 17788.5 -0.199722 2985.36 0.994551
2800000 17922.6 -0.281204 3007.88 1.00203
2900000 18010.3 -0.158683 3022.58 1.00699
3000000 18026.9 -0.112105 3025.36 1.00791
3100000 17858.2 -0.0376442 2997.04 0.998512
3200000 17770.4 0.785252 2982.16 0.993823
3300000 17651 -0.146237 2962.28 0.986835
3400000 17876.6 0.713343 3000 0.99974
3500000 17871.7 -0.0361195 2999.3 0.999281
3600000 17969.6 -0.130791 3015.74 1.00465
3700000 17731.5 0.0497289 2975.76 0.991489
3800000 17720.9 -0.150234 2974.01 0.990742
3900000 17836.5 -0.234553 2993.42 0.997205
4000000 17996.4 -0.263955 3020.26 1.00616
4100000 18027 0.368529 3025.29 1.00805
4200000 17804.9 2.33177 2987.7 0.996041
4300000 17903.4 -0.119947 3004.64 1.00095
4400000 18224.8 -0.386649 3058.62 1.01894
4500000 17783.6 -0.246146 2984.56 0.994289
4600000 17799.8 -0.216335 2987.25 0.995152
4700000 17904.5 0.160138 3004.78 1.00114
4800000 17844.3 -0.0859077 2994.71 0.997762
4900000 18044.3 0.503298 3028.18 1.00911
5000000 17882.3 0.2669 3001.03 1.00002
5100000 17978.8 -0.248304 3017.31 1.00519
5200000 17500.9 -0.204552 2937.09 0.978444
5300000 17808.5 0.569972 2988.6 0.995886
5400000 17588.2 -0.149247 2951.74 0.983326
5500000 17824.2 -0.256972 2991.37 0.996538
5600000 17958.4 -0.152765 3013.87 1.00402
5700000 17777.2 -0.16359 2983.46 0.993892
5800000 17867.9 0.099703 2998.64 0.999118
5900000 17867.7 -0.20125 2998.66 0.998982
6000000 17664.2 -0.301355 2964.53 0.987582
6100000 17544.4 -0.237216 2944.41 0.980986
6200000 17827.4 -0.245352 2991.9 0.996698
6300000 17992.8 -0.202403 3019.65 1.00596
6400000 17855 0.0722909 2996.48 0.998372
6500000 17905.8 -0.204303 3005.04 1.00108
6600000 17914.9 -0.215941 3006.58 1.00165
6700000 17832.7 -0.0792906 2992.76 0.996998
6800000 18112.7 -0.0147171 3039.74 1.0128
6900000 17935.3 -0.292081 3010.01 1.00273
7000000 17949.8 -0.114774 3012.43 1.00355
7100000 17985.3 -0.0462599 3018.37 1.00554
7200000 17843.3 -0.0758607 2994.53 0.997642
7300000 17781.9 0.281493 2984.18 0.994354
7400000 17993.1 -0.447097 3019.74 1.00598
7500000 17867 -0.143589 2998.52 0.998939
7600000 17969.9 -0.386702 3015.84 1.00469
7700000 18081.3 0.249895 3034.43 1.01114
7800000 17742.4 1.17412 2977.39 0.992315
7900000 17866.9 -0.116669 2998.51 0.998993
8000000 17908 -0.190238 3005.41 1.00127
8100000 17901.2 -0.0954772 3004.25 1.00087
8200000 17984.1 -0.0594795 3018.16 1.00551
8300000 17895.1 0.0576533 3003.21 1.00063
8400000 17872.4 -0.156204 2999.43 0.99921
8500000 17969.9 0.77329 3015.64 1.00494
8600000 17830 -0.199637 2992.33 0.996849
8700000 17697.4 0.0477442 2970.04 0.989544
8800000 17908.7 -0.138781 3005.52 1.00132
8900000 18199 0.0906231 3054.21 1.01777
9000000 17742.3 0.297701 2977.52 0.992139
9100000 17996.3 -0.0736142 3020.21 1.00615
9200000 17956.4 -0.330225 3013.56 1.00391
9300000 17864.4 0.0961079 2998.05 0.998855
9400000 17958.7 -0.13437 3013.92 1.00405
9500000 17446.4 -0.0601529 2927.93 0.975484
9600000 17856.8 -0.1787 2996.82 0.998411
9700000 17904.4 0.111295 3004.77 1.00111
9800000 17937.7 3.37321 3009.8 1.0036
9900000 17885.8 0.164108 3001.63 1.00009
10000000 17907.6 0.0296124 3005.31 1.00127
