Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 8110.19 8253.38 8528.4 8297.32
 100000 32100.2 32673.2 33768.8 32847.4
 150000 71515.4 72802.7 75256.5 73191.5
 200000 125913 128196 132539 128883
 250000 194864 198418 205175 199486
 300000 277951 283052 292738 284580
 350000 374768 381696 394822 383762
 400000 484917 493955 511036 496636
 450000 608015 619448 641010 622824
 500000 743689 757805 784385 761960
 500000 744225 756163 785446 761945
 1e+06 2.72103e+06 2.77138e+06 2.88412e+06 2.79218e+06
 1.5e+06 5.63523e+06 5.73154e+06 5.98983e+06 5.78553e+06
 2e+06 9.27012e+06 9.39514e+06 9.86871e+06 9.51132e+06
 2.5e+06 1.34552e+07 1.35768e+07 1.43322e+07 1.37881e+07
 3e+06 1.80562e+07 1.81312e+07 1.92415e+07 1.84763e+07
 3.5e+06 2.29622e+07 2.29397e+07 2.45e+07 2.34673e+07
 4e+06 2.80908e+07 2.79092e+07 3.00414e+07 2.86804e+07
 4.5e+06 3.33874e+07 3.29768e+07 3.58138e+07 3.40593e+07
 5e+06 3.88053e+07 3.81026e+07 4.17903e+07 3.95661e+07
 5e+06 3.81615e+07 3.75508e+07 4.2489e+07 3.94004e+07
 1e+07 9.62386e+07 8.62873e+07 1.06084e+08 9.62033e+07
 1.5e+07 1.59278e+08 1.35165e+08 1.71325e+08 1.55256e+08
 2e+07 2.27679e+08 1.88228e+08 2.34165e+08 2.16691e+08
 2.5e+07 3.01427e+08 2.42084e+08 3.01246e+08 2.81585e+08
 3e+07 3.78329e+08 2.91554e+08 3.65742e+08 3.45208e+08
 3.5e+07 4.5419e+08 3.40293e+08 4.35219e+08 4.09901e+08
 4e+07 5.32707e+08 3.8733e+08 5.03378e+08 4.74472e+08
 4.5e+07 6.1503e+08 4.35545e+08 5.63538e+08 5.38038e+08
 5e+07 6.99975e+08 4.80889e+08 6.2073e+08 6.00531e+08
 5e+07 6.1979e+08 4.66788e+08 6.23663e+08 5.7008e+08
 1e+08 1.56484e+09 9.78613e+08 1.43407e+09 1.32584e+09
 1.5e+08 2.53726e+09 1.6131e+09 2.44465e+09 2.19834e+09
 2e+08 3.5079e+09 2.23455e+09 3.42485e+09 3.05577e+09
 2.5e+08 4.58824e+09 2.85798e+09 4.16714e+09 3.87112e+09
 3e+08 5.86018e+09 3.71231e+09 4.81485e+09 4.79578e+09
 3.5e+08 7.30414e+09 4.80032e+09 5.28131e+09 5.79525e+09
 4e+08 9.28263e+09 5.80678e+09 5.37743e+09 6.82228e+09
 4.5e+08 1.1084e+10 6.69918e+09 5.49471e+09 7.75929e+09
 5e+08 1.29783e+10 7.66059e+09 5.7467e+09 8.79519e+09
 5e+08 1.30152e+10 7.55111e+09 4.64116e+08 7.01016e+09
 1e+09 3.94135e+10 1.45241e+10 1.37717e+09 1.84383e+10
 1.5e+09 8.82888e+10 7.26059e+09 2.31025e+09 3.26199e+10
 2e+09 9.86459e+10 2.12114e+09 2.3785e+09 3.43818e+10
