# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 47475.6 -0.103187 7967.55 0.993011 6.07141e-05
200000 47983 1.24668 8052.47 1.00854 6.09776e-05
300000 48355.7 -0.16279 8115.25 1.02192 6.13459e-05
400000 47636.1 -0.00635809 7994.45 1.00076 6.09699e-05
500000 46949.5 -0.0202064 7879.23 0.985893 6.09476e-05
600000 48040.9 0.34349 8062.34 1.00958 6.09942e-05
700000 47834.6 -0.0158969 8027.78 1.0107 6.13242e-05
800000 47981.4 -0.0202416 8052.4 1.01748 6.15261e-05
900000 48089.5 0.0375039 8070.55 1.00556 6.0703e-05
1000000 48643 -0.0866483 8163.45 1.02583 6.12107e-05
1100000 47413.9 -0.00405247 7957.16 0.981775 6.00967e-05
1200000 47494 0.105526 7970.6 0.98788 6.03726e-05
1300000 47531.4 -0.0252103 7976.89 1.0093 6.16261e-05
1400000 47293.6 -0.0676113 7936.99 1.00525 6.16873e-05
1500000 47763.8 -0.0688206 8015.91 1.0047 6.10455e-05
1600000 47209 0.449025 7922.7 0.991375 6.09209e-05
1700000 47235.1 1.33624 7926.94 0.983552 6.03951e-05
1800000 47186.9 -0.0553437 7919.09 0.986095 6.06536e-05
1900000 47783.7 -0.0680472 8019.24 1.01903 6.18845e-05
2000000 47604.6 -0.159325 7989.2 1.01258 6.1729e-05
2100000 47095.4 0.028047 7903.72 0.97397 6.0017e-05
2200000 47143 -0.0697478 7911.72 0.978466 6.02382e-05
2300000 47306.7 1.40669 7938.95 0.990435 6.07608e-05
2400000 47625.7 -0.113509 7992.73 0.991897 6.04383e-05
2500000 47379 -0.0187226 7951.32 1.00073 6.12804e-05
2600000 47249.6 -0.0582553 7929.61 0.989604 6.07956e-05
2700000 47129.7 -0.0189167 7909.47 1.01252 6.23369e-05
2800000 47852.8 -0.0523785 8030.84 0.997961 6.05292e-05
2900000 47300.9 -0.00600636 7938.21 0.998832 6.12741e-05
3000000 47982.5 -0.00608251 8052.6 1.01124 6.11544e-05
3100000 46936.3 0.655918 7876.9 0.990731 6.12522e-05
3200000 47334.5 -0.0442767 7943.85 0.995515 6.10457e-05
3300000 47536.9 -0.135677 7977.83 0.983906 6.00764e-05
3400000 47900.6 -0.0824971 8038.87 1.01042 6.12053e-05
3500000 47795.7 -0.0100288 8021.25 0.993193 6.03117e-05
3600000 47942.5 -0.0586551 8045.89 0.986937 5.97417e-05
3700000 47675.3 -0.0639434 8001.05 0.991582 6.03666e-05
3800000 47704.1 -0.0325803 8005.88 0.995853 6.05981e-05
3900000 47948.1 -0.0381885 8046.82 1.00543 6.08637e-05
4000000 47471.7 -0.0817638 7966.89 0.994877 6.08302e-05
4100000 47372.7 -0.101795 7950.27 0.99071 6.06917e-05
4200000 47958.8 0.125376 8048.6 1.00297 6.06799e-05
4300000 47433.2 -0.175721 7960.43 0.998092 6.10685e-05
4400000 47744.4 -0.00356594 8012.63 1.00679 6.12015e-05
4500000 47469.7 -0.0446789 7966.54 0.991382 6.06117e-05
4600000 47019.5 -0.144699 7891 0.977152 6.03406e-05
4700000 47574.3 -0.0458138 7984.1 1.00011 6.10173e-05
4800000 47015.6 -0.00643948 7890.33 0.98299 6.06965e-05
4900000 46987.4 -0.0794749 7885.6 0.99452 6.14174e-05
5000000 47965.8 -0.0590123 8049.8 1.0049 6.08058e-05
5100000 47385.4 1.5243 7952.14 0.996043 6.10149e-05
5200000 47802.5 -0.0894392 8022.39 1.01194 6.14411e-05
5300000 47993.2 -0.105542 8054.41 1.00657 6.0876e-05
5400000 46998.3 0.341712 7887.37 0.981506 6.05762e-05
5500000 47460.2 5.15387 7964.08 0.981991 6.00279e-05
5600000 47667.6 -0.00988107 7999.74 1.00573 6.12413e-05
5700000 46977.1 -0.0880467 7883.89 0.973019 6.01258e-05
5800000 47983.5 0.567568 8052.67 1.00215 6.06125e-05
5900000 47942.6 -0.0790361 8045.91 0.987627 5.97835e-05
6000000 48468.2 0.289121 8134.07 1.01774 6.09272e-05
6100000 47723.7 -0.0837924 8009.17 1.01201 6.15298e-05
6200000 47408.7 -0.0673265 7956.31 0.991185 6.06863e-05
6300000 47919.4 -0.046815 8042.01 1.02384 6.20035e-05
