Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.17147e+13 1.20121e+13 1.19538e+13 1.21114e+13 1.1327e+13 1.17005e+13 1.1713e+13 1.17852e+13 3.69752e+08
 100000 4.65292e+13 4.77177e+13 4.74894e+13 4.81109e+13 4.49874e+13 4.64752e+13 4.65245e+13 4.68129e+13 8.90029e+10
 150000 1.04002e+14 1.06672e+14 1.06169e+14 1.07546e+14 1.0055e+14 1.0389e+14 1.03995e+14 1.04643e+14 8.94097e+10
 200000 1.837e+14 1.88437e+14 1.87567e+14 1.89967e+14 1.77592e+14 1.83514e+14 1.83691e+14 1.84842e+14 8.9794e+10
 250000 2.852e+14 2.92586e+14 2.91274e+14 2.94934e+14 2.75706e+14 2.84934e+14 2.85191e+14 2.86989e+14 9.01755e+10
 300000 4.08092e+14 4.18709e+14 4.16899e+14 4.22018e+14 3.94483e+14 4.0774e+14 4.08081e+14 4.10675e+14 9.05735e+10
 350000 5.51974e+14 5.66405e+14 5.64068e+14 5.70796e+14 5.3352e+14 5.51528e+14 5.51948e+14 5.55495e+14 9.0953e+10
 400000 7.1645e+14 7.35275e+14 7.32413e+14 7.40858e+14 6.92409e+14 7.15895e+14 7.16387e+14 7.21051e+14 9.13448e+10
 450000 9.01137e+14 9.24924e+14 9.21569e+14 9.318e+14 8.7075e+14 9.00444e+14 9.00998e+14 9.0695e+14 9.1726e+10
 500000 1.10566e+15 1.13498e+15 1.13119e+15 1.14324e+15 1.06815e+15 1.10478e+15 1.10539e+15 1.11281e+15 9.21048e+10
 550000 1.32967e+15 1.36508e+15 1.36093e+15 1.37481e+15 1.28423e+15 1.32853e+15 1.32919e+15 1.33827e+15 9.24984e+10
 600000 1.57281e+15 1.61486e+15 1.61048e+15 1.62614e+15 1.51863e+15 1.57132e+15 1.57203e+15 1.58297e+15 9.29031e+10
 650000 1.83472e+15 1.88396e+15 1.87951e+15 1.89687e+15 1.77096e+15 1.83278e+15 1.83354e+15 1.84655e+15 9.33028e+10
 700000 2.11508e+15 2.17203e+15 2.16771e+15 2.18665e+15 2.0409e+15 2.11254e+15 2.11336e+15 2.12866e+15 9.3707e+10
 750000 2.41353e+15 2.47869e+15 2.47478e+15 2.49514e+15 2.32807e+15 2.41026e+15 2.41116e+15 2.42896e+15 9.41033e+10
 800000 2.72974e+15 2.8036e+15 2.80043e+15 2.822e+15 2.63215e+15 2.72561e+15 2.72659e+15 2.74712e+15 9.4506e+10
 850000 3.06339e+15 3.14644e+15 3.14436e+15 3.16689e+15 2.9528e+15 3.05826e+15 3.05932e+15 3.08282e+15 9.49096e+10
 900000 3.41413e+15 3.50689e+15 3.50628e+15 3.52948e+15 3.28972e+15 3.40791e+15 3.40904e+15 3.43573e+15 9.53105e+10
 950000 3.78165e+15 3.88464e+15 3.88591e+15 3.90943e+15 3.64262e+15 3.77424e+15 3.77543e+15 3.80555e+15 9.57227e+10
 1e+06 4.1656e+15 4.27939e+15 4.28297e+15 4.30643e+15 4.0112e+15 4.15696e+15 4.1582e+15 4.19198e+15 9.61184e+10
 1e+06 4.17903e+15 4.27012e+15 4.29388e+15 4.30738e+15 4.01071e+15 4.15823e+15 4.15877e+15 4.19433e+15 7.66211e+09
 2e+06 1.48588e+16 1.52963e+16 1.54864e+16 1.54071e+16 1.42901e+16 1.48125e+16 1.48366e+16 1.49875e+16 1.5177e+10
 3e+06 2.98077e+16 3.10294e+16 3.15926e+16 3.12703e+16 2.89101e+16 2.99371e+16 3.00392e+16 3.03475e+16 2.32008e+10
 4e+06 4.74699e+16 4.99755e+16 5.11495e+16 5.04651e+16 4.64996e+16 4.81418e+16 4.83688e+16 4.8834e+16 3.13205e+10
 5e+06 6.69005e+16 7.12082e+16 7.31227e+16 7.19785e+16 6.62251e+16 6.85262e+16 6.89099e+16 6.95102e+16 3.96499e+10
 6e+06 8.76645e+16 9.40386e+16 9.67623e+16 9.52438e+16 8.74359e+16 9.04131e+16 9.10309e+16 9.17473e+16 4.77362e+10
 7e+06 1.0959e+17 1.18121e+17 1.21469e+17 1.19974e+17 1.09398e+17 1.1353e+17 1.14301e+17 1.15138e+17 5.59964e+10
 8e+06 1.32552e+17 1.4312e+17 1.46783e+17 1.46038e+17 1.31644e+17 1.37856e+17 1.38513e+17 1.39435e+17 6.39685e+10
 9e+06 1.5657e+17 1.68807e+17 1.72447e+17 1.73135e+17 1.54066e+17 1.6332e+17 1.63507e+17 1.6448e+17 7.12325e+10
 1e+07 1.81547e+17 1.94895e+17 1.98242e+17 2.00853e+17 1.76569e+17 1.89615e+17 1.89012e+17 1.90032e+17 7.81773e+10
 1.1e+07 2.07489e+17 2.2118e+17 2.24066e+17 2.28919e+17 1.99025e+17 2.16381e+17 2.14775e+17 2.15896e+17 8.53184e+10
 1.2e+07 2.3434e+17 2.47613e+17 2.49961e+17 2.57245e+17 2.21375e+17 2.43237e+17 2.40619e+17 2.4196e+17 9.21513e+10
 1.3e+07 2.62045e+17 2.74536e+17 2.76e+17 2.8593e+17 2.43537e+17 2.69734e+17 2.66401e+17 2.68184e+17 1.00025e+11
 1.4e+07 2.90485e+17 3.01923e+17 3.02227e+17 3.14933e+17 2.65568e+17 2.95697e+17 2.92066e+17 2.94524e+17 1.07709e+11
 1.5e+07 3.19719e+17 3.29935e+17 3.28844e+17 3.44357e+17 2.87542e+17 3.21128e+17 3.17676e+17 3.21072e+17 1.15604e+11
 1.6e+07 3.49762e+17 3.58664e+17 3.55879e+17 3.74267e+17 3.09578e+17 3.46026e+17 3.4329e+17 3.47881e+17 1.23513e+11
 1.7e+07 3.8066e+17 3.8812e+17 3.83392e+17 4.04712e+17 3.31811e+17 3.70723e+17 3.69082e+17 3.75072e+17 1.3183e+11
 1.8e+07 4.12479e+17 4.18256e+17 4.11564e+17 4.35743e+17 3.54251e+17 3.95546e+17 3.9518e+17 4.02748e+17 1.40465e+11
 1.9e+07 4.45185e+17 4.49245e+17 4.40275e+17 4.67305e+17 3.76942e+17 4.2074e+17 4.21662e+17 4.30958e+17 1.48572e+11
 2e+07 4.78807e+17 4.81249e+17 4.69315e+17 4.99269e+17 3.99828e+17 4.46407e+17 4.48501e+17 4.59684e+17 1.56965e+11
 2e+07 5.04084e+17 4.78727e+17 4.38181e+17 4.88951e+17 4.04356e+17 4.48148e+17 4.47152e+17 4.57757e+17 1.38614e+11
 4e+07 1.2444e+18 1.34353e+18 1.08895e+18 1.23546e+18 8.78869e+17 9.3932e+17 1.01788e+18 1.10098e+18 3.04064e+11
