# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 41988.9 -0.0628936 7046.75 1.00351 6.93551e-05
200000 41314.1 -0.0478475 6933.49 0.983865 6.91038e-05
300000 41855.8 0.131584 7024.37 0.997278 6.91593e-05
400000 42092.9 -0.103445 7064.2 1.03004 7.09995e-05
500000 41724.9 -0.0599009 7002.44 1.00397 6.98138e-05
600000 41593.6 0.0249734 6980.39 0.996389 6.95311e-05
700000 41781.8 -0.0622426 7011.98 0.980514 6.81172e-05
800000 41688.5 -0.0617992 6996.32 1.00667 7.00676e-05
900000 41833.9 -0.102453 7020.73 1.01124 7.01579e-05
1000000 41834.1 -0.148365 7020.77 1.00051 6.94225e-05
1100000 41470 -0.0704312 6959.65 0.991252 6.93642e-05
1200000 41921.4 -0.0761381 7035.41 1.02483 7.09613e-05
1300000 41653.8 -0.106609 6990.5 0.990342 6.89961e-05
1400000 41823.1 -0.00634816 7018.9 1.00965 7.0056e-05
1500000 41716.1 -0.127156 7000.96 1.00111 6.96414e-05
1600000 42052.3 -0.12162 7057.39 1.01557 7.01008e-05
1700000 41402.4 0.134503 6948.28 0.985863 6.9138e-05
1800000 41418.3 -0.0844802 6950.97 1.0066 7.05595e-05
1900000 41203.2 1.61239 6914.59 0.986248 6.94578e-05
2000000 40981.2 0.0881684 6877.6 0.984374 6.97073e-05
2100000 41966.7 0.680546 7042.88 1.00482 6.95038e-05
2200000 41610.8 -0.101691 6983.3 1.00814 7.0313e-05
2300000 42374.5 -0.153695 7111.47 1.03372 7.08031e-05
2400000 41697.1 -0.130154 6997.78 1.00256 6.97939e-05
2500000 41796 -0.0510918 7014.36 1.00167 6.9565e-05
2600000 42180.5 -0.0712152 7078.89 1.01048 6.9535e-05
2700000 41949.6 -0.101493 7040.15 1.00535 6.95575e-05
2800000 42405.3 -0.0278415 7116.61 1.0181 6.96711e-05
2900000 41682.9 -0.0197714 6995.38 0.999017 6.95365e-05
3000000 41550.3 -0.0295677 6973.12 0.99836 6.97392e-05
3100000 41138.2 -0.0401024 6903.97 0.99941 7.04844e-05
3200000 41862.1 -0.0617894 7025.46 1.00113 6.9435e-05
3300000 41383 -0.07494 6945.05 0.997856 6.99792e-05
3400000 41975.8 -0.0966628 7044.54 1.00194 6.92607e-05
3500000 41430.8 -0.0304874 6953.06 0.999108 6.99882e-05
3600000 41777.7 -0.211991 7011.31 0.996448 6.92419e-05
3700000 41415.7 -0.0650394 6950.55 0.983952 6.89421e-05
3800000 41761.1 0.0139594 7008.49 0.990717 6.88264e-05
3900000 41642.5 -0.05016 6988.61 1.00466 7.00307e-05
4000000 41530.2 -0.0817629 6969.77 1.00789 7.0428e-05
4100000 41609.1 -0.0777233 6983 1.00335 7.00059e-05
4200000 41350.4 0.17028 6939.55 0.981428 6.88858e-05
4300000 41385.4 -0.049066 6945.45 1.00408 7.04155e-05
4400000 41363.9 -0.104521 6941.86 0.99256 6.96551e-05
4500000 41519.1 -0.103617 6967.9 1.00076 6.99562e-05
