Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 47095.4 44752.9 46805.7 46218
 100000 187348 177984 186171 183834
 150000 419341 398301 416677 411440
 200000 741652 704319 736920 727630
 250000 1.15286e+06 1.09467e+06 1.14551e+06 1.13102e+06
 300000 1.65157e+06 1.56803e+06 1.64107e+06 1.62022e+06
 350000 2.2364e+06 2.12306e+06 2.22225e+06 2.1939e+06
 400000 2.90595e+06 2.75848e+06 2.88771e+06 2.85071e+06
 450000 3.65887e+06 3.47302e+06 3.63609e+06 3.58933e+06
 500000 4.49378e+06 4.26541e+06 4.46611e+06 4.40843e+06
 500000 4.49431e+06 4.26297e+06 4.47095e+06 4.40941e+06
 1e+06 1.70683e+07 1.62001e+07 1.69941e+07 1.67542e+07
 1.5e+06 3.64851e+07 3.46904e+07 3.63817e+07 3.58524e+07
 2e+06 6.17003e+07 5.87183e+07 6.16489e+07 6.06892e+07
 2.5e+06 9.1882e+07 8.73957e+07 9.19321e+07 9.04032e+07
 3e+06 1.26364e+08 1.19958e+08 1.26468e+08 1.24263e+08
 3.5e+06 1.64625e+08 1.5582e+08 1.64567e+08 1.61671e+08
 4e+06 2.06253e+08 1.945e+08 2.05639e+08 2.02131e+08
 4.5e+06 2.50937e+08 2.35571e+08 2.49157e+08 2.45222e+08
 5e+06 2.98407e+08 2.78668e+08 2.94631e+08 2.90569e+08
 5e+06 2.9938e+08 2.80444e+08 2.90497e+08 2.90107e+08
 1e+07 8.7806e+08 7.65826e+08 7.93481e+08 8.12456e+08
 1.5e+07 1.56041e+09 1.25762e+09 1.34311e+09 1.38705e+09
 2e+07 2.30688e+09 1.68604e+09 1.89224e+09 1.96172e+09
 2.5e+07 3.12068e+09 2.07416e+09 2.40783e+09 2.53423e+09
 3e+07 3.98175e+09 2.44278e+09 2.9151e+09 3.11321e+09
 3.5e+07 4.89549e+09 2.8028e+09 3.44404e+09 3.71411e+09
 4e+07 5.82023e+09 3.16519e+09 3.97391e+09 4.31978e+09
 4.5e+07 6.71788e+09 3.57868e+09 4.50829e+09 4.93495e+09
 5e+07 7.59631e+09 4.05115e+09 5.06268e+09 5.57005e+09
 5e+07 6.87561e+09 4.33721e+09 4.87417e+09 5.36233e+09
 1e+08 1.7237e+10 8.92088e+09 9.70284e+09 1.19536e+10
 1.5e+08 2.75602e+10 1.56065e+10 1.27797e+10 1.86488e+10
 2e+08 3.64106e+10 2.16725e+10 1.14047e+10 2.31626e+10
 2.5e+08 4.35753e+10 2.65411e+10 1.14378e+10 2.71847e+10
 3e+08 4.92585e+10 3.36344e+10 1.3288e+10 3.20603e+10
 3.5e+08 5.33683e+10 4.30844e+10 1.54695e+10 3.73074e+10
 4e+08 6.06173e+10 5.40777e+10 1.66181e+10 4.3771e+10
 4.5e+08 7.14753e+10 6.55862e+10 1.68008e+10 5.12874e+10
 5e+08 8.33239e+10 7.48052e+10 1.81047e+10 5.87446e+10
 5e+08 1.33615e+11 1.38533e+11 2.65952e+10 9.9581e+10
 1e+09 1.83145e+11 1.8504e+11 6.63794e+10 1.44855e+11
 1.5e+09 1.37741e+11 3.78509e+11 1.23249e+11 2.13166e+11
 2e+09 3.78518e+10 1.36039e+11 2.62007e+11 1.45299e+11
