# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 41723.2 -0.05397 7002.14 0.9997
200000 41686.1 -0.0947087 6995.93 0.998784
300000 41536.4 -0.141471 6970.81 0.995199
400000 41958.6 0.568181 7041.55 1.00543
500000 41818.6 -0.00871105 7018.15 1.00196
600000 41972.7 -0.167119 7044.03 1.00566
700000 42036.3 -0.127752 7054.7 1.00718
800000 42053.8 -0.0552422 7057.62 1.0076
900000 41712.9 -0.00398923 7000.41 0.999431
1000000 41474.8 1.68309 6960.17 0.993903
1100000 41937 0.193178 7037.99 1.00485
1200000 41730.9 -0.0673723 7003.44 0.999859
1300000 41101 1.30015 6897.5 0.984924
1400000 41695.3 -0.188468 6997.48 0.999002
1500000 41638.3 -0.0882567 6987.9 0.997639
1600000 41774.6 -0.0149748 7010.76 1.00091
1700000 41900.6 0.929056 7031.74 1.00406
1800000 41971.7 -0.0927316 7043.85 1.00563
1900000 41655.4 1.3506 6990.53 0.998206
2000000 42070.8 -0.0171314 7060.48 1.00801
2100000 41459.3 -0.0976036 6957.86 0.993353
2200000 41583.2 -0.0749318 6978.65 0.996325
2300000 41534.6 -0.00983647 6970.48 0.995158
2400000 41716.7 1.21239 7000.84 0.99969
2500000 41819.4 -0.149018 7018.3 1.00198
2600000 41652.8 1.49749 6990.06 0.998189
2700000 41505 -0.0473019 6965.52 0.994445
2800000 41953 1.66841 7040.42 1.00538
2900000 41833.7 -0.136011 7020.7 1.00232
3000000 41408.1 -0.226615 6949.29 0.992126
3100000 41468 -0.0464227 6959.32 0.993562
3200000 41621.8 0.764373 6984.98 0.997388
3300000 42147.9 0.0431257 7073.41 1.00988
3400000 41453.6 -0.171004 6956.92 0.993222
3500000 42043.1 4.96432 7054.98 1.00778
3600000 41129 1.86056 6902.1 0.985633
3700000 42135.3 -0.0759775 7071.31 1.00955
3800000 42045.4 0.027247 7056.21 1.00744
3900000 41808.2 -0.093935 7016.42 1.00173
4000000 41623.5 -0.135855 6985.42 0.997296
4100000 41748.9 -0.0834312 7006.46 1.00029
4200000 42189 -0.0733862 7080.32 1.01084
4300000 41171.1 -0.021825 6909.49 0.98645
4400000 41702.9 -0.127875 6998.75 0.99919
4500000 41721 4.4493 7001.01 0.999997
4600000 41452.4 -0.0800208 6956.7 0.993184
4700000 41843.1 -0.0240189 7022.26 1.00257
4800000 41768.9 -0.0805714 7009.82 1.00077
4900000 41494.6 -0.127176 6963.8 0.9942
5000000 41203.3 0.633911 6914.78 0.98731
5100000 41582.2 -0.0309527 6978.48 0.996298
5200000 41735.3 -0.0420505 7004.17 0.999965
5300000 41489.8 1.33636 6962.74 0.994265
5400000 41198.8 -0.217837 6914.17 0.987109
5500000 41198.8 -0.21826 6914.16 0.987134
5600000 41490.3 -0.0686126 6963.06 0.994095
5700000 42035.3 -0.0320117 7054.52 1.0072
5800000 42013.2 -0.103385 7050.82 1.00663
5900000 42012.1 0.208556 7050.59 1.00665
6000000 42141.6 0.0606818 7072.34 1.00974
6100000 41573.9 -0.0262667 6977.08 0.996098
6200000 41686.1 -0.121116 6995.94 0.998807
6300000 42006.8 -0.0191664 7049.74 1.00647
6400000 42020.7 -0.0552373 7052.07 1.0068
6500000 41825 0.164918 7019.19 1.00218
6600000 41657.2 -0.0887779 6991.07 0.998091
6700000 41486.8 -0.0539035 6962.47 0.99402
6800000 42395.6 -0.0823772 7114.99 1.01579
6900000 42029.4 0.439752 7053.44 1.00708
7000000 42272.5 0.414251 7094.25 1.01291
7100000 41925.3 0.981642 7035.89 1.00464
7200000 41394.3 0.176915 6946.9 0.991841
7300000 41182.3 -0.121967 6911.38 0.986724
7400000 41919.1 -0.0575679 7035.02 1.00437
7500000 41764.9 0.758364 7009 1.00079
7600000 42193.7 -0.0240546 7081.1 1.01095
7700000 42351.2 -0.0707453 7107.55 1.01472
7800000 41603.9 -0.0335794 6982.12 0.996817
7900000 42050.4 -0.149244 7057.06 1.00754
8000000 41857.8 -0.109889 7024.74 1.00291
8100000 41725.4 3.1269 7001.98 1.00004
8200000 41045.4 -0.106456 6888.4 0.983444
8300000 41680 -0.115696 6994.9 0.998641
8400000 41236.2 0.227121 6920.37 0.988057
8500000 41428.5 0.559768 6952.58 0.992714
8600000 41865.5 -0.138139 7026.04 1.00309
8700000 42062.8 -0.177413 7059.16 1.00781
8800000 41347.5 2.93641 6938.6 0.991006
8900000 42108.9 -0.0695801 7066.88 1.00892
9000000 41636.9 -0.0597115 6987.66 0.997609
9100000 42172.6 0.0700249 7077.54 1.01048
9200000 41613.9 -0.104032 6983.81 0.997071
9300000 41646.1 -0.140875 6989.23 0.997831
9400000 41814.2 -0.0671878 7017.42 1.00186
9500000 41356.1 -0.0585248 6940.53 0.990878
9600000 41109.6 -0.12244 6899.18 0.984978
9700000 41673.2 -0.139906 6993.77 0.998475
9800000 41856.2 -0.13081 7024.47 1.00286
9900000 41076.6 -0.141742 6893.64 0.984177
10000000 41894.4 -0.0670775 7030.88 1.00378
