Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 8.43619e+12 8.29106e+12 8.34676e+12 8.25682e+12 9.20441e+12 8.4674e+12 8.64287e+12 8.52893e+12 2.54806e+08
 100000 3.3449e+13 3.28698e+13 3.30916e+13 3.27325e+13 3.65274e+13 3.35727e+13 3.42775e+13 3.38212e+13 4.37181e+11
 150000 7.46405e+13 7.33402e+13 7.38363e+13 7.30279e+13 8.15778e+13 7.49109e+13 7.65055e+13 7.54789e+13 4.3752e+11
 200000 1.31621e+14 1.29314e+14 1.3019e+14 1.28749e+14 1.43975e+14 1.32079e+14 1.34934e+14 1.33111e+14 4.37861e+11
 250000 2.04012e+14 2.00416e+14 2.0177e+14 1.99511e+14 2.23348e+14 2.04679e+14 2.09179e+14 2.06334e+14 4.38197e+11
 300000 2.91446e+14 2.86279e+14 2.882e+14 2.84939e+14 3.19331e+14 2.92324e+14 2.98865e+14 2.94775e+14 4.38535e+11
 350000 3.93563e+14 3.86551e+14 3.89117e+14 3.84671e+14 4.31571e+14 3.94635e+14 4.03626e+14 3.98073e+14 4.38873e+11
 400000 5.10012e+14 5.00894e+14 5.04169e+14 4.98359e+14 5.59719e+14 5.11242e+14 5.23107e+14 5.15874e+14 4.39201e+11
 450000 6.4045e+14 6.28982e+14 6.33018e+14 6.25663e+14 7.03435e+14 6.41785e+14 6.56961e+14 6.47837e+14 4.39531e+11
 500000 7.84542e+14 7.70496e+14 7.75332e+14 7.66261e+14 8.62381e+14 7.85909e+14 8.0485e+14 7.93626e+14 4.3985e+11
 550000 9.41959e+14 9.2512e+14 9.30786e+14 9.19837e+14 1.03622e+15 9.43268e+14 9.66441e+14 9.52913e+14 4.40173e+11
 600000 1.11238e+15 1.09254e+15 1.09906e+15 1.08608e+15 1.22463e+15 1.11353e+15 1.14141e+15 1.12538e+15 4.4049e+11
 650000 1.29548e+15 1.27246e+15 1.27987e+15 1.26469e+15 1.42729e+15 1.29636e+15 1.32944e+15 1.31071e+15 4.40808e+11
 700000 1.49096e+15 1.46457e+15 1.47289e+15 1.45536e+15 1.64389e+15 1.49144e+15 1.53023e+15 1.50859e+15 4.41137e+11
 750000 1.69851e+15 1.66859e+15 1.67785e+15 1.65778e+15 1.87415e+15 1.69849e+15 1.74347e+15 1.71874e+15 4.41449e+11
 800000 1.91784e+15 1.88422e+15 1.89446e+15 1.87168e+15 2.11776e+15 1.91718e+15 1.96888e+15 1.94086e+15 4.41767e+11
 850000 2.14865e+15 2.11119e+15 2.12244e+15 2.09677e+15 2.37444e+15 2.14724e+15 2.20615e+15 2.17466e+15 4.42077e+11
 900000 2.39065e+15 2.34921e+15 2.3615e+15 2.33278e+15 2.64391e+15 2.38838e+15 2.45502e+15 2.41986e+15 4.41757e+11
 950000 2.64354e+15 2.59805e+15 2.61138e+15 2.57946e+15 2.92587e+15 2.64031e+15 2.71522e+15 2.67619e+15 4.42062e+11
 1e+06 2.90705e+15 2.85743e+15 2.8718e+15 2.83656e+15 3.22006e+15 2.90277e+15 2.98646e+15 2.94338e+15 4.42367e+11
 1e+06 2.90301e+15 2.86074e+15 2.87998e+15 2.83516e+15 3.21422e+15 2.90182e+15 2.98373e+15 2.94274e+15 5.44639e+09
 2e+06 1.00377e+16 9.93343e+15 9.9342e+15 9.81889e+15 1.12896e+16 9.98177e+15 1.03634e+16 1.02054e+16 1.08567e+10
 3e+06 1.96786e+16 1.96803e+16 1.95574e+16 1.93247e+16 2.2556e+16 1.95256e+16 2.04687e+16 2.01368e+16 1.64298e+10
