Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.47692e+13 1.51223e+13 1.29809e+13 1.49224e+13 1.36304e+13 1.46765e+13 1.44098e+13 1.43622e+13 1.53596e+09
 100000 5.70842e+13 5.85151e+13 4.99649e+13 5.759e+13 5.23851e+13 5.6653e+13 5.55427e+13 5.54008e+13 2.71607e+11
 150000 1.24621e+14 1.27809e+14 1.08654e+14 1.2559e+14 1.1372e+14 1.23508e+14 1.20939e+14 1.20708e+14 2.73238e+11
 200000 2.15418e+14 2.20941e+14 1.87107e+14 2.16954e+14 1.95541e+14 2.13309e+14 2.08601e+14 2.0829e+14 2.7469e+11
 250000 3.27838e+14 3.36155e+14 2.83684e+14 3.30049e+14 2.96149e+14 3.24471e+14 3.1689e+14 3.16491e+14 2.76641e+11
 300000 4.60505e+14 4.71952e+14 3.96965e+14 4.63563e+14 4.1415e+14 4.55695e+14 4.4447e+14 4.43938e+14 2.78537e+11
 350000 6.12226e+14 6.27018e+14 5.25668e+14 6.16445e+14 5.48357e+14 6.05919e+14 5.9024e+14 5.89466e+14 2.79787e+11
 400000 7.81961e+14 8.0022e+14 6.68678e+14 7.87759e+14 6.97796e+14 7.74137e+14 7.53231e+14 7.52053e+14 2.81244e+11
 450000 9.68856e+14 9.90628e+14 8.25077e+14 9.76692e+14 8.61707e+14 9.59493e+14 9.32631e+14 9.30853e+14 2.83212e+11
 500000 1.17211e+15 1.19748e+15 9.94049e+14 1.18253e+15 1.03945e+15 1.16126e+15 1.12774e+15 1.12513e+15 2.85353e+11
 550000 1.39104e+15 1.42008e+15 1.17492e+15 1.40463e+15 1.23047e+15 1.37882e+15 1.33797e+15 1.33426e+15 2.87093e+11
 600000 1.62512e+15 1.65787e+15 1.3671e+15 1.64245e+15 1.43425e+15 1.61167e+15 1.56279e+15 1.55768e+15 2.89102e+11
 650000 1.87385e+15 1.91028e+15 1.57005e+15 1.89549e+15 1.65025e+15 1.85937e+15 1.8017e+15 1.79491e+15 2.90739e+11
 700000 2.13682e+15 2.17687e+15 1.78334e+15 2.16334e+15 1.87807e+15 2.12153e+15 2.05431e+15 2.04552e+15 2.92552e+11
 750000 2.41368e+15 2.45728e+15 2.00663e+15 2.44565e+15 2.11734e+15 2.3978e+15 2.32027e+15 2.30917e+15 2.94181e+11
 800000 2.70413e+15 2.75123e+15 2.2396e+15 2.74212e+15 2.36772e+15 2.68779e+15 2.59921e+15 2.58552e+15 2.95757e+11
 850000 3.00786e+15 3.05844e+15 2.482e+15 3.05245e+15 2.62887e+15 2.99105e+15 2.89079e+15 2.87425e+15 2.98021e+11
 900000 3.32458e+15 3.37867e+15 2.7336e+15 3.37634e+15 2.90051e+15 3.30715e+15 3.19466e+15 3.17505e+15 2.99533e+11
 950000 3.65403e+15 3.71168e+15 2.99413e+15 3.7135e+15 3.18248e+15 3.63572e+15 3.51057e+15 3.48765e+15 3.01304e+11
 1e+06 3.99591e+15 4.05718e+15 3.26334e+15 4.0636e+15 3.47462e+15 3.97649e+15 3.83824e+15 3.8118e+15 3.03104e+11
 1e+06 3.9615e+15 4.11723e+15 3.27189e+15 4.05987e+15 3.47601e+15 4.02669e+15 3.85419e+15 3.82593e+15 3.36135e+10
 2e+06 1.30889e+16 1.33412e+16 1.01847e+16 1.32952e+16 1.11776e+16 1.29263e+16 1.24664e+16 1.23618e+16 7.21979e+10
 3e+06 2.59848e+16 2.6149e+16 1.93347e+16 2.61674e+16 2.16737e+16 2.49379e+16 2.42597e+16 2.40849e+16 1.08814e+11
 4e+06 4.15302e+16 4.18186e+16 2.98273e+16 4.19939e+16 3.40855e+16 3.94371e+16 3.85055e+16 3.81934e+16 1.47528e+11
 5e+06 5.89794e+16 5.95218e+16 4.12527e+16 6.0166e+16 4.78978e+16 5.57138e+16 5.45925e+16 5.4056e+16 1.87231e+11
 6e+06 7.78947e+16 7.87256e+16 5.37807e+16 8.02864e+16 6.30349e+16 7.31239e+16 7.21484e+16 7.13425e+16 2.30142e+11
 7e+06 9.80552e+16 9.92729e+16 6.70997e+16 1.01653e+17 7.96809e+16 9.1183e+16 9.0839e+16 8.97604e+16 2.77345e+11
 8e+06 1.19184e+17 1.21035e+17 8.10807e+16 1.23935e+17 9.73569e+16 1.09686e+17 1.10326e+17 1.09036e+17 3.22966e+11
 9e+06 1.4115e+17 1.43903e+17 9.55127e+16 1.46395e+17 1.16248e+17 1.28805e+17 1.30483e+17 1.29032e+17 3.67855e+11
 1e+07 1.63535e+17 1.67472e+17 1.09846e+17 1.68993e+17 1.36107e+17 1.48112e+17 1.5107e+17 1.49423e+17 4.19145e+11
 1.1e+07 1.86329e+17 1.9156e+17 1.24107e+17 1.91644e+17 1.56435e+17 1.67465e+17 1.71848e+17 1.70041e+17 4.65811e+11
 1.2e+07 2.09223e+17 2.15918e+17 1.37948e+17 2.14265e+17 1.76996e+17 1.87045e+17 1.92769e+17 1.9074e+17 5.08291e+11
 1.3e+07 2.31889e+17 2.40517e+17 1.51332e+17 2.37001e+17 1.97705e+17 2.06792e+17 2.13833e+17 2.11465e+17 5.48953e+11
 1.4e+07 2.54215e+17 2.64747e+17 1.6443e+17 2.5966e+17 2.18643e+17 2.26929e+17 2.35077e+17 2.32165e+17 5.86483e+11
 1.5e+07 2.75978e+17 2.88611e+17 1.76902e+17 2.8256e+17 2.40014e+17 2.47461e+17 2.56678e+17 2.52872e+17 6.24003e+11
 1.6e+07 2.97267e+17 3.12172e+17 1.88569e+17 3.05561e+17 2.61603e+17 2.68744e+17 2.78636e+17 2.73583e+17 6.58263e+11
 1.7e+07 3.1783e+17 3.35089e+17 1.99509e+17 3.28481e+17 2.83205e+17 2.91147e+17 3.00944e+17 2.94224e+17 6.92223e+11
 1.8e+07 3.3778e+17 3.57164e+17 2.09929e+17 3.5125e+17 3.04485e+17 3.14601e+17 3.23445e+17 3.14717e+17 7.28801e+11
 1.9e+07 3.57773e+17 3.78597e+17 2.20202e+17 3.73451e+17 3.25988e+17 3.39338e+17 3.46259e+17 3.35298e+17 7.6296e+11
 2e+07 3.77862e+17 3.99185e+17 2.30626e+17 3.94843e+17 3.47707e+17 3.65039e+17 3.69196e+17 3.55874e+17 7.87614e+11
 2e+07 3.01397e+17 3.10173e+17 2.48027e+17 3.21918e+17 3.53471e+17 2.91551e+17 3.22313e+17 3.08001e+17 7.70696e+11
 4e+07 7.55608e+17 6.98286e+17 4.31854e+17 7.17264e+17 7.7241e+17 9.2312e+17 8.04264e+17 7.33992e+17 1.17789e+12
 6e+07 1.18535e+18 1.1311e+18 6.65347e+17 1.14692e+18 1.27384e+18 1.63353e+18 1.35143e+18 1.20843e+18 1.47647e+12
 8e+07 1.61484e+18 1.39896e+18 9.26473e+17 1.68181e+18 1.82859e+18 2.36661e+18 1.959e+18 1.70077e+18 2.58951e+12
 1e+08 2.0243e+18 1.62812e+18 1.1636e+18 2.20241e+18 2.31932e+18 3.1149e+18 2.54554e+18 2.16946e+18 3.46272e+12
 1.2e+08 2.68395e+18 2.28991e+18 1.33362e+18 2.34127e+18 3.16643e+18 3.68762e+18 3.06511e+18 2.68006e+18 3.98933e+12
 1.4e+08 3.31185e+18 3.0574e+18 1.35892e+18 2.1773e+18 4.36527e+18 3.99329e+18 3.51195e+18 3.13759e+18 4.96699e+12
 1.6e+08 4.14145e+18 3.83648e+18 1.47781e+18 2.10195e+18 5.82075e+18 4.27192e+18 4.06487e+18 3.69969e+18 5.68482e+12
 1.8e+08 5.05877e+18 4.49846e+18 1.59925e+18 2.23761e+18 7.0746e+18 4.29421e+18 4.53547e+18 4.20882e+18 6.035e+12
 2e+08 6.00123e+18 4.9805e+18 1.68413e+18 2.36445e+18 8.16426e+18 4.0941e+18 4.87427e+18 4.61334e+18 6.94418e+12
 2.2e+08 7.2054e+18 5.74424e+18 1.75148e+18 2.6829e+18 9.3642e+18 3.68163e+18 5.24291e+18 5.1059e+18 7.61396e+12
 2.4e+08 8.54516e+18 6.53311e+18 1.81138e+18 3.60367e+18 1.07623e+19 2.93781e+18 5.76792e+18 5.71271e+18 7.76051e+12
 2.6e+08 1.01186e+19 7.39582e+18 1.98077e+18 4.72553e+18 1.21103e+19 2.12475e+18 6.3202e+18 6.39148e+18 8.35369e+12
 2.8e+08 1.17835e+19 7.97124e+18 2.05797e+18 5.4028e+18 1.38293e+19 1.41889e+18 6.88365e+18 7.03855e+18 9.20446e+12
 3e+08 1.28763e+19 8.01188e+18 2.26537e+18 6.28086e+18 1.5289e+19 8.56955e+17 7.47561e+18 7.57251e+18 1.00887e+13
 3.2e+08 1.37589e+19 8.26413e+18 2.3996e+18 7.06099e+18 1.60397e+19 4.7598e+17 7.8589e+18 7.97169e+18 1.12831e+13
 3.4e+08 1.47374e+19 8.38108e+18 2.57171e+18 6.6197e+18 1.80698e+19 2.62233e+17 8.31723e+18 8.41569e+18 1.25738e+13
 3.6e+08 1.60557e+19 8.47168e+18 2.63777e+18 6.47275e+18 1.99184e+19 3.78999e+17 8.92339e+18 8.97605e+18 1.32955e+13
 3.8e+08 1.7503e+19 8.22689e+18 2.54576e+18 6.47482e+18 2.18223e+19 9.23876e+17 9.74034e+18 9.61429e+18 1.48707e+13
 4e+08 1.77088e+19 7.73537e+18 2.64453e+18 7.05307e+18 2.42945e+19 1.96452e+18 1.1104e+19 1.04076e+19 1.55237e+13
 4e+08 9.19564e+18 2.19455e+18 2.40569e+18 1.79509e+19 5.02746e+19 2.64428e+17 2.283e+19 1.55374e+19 2.17946e+13
