Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 170273 173654 161013 168313
 100000 665273 678594 628198 657355
 150000 1.46592e+06 1.49506e+06 1.38205e+06 1.44768e+06
 200000 2.55526e+06 2.60606e+06 2.40551e+06 2.52228e+06
 250000 3.91841e+06 3.99664e+06 3.6833e+06 3.86612e+06
 300000 5.54288e+06 5.65321e+06 5.20173e+06 5.46594e+06
 350000 7.41784e+06 7.56369e+06 6.94836e+06 7.30996e+06
 400000 9.5341e+06 9.71741e+06 8.91185e+06 9.38779e+06
 450000 1.18833e+07 1.21051e+07 1.10821e+07 1.16902e+07
 500000 1.44576e+07 1.47186e+07 1.345e+07 1.42087e+07
 500000 1.44328e+07 1.47308e+07 1.33896e+07 1.41844e+07
 1e+06 5.12195e+07 5.1889e+07 4.61914e+07 4.97666e+07
 1.5e+06 1.05636e+08 1.06398e+08 9.21799e+07 1.01405e+08
 2e+06 1.75288e+08 1.75693e+08 1.48715e+08 1.66565e+08
 2.5e+06 2.58351e+08 2.57325e+08 2.14475e+08 2.43384e+08
 3e+06 3.53659e+08 3.49243e+08 2.88534e+08 3.30478e+08
 3.5e+06 4.60224e+08 4.50659e+08 3.69833e+08 4.26905e+08
 4e+06 5.77253e+08 5.61097e+08 4.5749e+08 5.31947e+08
 4.5e+06 7.04081e+08 6.80247e+08 5.50682e+08 6.45003e+08
 5e+06 8.39987e+08 8.08424e+08 6.48511e+08 7.65641e+08
 5e+06 8.18821e+08 7.89369e+08 6.5047e+08 7.52887e+08
 1e+07 2.57951e+09 2.34557e+09 1.77466e+09 2.23325e+09
 1.5e+07 5.02466e+09 4.42219e+09 3.16377e+09 4.20354e+09
 2e+07 7.89588e+09 6.99132e+09 4.66865e+09 6.51862e+09
 2.5e+07 1.11589e+10 9.83233e+09 6.27802e+09 9.08975e+09
 3e+07 1.47965e+10 1.28166e+10 7.68337e+09 1.17655e+10
 3.5e+07 1.87454e+10 1.5796e+10 9.04284e+09 1.45281e+10
 4e+07 2.29825e+10 1.88078e+10 1.03683e+10 1.73862e+10
 4.5e+07 2.73594e+10 2.20975e+10 1.16937e+10 2.03835e+10
 5e+07 3.17716e+10 2.55173e+10 1.32079e+10 2.34989e+10
 5e+07 2.34754e+10 2.53485e+10 1.1492e+10 2.01053e+10
 1e+08 4.75079e+10 6.50018e+10 2.41289e+10 4.55462e+10
 1.5e+08 3.6161e+10 8.77247e+10 4.02388e+10 5.47082e+10
 2e+08 3.08114e+10 1.07812e+11 4.06895e+10 5.97709e+10
 2.5e+08 4.53604e+10 1.40343e+11 3.69439e+10 7.42158e+10
 3e+08 8.21595e+10 1.92973e+11 1.94784e+10 9.82038e+10
 3.5e+08 9.52819e+10 1.87169e+11 1.21832e+10 9.82115e+10
 4e+08 4.95726e+10 2.45109e+11 5.93707e+09 1.00206e+11
 4.5e+08 6.54112e+10 3.82313e+11 1.04658e+10 1.5273e+11
 5e+08 1.67708e+11 5.11111e+11 2.071e+09 2.26963e+11
 5e+08 1.94332e+11 3.30613e+11 4.10735e+09 1.76351e+11
