Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.12125e+13 1.07761e+13 1.04255e+13 1.02715e+13 1.04792e+13 1.06742e+13 1.0475e+13 1.06069e+13 2.24343e+08
 100000 4.45305e+13 4.27893e+13 4.13861e+13 4.07691e+13 4.16042e+13 4.23838e+13 4.15857e+13 4.21122e+13 5.62415e+11
 150000 9.95207e+13 9.56151e+13 9.24524e+13 9.10594e+13 9.29542e+13 9.47088e+13 9.29075e+13 9.40896e+13 5.62704e+11
 200000 1.7576e+14 1.68837e+14 1.63195e+14 1.60709e+14 1.64119e+14 1.67234e+14 1.64021e+14 1.66118e+14 5.62994e+11
 250000 2.7283e+14 2.62051e+14 2.53194e+14 2.49288e+14 2.54699e+14 2.59553e+14 2.54514e+14 2.57785e+14 5.63288e+11
 300000 3.90321e+14 3.74864e+14 3.62046e+14 3.56372e+14 3.64296e+14 3.71265e+14 3.63978e+14 3.68684e+14 5.6358e+11
 350000 5.27829e+14 5.06887e+14 4.89349e+14 4.81542e+14 4.92518e+14 5.01969e+14 4.9201e+14 4.98415e+14 5.6387e+11
 400000 6.8495e+14 6.5774e+14 6.3471e+14 6.24391e+14 6.38984e+14 6.51269e+14 6.38215e+14 6.46582e+14 5.64159e+11
 450000 8.61287e+14 8.27051e+14 7.97743e+14 7.84529e+14 8.03319e+14 8.18774e+14 8.02207e+14 8.12802e+14 5.64447e+11
 500000 1.05645e+15 1.01446e+15 9.78072e+14 9.61567e+14 9.85161e+14 1.0041e+15 9.83608e+14 9.96696e+14 5.64742e+11
 550000 1.27006e+15 1.21961e+15 1.17533e+15 1.15513e+15 1.18415e+15 1.20686e+15 1.18205e+15 1.1979e+15 5.6503e+11
 600000 1.50175e+15 1.44217e+15 1.38916e+15 1.36486e+15 1.39995e+15 1.42668e+15 1.39717e+15 1.41604e+15 5.65315e+11
 650000 1.75113e+15 1.6818e+15 1.61923e+15 1.5904e+15 1.63221e+15 1.66322e+15 1.62861e+15 1.65079e+15 5.6522e+11
 700000 2.01787e+15 1.93817e+15 1.86519e+15 1.8314e+15 1.88061e+15 1.91609e+15 1.87603e+15 1.90178e+15 5.65516e+11
 750000 2.3016e+15 2.21097e+15 2.12671e+15 2.08753e+15 2.14481e+15 2.18497e+15 2.1391e+15 2.1687e+15 5.65796e+11
 800000 2.60199e+15 2.49988e+15 2.40347e+15 2.35849e+15 2.4245e+15 2.4695e+15 2.4175e+15 2.45121e+15 5.6609e+11
 850000 2.9187e+15 2.80459e+15 2.69517e+15 2.64396e+15 2.71936e+15 2.76934e+15 2.71089e+15 2.749e+15 5.6638e+11
 900000 3.25139e+15 3.12479e+15 3.00149e+15 2.94364e+15 3.0291e+15 3.08417e+15 3.01897e+15 3.06174e+15 5.65743e+11
 950000 3.59974e+15 3.46017e+15 3.32211e+15 3.25722e+15 3.3534e+15 3.41364e+15 3.34142e+15 3.38912e+15 5.65996e+11
 1e+06 3.96343e+15 3.81044e+15 3.65674e+15 3.5844e+15 3.69199e+15 3.75746e+15 3.67795e+15 3.73085e+15 5.66284e+11
 1e+06 3.96442e+15 3.8059e+15 3.65786e+15 3.58661e+15 3.70067e+15 3.74204e+15 3.67644e+15 3.72962e+15 5.02762e+09
 2e+06 1.40396e+16 1.3536e+16 1.28879e+16 1.25722e+16 1.30748e+16 1.32053e+16 1.29508e+16 1.31656e+16 1.0162e+10
 3e+06 2.83306e+16 2.73131e+16 2.57824e+16 2.49463e+16 2.61787e+16 2.64672e+16 2.58641e+16 2.63753e+16 1.55122e+10
 4e+06 4.56094e+16 4.39281e+16 4.10638e+16 3.94602e+16 4.17953e+16 4.22623e+16 4.11726e+16 4.2117e+16 2.10637e+10
 5e+06 6.51611e+16 6.26192e+16 5.79109e+16 5.53191e+16 5.91309e+16 5.96702e+16 5.80401e+16 5.95829e+16 2.66878e+10
 6e+06 8.64525e+16 8.27975e+16 7.58378e+16 7.18862e+16 7.77574e+16 7.81651e+16 7.59362e+16 7.82401e+16 3.18728e+10
 7e+06 1.08984e+17 1.03991e+17 9.44021e+16 8.87293e+16 9.73461e+16 9.74352e+16 9.45035e+16 9.76859e+16 3.7323e+10
 8e+06 1.32369e+17 1.25949e+17 1.13279e+17 1.05572e+17 1.1765e+17 1.17338e+17 1.1352e+17 1.17658e+17 4.29041e+10
 9e+06 1.56407e+17 1.48629e+17 1.32413e+17 1.22277e+17 1.3842e+17 1.37701e+17 1.32799e+17 1.38006e+17 4.8345e+10
 1e+07 1.808e+17 1.71966e+17 1.51855e+17 1.38769e+17 1.59482e+17 1.5846e+17 1.52237e+17 1.58625e+17 5.38486e+10
 1.1e+07 2.05442e+17 1.95888e+17 1.71661e+17 1.55005e+17 1.80793e+17 1.79555e+17 1.71784e+17 1.79469e+17 5.93429e+10
 1.2e+07 2.30341e+17 2.20414e+17 1.9183e+17 1.71113e+17 2.02225e+17 2.00786e+17 1.91375e+17 2.00503e+17 6.4694e+10
 1.3e+07 2.55664e+17 2.45605e+17 2.12213e+17 1.87213e+17 2.23644e+17 2.22096e+17 2.10985e+17 2.21722e+17 7.04574e+10
