# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 53302.2 -0.124619 8945.39 0.993243
200000 53451.4 -0.0730157 8970.42 0.996021
300000 52832.7 -0.0207826 8866.58 0.984492
400000 53692 -0.0336752 9010.78 1.0005
500000 53754.6 0.052237 9021.28 1.00171
600000 53580.2 -0.145105 8992.04 0.998416
700000 53864.8 -0.0520172 9039.8 1.00373
800000 53402.1 -0.187882 8962.16 0.995102
900000 54187.5 -0.0630952 9093.94 1.00973
1000000 53847.8 -0.0436328 9036.93 1.00341
