Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 76011 79351.6 72387.3 75916.6
 100000 302611 315934 288109 302218
 150000 677866 707743 645212 676940
 200000 1.19987e+06 1.25279e+06 1.14177e+06 1.19815e+06
 250000 1.86675e+06 1.94913e+06 1.77589e+06 1.86392e+06
 300000 2.67665e+06 2.79478e+06 2.54571e+06 2.67238e+06
 350000 3.62776e+06 3.78781e+06 3.4494e+06 3.62165e+06
 400000 4.71833e+06 4.9263e+06 4.48514e+06 4.70992e+06
 450000 5.94661e+06 6.20841e+06 5.65114e+06 5.93538e+06
 500000 7.3109e+06 7.6323e+06 6.94564e+06 7.29628e+06
 500000 7.31157e+06 7.63257e+06 6.94979e+06 7.29798e+06
 1e+06 2.80663e+07 2.92974e+07 2.65938e+07 2.79859e+07
 1.5e+06 6.06573e+07 6.33562e+07 5.72545e+07 6.04227e+07
 2e+06 1.03672e+08 1.08393e+08 9.74721e+07 1.03179e+08
 2.5e+06 1.55876e+08 1.63146e+08 1.45959e+08 1.54994e+08
 3e+06 2.16191e+08 2.26454e+08 2.01521e+08 2.14722e+08
 3.5e+06 2.83733e+08 2.97323e+08 2.63121e+08 2.81392e+08
 4e+06 3.57727e+08 3.74878e+08 3.29881e+08 3.54162e+08
 4.5e+06 4.37539e+08 4.58358e+08 4.01021e+08 4.32306e+08
 5e+06 5.22543e+08 5.471e+08 4.75925e+08 5.15189e+08
 5e+06 5.14485e+08 5.41423e+08 4.77925e+08 5.11278e+08
 1e+07 1.56114e+09 1.58913e+09 1.37337e+09 1.50788e+09
 1.5e+07 2.79635e+09 2.72656e+09 2.4171e+09 2.64667e+09
 2e+07 4.10049e+09 3.87467e+09 3.53467e+09 3.83661e+09
 2.5e+07 5.40758e+09 5.04482e+09 4.68e+09 5.04413e+09
 3e+07 6.75092e+09 6.16703e+09 5.90644e+09 6.2748e+09
 3.5e+07 8.159e+09 7.20651e+09 7.20693e+09 7.52415e+09
 4e+07 9.66606e+09 8.16283e+09 8.49263e+09 8.77384e+09
 4.5e+07 1.12549e+10 9.10123e+09 9.72765e+09 1.00279e+10
 5e+07 1.28641e+10 1.00628e+10 1.09451e+10 1.12906e+10
 5e+07 1.34045e+10 1.26625e+10 1.13923e+10 1.24864e+10
 1e+08 2.54249e+10 2.19952e+10 2.66634e+10 2.46945e+10
 1.5e+08 4.06513e+10 3.02719e+10 3.90622e+10 3.66618e+10
 2e+08 6.00994e+10 4.1948e+10 5.24167e+10 5.1488e+10
 2.5e+08 8.15758e+10 5.73669e+10 6.29528e+10 6.72985e+10
 3e+08 1.06695e+11 7.3624e+10 6.71388e+10 8.24858e+10
 3.5e+08 1.28157e+11 9.03983e+10 6.73203e+10 9.52918e+10
 4e+08 1.58645e+11 1.03559e+11 6.81322e+10 1.10112e+11
 4.5e+08 1.86275e+11 1.17511e+11 7.27136e+10 1.255e+11
 5e+08 1.97e+11 1.25488e+11 7.74692e+10 1.33319e+11
 5e+08 2.91131e+11 1.55636e+11 4.84335e+10 1.65067e+11
 1e+09 3.16529e+11 1.77142e+11 7.48623e+10 1.89511e+11
 1.5e+09 4.67854e+11 8.18816e+09 5.30433e+10 1.76362e+11
 2e+09 7.08037e+11 3.96108e+10 5.8748e+10 2.68799e+11
