# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 53630.2 -0.0545815 9000.43 0.999352
200000 53630.2 3.85462 8999.77 0.999635
300000 53630.2 -0.136291 9000.44 0.999354
400000 53630.2 -0.0421977 9000.43 0.999352
500000 53630.2 -0.000756708 9000.42 0.999355
600000 53630.2 -0.00326984 9000.42 0.999354
700000 53630.2 0.473006 9000.34 0.99941
800000 53630.2 -0.0161728 9000.42 0.999354
900000 53630.2 2.77791 8999.95 0.999556
1000000 53630.2 -0.0313875 9000.42 0.999353
