Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 151516 155395 154094 153668
 100000 593940 609480 603933 602451
 150000 1.31242e+06 1.34732e+06 1.33418e+06 1.3313e+06
 200000 2.29386e+06 2.35521e+06 2.33113e+06 2.32673e+06
 250000 3.52648e+06 3.62124e+06 3.58265e+06 3.57679e+06
 300000 4.99982e+06 5.13512e+06 5.07776e+06 5.0709e+06
 350000 6.70431e+06 6.88768e+06 6.80684e+06 6.79961e+06
 400000 8.63126e+06 8.87072e+06 8.76154e+06 8.75451e+06
 450000 1.07724e+07 1.10767e+07 1.09345e+07 1.09279e+07
 500000 1.31203e+07 1.34987e+07 1.33187e+07 1.33125e+07
 500000 1.30855e+07 1.34762e+07 1.32866e+07 1.32828e+07
 1e+06 4.68144e+07 4.84312e+07 4.74183e+07 4.75546e+07
 1.5e+06 9.65901e+07 1.00653e+08 9.75274e+07 9.82569e+07
 2e+06 1.59891e+08 1.67939e+08 1.60719e+08 1.6285e+08
 2.5e+06 2.34895e+08 2.4833e+08 2.35311e+08 2.39512e+08
 3e+06 3.20363e+08 3.40224e+08 3.2035e+08 3.26979e+08
 3.5e+06 4.15753e+08 4.4244e+08 4.15269e+08 4.24487e+08
 4e+06 5.2061e+08 5.538e+08 5.19442e+08 5.31284e+08
 4.5e+06 6.33934e+08 6.73316e+08 6.31836e+08 6.46362e+08
 5e+06 7.54662e+08 8.00209e+08 7.51494e+08 7.68788e+08
 5e+06 7.45842e+08 8.31873e+08 7.34588e+08 7.70767e+08
 1e+07 2.22255e+09 2.43656e+09 2.16966e+09 2.27626e+09
 1.5e+07 3.97077e+09 4.29959e+09 3.80513e+09 4.02517e+09
 2e+07 5.77154e+09 6.04069e+09 5.46406e+09 5.75877e+09
 2.5e+07 7.60704e+09 7.64663e+09 7.00581e+09 7.41982e+09
 3e+07 9.39393e+09 9.19241e+09 8.41547e+09 9.0006e+09
 3.5e+07 1.10157e+10 1.07922e+10 9.61648e+09 1.04748e+10
 4e+07 1.26039e+10 1.23641e+10 1.07404e+10 1.19028e+10
 4.5e+07 1.41923e+10 1.3959e+10 1.18562e+10 1.33358e+10
 5e+07 1.58407e+10 1.52658e+10 1.29651e+10 1.46905e+10
 5e+07 1.81998e+10 7.6853e+09 1.02722e+10 1.20524e+10
 1e+08 2.90017e+10 2.27026e+10 2.36932e+10 2.51325e+10
 1.5e+08 3.48846e+10 3.43418e+10 2.76699e+10 3.22988e+10
 2e+08 5.1003e+10 3.75267e+10 2.89614e+10 3.91637e+10
 2.5e+08 8.14196e+10 3.18566e+10 3.9131e+10 5.08024e+10
 3e+08 9.51714e+10 2.60136e+10 5.56969e+10 5.89606e+10
 3.5e+08 1.2006e+11 1.9516e+10 5.27982e+10 6.41248e+10
 4e+08 1.56116e+11 1.66244e+10 4.51485e+10 7.26297e+10
 4.5e+08 1.96791e+11 1.9039e+10 6.29231e+10 9.29177e+10
 5e+08 1.70739e+11 1.24543e+10 8.95005e+10 9.08978e+10
 5e+08 8.2911e+10 4.25357e+10 1.02268e+09 4.21564e+10
