# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
8700000 54113.2 -0.0170462 9081.47 1.01842 5.46162e-05
8800000 53381.9 0.0969628 8958.72 0.985447 5.35926e-05
8900000 53337.5 -0.126745 8951.31 0.993052 5.40333e-05
9000000 53238.1 -0.0583683 8934.62 0.990658 5.40123e-05
9100000 53937.9 -0.0937445 9052.06 1.01259 5.44725e-05
9200000 54006.7 0.11413 9063.57 0.995845 5.35141e-05
9300000 53442.1 1.01063 8968.68 0.987058 5.3593e-05
9400000 53467.1 -0.138416 8973.06 0.988063 5.36488e-05
9500000 53379.7 -0.0140451 8958.38 1.00078 5.44179e-05
9600000 53906.5 -0.120073 9046.8 1.01523 5.46457e-05
9700000 54378.3 -0.1026 9125.98 1.0185 5.4347e-05
9800000 53699.4 1.83779 9011.71 0.996573 5.38438e-05
9900000 53089.2 -0.0745392 8909.63 0.985547 5.38772e-05
10000000 53787.5 -0.106031 9026.83 1.01329 5.46604e-05
