Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.4976e+13 1.57914e+13 1.55307e+13 1.49124e+13 1.39133e+13 1.51859e+13 1.46705e+13 1.49754e+13 9.93373e+08
 100000 5.8729e+13 6.1984e+13 6.09268e+13 5.83988e+13 5.43933e+13 5.94948e+13 5.7429e+13 5.8676e+13 1.52429e+11
 150000 1.29845e+14 1.37176e+14 1.34735e+14 1.28946e+14 1.19903e+14 1.31399e+14 1.26749e+14 1.29617e+14 1.53545e+11
 200000 2.27088e+14 2.40127e+14 2.35664e+14 2.25248e+14 2.09119e+14 2.29573e+14 2.21313e+14 2.26505e+14 1.54556e+11
 250000 3.49355e+14 3.69715e+14 3.6257e+14 3.46165e+14 3.20858e+14 3.52868e+14 3.39964e+14 3.48197e+14 1.55573e+11
 300000 4.95667e+14 5.24933e+14 5.1446e+14 4.90714e+14 4.54047e+14 5.00297e+14 4.81686e+14 4.93686e+14 1.56734e+11
 350000 6.65122e+14 7.04861e+14 6.90457e+14 6.57996e+14 6.07738e+14 6.70988e+14 6.45574e+14 6.6207e+14 1.57996e+11
 400000 8.56932e+14 9.08654e+14 8.89773e+14 8.47211e+14 7.81094e+14 8.64154e+14 8.3082e+14 8.5254e+14 1.59034e+11
 450000 1.07042e+15 1.13558e+15 1.11171e+15 1.05763e+15 9.73385e+14 1.07907e+15 1.0367e+15 1.06438e+15 1.60069e+11
 500000 1.30495e+15 1.38498e+15 1.35564e+15 1.28863e+15 1.18394e+15 1.31509e+15 1.26256e+15 1.29694e+15 1.61108e+11
 550000 1.55996e+15 1.65625e+15 1.62098e+15 1.53967e+15 1.41215e+15 1.57162e+15 1.50781e+15 1.54965e+15 1.62507e+11
 600000 1.83494e+15 1.94883e+15 1.90721e+15 1.81024e+15 1.65747e+15 1.84812e+15 1.77194e+15 1.82196e+15 1.6391e+11
 650000 2.12941e+15 2.26216e+15 2.21382e+15 2.09996e+15 1.91944e+15 2.14405e+15 2.05448e+15 2.11341e+15 1.64764e+11
 700000 2.44287e+15 2.59572e+15 2.54031e+15 2.40846e+15 2.19763e+15 2.45892e+15 2.355e+15 2.42352e+15 1.65908e+11
 750000 2.77489e+15 2.94906e+15 2.88627e+15 2.73538e+15 2.49165e+15 2.79224e+15 2.67309e+15 2.75188e+15 1.67455e+11
 800000 3.12511e+15 3.32178e+15 3.2513e+15 3.08034e+15 2.80114e+15 3.14359e+15 3.00836e+15 3.09811e+15 1.68472e+11
 850000 3.49314e+15 3.71349e+15 3.63502e+15 3.44299e+15 3.12572e+15 3.51259e+15 3.36043e+15 3.46181e+15 1.69697e+11
 900000 3.87859e+15 4.12379e+15 4.03707e+15 3.82299e+15 3.46503e+15 3.89893e+15 3.72899e+15 3.84265e+15 1.71006e+11
 950000 4.28114e+15 4.55228e+15 4.45711e+15 4.21999e+15 3.81875e+15 4.3023e+15 4.11368e+15 4.24028e+15 1.72154e+11
 1e+06 4.70045e+15 4.99856e+15 4.89483e+15 4.63364e+15 4.18654e+15 4.72239e+15 4.51419e+15 4.65436e+15 1.73167e+11
 1e+06 4.67632e+15 4.9644e+15 4.87409e+15 4.6393e+15 4.2027e+15 4.74531e+15 4.5291e+15 4.65277e+15 2.26363e+10
 2e+06 1.61966e+16 1.71604e+16 1.69631e+16 1.59721e+16 1.4136e+16 1.62726e+16 1.54602e+16 1.59855e+16 4.88173e+10
 3e+06 3.26117e+16 3.44e+16 3.42357e+16 3.20771e+16 2.81547e+16 3.26024e+16 3.09447e+16 3.20665e+16 7.85916e+10
 4e+06 5.27376e+16 5.54798e+16 5.54179e+16 5.17742e+16 4.51014e+16 5.24314e+16 4.9769e+16 5.16795e+16 1.0984e+11
 5e+06 7.57124e+16 7.94182e+16 7.94537e+16 7.43042e+16 6.40077e+16 7.4974e+16 7.10953e+16 7.39351e+16 1.41871e+11
 6e+06 1.00778e+17 1.05362e+17 1.05599e+17 9.90155e+16 8.4251e+16 9.97408e+16 9.43358e+16 9.81667e+16 1.75859e+11
 7e+06 1.27565e+17 1.32781e+17 1.33583e+17 1.25706e+17 1.05595e+17 1.2644e+17 1.19247e+17 1.24072e+17 2.10926e+11
 8e+06 1.55964e+17 1.61462e+17 1.63345e+17 1.5425e+17 1.2772e+17 1.54616e+17 1.45529e+17 1.5142e+17 2.47017e+11
 9e+06 1.86146e+17 1.91138e+17 1.94846e+17 1.84637e+17 1.50412e+17 1.83852e+17 1.72967e+17 1.80064e+17 2.85894e+11
 1e+07 2.18128e+17 2.21871e+17 2.28428e+17 2.16788e+17 1.73215e+17 2.13874e+17 2.01292e+17 2.09899e+17 3.25849e+11
 1.1e+07 2.51831e+17 2.53897e+17 2.64132e+17 2.50186e+17 1.95856e+17 2.44584e+17 2.30209e+17 2.40773e+17 3.66711e+11
 1.2e+07 2.87115e+17 2.87411e+17 3.01664e+17 2.84441e+17 2.18417e+17 2.76086e+17 2.59648e+17 2.72614e+17 4.08858e+11
 1.3e+07 3.23335e+17 3.2238e+17 3.40575e+17 3.19241e+17 2.40961e+17 3.08548e+17 2.89583e+17 3.05255e+17 4.51825e+11
 1.4e+07 3.60063e+17 3.58772e+17 3.80721e+17 3.54295e+17 2.63757e+17 3.41861e+17 3.19971e+17 3.3859e+17 4.96671e+11
 1.5e+07 3.96669e+17 3.96651e+17 4.21924e+17 3.89269e+17 2.86806e+17 3.76039e+17 3.50705e+17 3.72455e+17 5.42527e+11
 1.6e+07 4.32848e+17 4.36006e+17 4.64049e+17 4.23974e+17 3.10121e+17 4.11187e+17 3.81761e+17 4.06777e+17 5.89496e+11
 1.7e+07 4.68487e+17 4.76733e+17 5.06943e+17 4.5854e+17 3.33665e+17 4.47079e+17 4.13094e+17 4.41478e+17 6.36556e+11
 1.8e+07 5.03074e+17 5.1876e+17 5.50302e+17 4.9307e+17 3.57484e+17 4.83642e+17 4.44732e+17 4.76457e+17 6.80989e+11
 1.9e+07 5.36734e+17 5.61504e+17 5.93855e+17 5.27794e+17 3.81696e+17 5.20745e+17 4.76745e+17 5.11659e+17 7.26045e+11
 2e+07 5.69793e+17 6.04642e+17 6.37523e+17 5.62872e+17 4.06691e+17 5.58503e+17 5.09356e+17 5.47208e+17 7.71942e+11
 2e+07 5.79707e+17 5.77485e+17 7.34463e+17 5.28754e+17 4.14355e+17 5.67141e+17 5.03417e+17 5.54271e+17 7.40943e+11
 4e+07 9.95119e+17 1.61237e+18 1.57193e+18 1.42177e+18 1.06437e+18 1.1266e+18 1.20425e+18 1.2798e+18 1.713e+12
 6e+07 1.32652e+18 2.78449e+18 2.21027e+18 2.53829e+18 1.6843e+18 1.5396e+18 1.92073e+18 1.99527e+18 2.31875e+12
 8e+07 2.13456e+18 3.91045e+18 2.90121e+18 3.7327e+18 2.16727e+18 1.59515e+18 2.49837e+18 2.69185e+18 3.13459e+12
 1e+08 2.92652e+18 4.9068e+18 3.4083e+18 4.7947e+18 2.62706e+18 1.43841e+18 2.95339e+18 3.27092e+18 4.02786e+12
 1.2e+08 3.87602e+18 5.96481e+18 4.11304e+18 5.82564e+18 3.15392e+18 1.15049e+18 3.37668e+18 3.88653e+18 4.79777e+12
 1.4e+08 4.81165e+18 6.68999e+18 4.44191e+18 6.99874e+18 3.90196e+18 1.18274e+18 4.02781e+18 4.54249e+18 5.3724e+12
 1.6e+08 5.76395e+18 7.03456e+18 4.48168e+18 8.15146e+18 4.88382e+18 1.4395e+18 4.82493e+18 5.19898e+18 5.40666e+12
 1.8e+08 6.54081e+18 7.29022e+18 4.64577e+18 9.45367e+18 6.0313e+18 1.65726e+18 5.71408e+18 5.89202e+18 5.20665e+12
 2e+08 7.49901e+18 7.76524e+18 5.1802e+18 1.06522e+19 7.23271e+18 1.76414e+18 6.5497e+18 6.65575e+18 4.76378e+12
 2.2e+08 8.62366e+18 8.5487e+18 5.68524e+18 1.16228e+19 8.54777e+18 1.74964e+18 7.30675e+18 7.43173e+18 3.94951e+12
 2.4e+08 9.19101e+18 9.0995e+18 5.48305e+18 1.27039e+19 1.01256e+19 1.27941e+18 8.03628e+18 7.99157e+18 3.14817e+12
 2.6e+08 9.90377e+18 9.60604e+18 5.23169e+18 1.39122e+19 1.18121e+19 8.89002e+17 8.87111e+18 8.62153e+18 2.75411e+12
 2.8e+08 1.1016e+19 1.01085e+19 5.41383e+18 1.53229e+19 1.37078e+19 7.7779e+17 9.93618e+18 9.50015e+18 2.44125e+12
 3e+08 1.12675e+19 1.04199e+19 5.27172e+18 1.69951e+19 1.59414e+19 9.41191e+17 1.12926e+19 1.03701e+19 2.24453e+12
 3.2e+08 1.17296e+19 1.05539e+19 5.02946e+18 1.89802e+19 1.82872e+19 1.15645e+18 1.2808e+19 1.13265e+19 2.44829e+12
 3.4e+08 1.16681e+19 1.02618e+19 4.92139e+18 2.118e+19 2.06788e+19 1.59941e+18 1.44861e+19 1.22718e+19 2.85047e+12
 3.6e+08 1.15863e+19 1.03362e+19 5.12445e+18 2.3458e+19 2.30752e+19 1.36274e+18 1.59653e+19 1.31854e+19 2.93708e+12
 3.8e+08 1.14324e+19 1.1026e+19 5.74025e+18 2.56263e+19 2.53259e+19 1.16567e+18 1.73726e+19 1.41834e+19 3.00525e+12
 4e+08 1.05216e+19 1.18753e+19 6.35269e+18 2.7601e+19 2.7516e+19 7.15135e+17 1.86107e+19 1.49997e+19 3.16439e+12
 4e+08 1.46274e+19 6.86942e+18 2.59515e+18 1.65543e+19 2.37344e+19 1.2397e+17 1.34709e+19 1.12948e+19 3.45298e+12
 8e+08 2.35605e+18 5.18326e+17 5.08453e+18 4.83796e+19 9.41864e+19 2.30056e+17 4.75987e+19 2.96204e+19 1.19764e+12
