Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 173121 162362 186658 174047
 100000 672971 630046 727201 676739
 150000 1.47643e+06 1.37927e+06 1.59826e+06 1.48465e+06
 200000 2.56336e+06 2.38977e+06 2.77943e+06 2.57752e+06
 250000 3.91579e+06 3.6438e+06 4.25234e+06 3.93731e+06
 300000 5.51811e+06 5.12532e+06 6.00115e+06 5.54819e+06
 350000 7.35629e+06 6.8198e+06 8.01175e+06 7.39594e+06
 400000 9.41748e+06 8.71453e+06 1.02714e+07 9.4678e+06
 450000 1.16907e+07 1.07983e+07 1.27687e+07 1.17526e+07
 500000 1.41662e+07 1.30614e+07 1.54933e+07 1.42403e+07
 500000 1.41338e+07 1.30683e+07 1.54606e+07 1.42209e+07
 1e+06 4.82551e+07 4.39967e+07 5.33614e+07 4.85377e+07
 1.5e+06 9.62723e+07 8.71659e+07 1.06765e+08 9.67344e+07
 2e+06 1.54989e+08 1.40302e+08 1.72523e+08 1.55938e+08
 2.5e+06 2.22202e+08 2.014e+08 2.49671e+08 2.24424e+08
 3e+06 2.96698e+08 2.69662e+08 3.37432e+08 3.01264e+08
 3.5e+06 3.78009e+08 3.44437e+08 4.347e+08 3.85715e+08
 4e+06 4.65623e+08 4.25638e+08 5.40882e+08 4.77381e+08
 4.5e+06 5.59334e+08 5.12789e+08 6.56367e+08 5.76163e+08
 5e+06 6.59144e+08 6.05091e+08 7.80853e+08 6.81696e+08
 5e+06 6.60577e+08 5.81037e+08 7.22437e+08 6.54684e+08
 1e+07 1.90867e+09 1.70263e+09 2.19533e+09 1.93554e+09
 1.5e+07 3.51797e+09 2.99346e+09 4.04679e+09 3.51941e+09
 2e+07 5.29479e+09 4.20312e+09 6.24746e+09 5.24846e+09
 2.5e+07 7.13086e+09 5.33613e+09 8.7483e+09 7.07176e+09
 3e+07 9.05121e+09 6.38504e+09 1.14209e+10 8.95237e+09
 3.5e+07 1.08392e+10 7.49486e+09 1.42278e+10 1.08539e+10
 4e+07 1.23777e+10 8.69923e+09 1.71407e+10 1.27392e+10
 4.5e+07 1.38501e+10 9.7322e+09 2.00487e+10 1.45437e+10
 5e+07 1.53033e+10 1.06565e+10 2.30784e+10 1.63461e+10
 5e+07 2.07463e+10 7.44885e+09 2.37213e+10 1.73055e+10
 1e+08 4.29871e+10 1.75149e+10 6.42128e+10 4.15716e+10
 1.5e+08 5.78178e+10 1.57561e+10 6.80587e+10 4.72108e+10
 2e+08 5.44866e+10 9.54517e+09 5.18809e+10 3.86375e+10
 2.5e+08 3.14034e+10 9.82903e+09 4.62844e+10 2.91723e+10
 3e+08 1.78029e+10 1.9821e+10 5.45303e+10 3.07181e+10
 3.5e+08 9.5527e+09 1.99637e+10 6.78356e+10 3.24507e+10
 4e+08 7.8145e+08 1.55711e+10 3.31258e+10 1.64928e+10
 4.5e+08 2.6224e+08 2.33019e+10 2.77318e+10 1.70986e+10
