Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 6.03258e+12 6.62843e+12 6.1007e+12 6.23078e+12 6.58425e+12 6.53849e+12 6.45117e+12 6.37227e+12 3.17756e+08
 100000 2.3866e+13 2.625e+13 2.41396e+13 2.46584e+13 2.60696e+13 2.58901e+13 2.55394e+13 2.52244e+13 3.12919e+11
 150000 5.31485e+13 5.8508e+13 5.37628e+13 5.49258e+13 5.80964e+13 5.77004e+13 5.69075e+13 5.62004e+13 3.13307e+11
 200000 9.35396e+13 1.03055e+14 9.46274e+13 9.66863e+13 1.02313e+14 1.01623e+14 1.00207e+14 9.8954e+13 3.13689e+11
 250000 1.44708e+14 1.59555e+14 1.46402e+14 1.49609e+14 1.58371e+14 1.57319e+14 1.551e+14 1.53149e+14 3.14082e+11
 300000 2.06331e+14 2.27681e+14 2.08765e+14 2.13379e+14 2.25935e+14 2.24461e+14 2.21258e+14 2.18459e+14 3.14473e+11
 350000 2.78098e+14 3.07118e+14 2.81404e+14 2.87688e+14 3.04678e+14 3.02727e+14 2.98365e+14 2.94568e+14 3.14724e+11
 400000 3.59706e+14 3.97558e+14 3.64021e+14 3.72243e+14 3.94283e+14 3.91805e+14 3.86111e+14 3.81171e+14 3.14899e+11
 450000 4.50865e+14 4.98708e+14 4.56322e+14 4.66758e+14 4.94444e+14 4.91387e+14 4.84196e+14 4.7797e+14 3.15256e+11
 500000 5.51296e+14 6.10283e+14 5.58029e+14 5.70957e+14 6.0486e+14 6.01172e+14 5.9233e+14 5.84679e+14 3.15636e+11
 550000 6.60725e+14 7.32001e+14 6.68871e+14 6.84569e+14 7.25243e+14 7.20876e+14 7.1023e+14 7.01017e+14 3.16015e+11
 600000 7.78884e+14 8.63595e+14 7.88588e+14 8.0734e+14 8.55317e+14 8.50223e+14 8.37626e+14 8.26718e+14 3.16395e+11
 650000 9.05516e+14 1.00481e+15 9.16926e+14 9.39017e+14 9.94813e+14 9.88941e+14 9.74257e+14 9.61521e+14 3.16779e+11
 700000 1.04038e+15 1.15539e+15 1.05364e+15 1.07936e+15 1.14346e+15 1.13677e+15 1.11986e+15 1.10517e+15 3.17163e+11
 750000 1.18322e+15 1.31512e+15 1.19849e+15 1.22814e+15 1.30101e+15 1.29345e+15 1.2742e+15 1.25743e+15 3.17547e+11
 800000 1.33383e+15 1.48374e+15 1.35125e+15 1.38512e+15 1.46719e+15 1.45875e+15 1.43702e+15 1.41805e+15 3.17927e+11
