# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 29718.7 -0.0918817 4987.51 0.997014
200000 29857.1 -0.0673619 5010.73 1.00166
300000 29536.5 -0.130827 4956.94 0.990902
400000 29924.2 0.432541 5021.92 1.00402
500000 30092.1 0.879558 5050.02 1.00972
600000 29788.5 0.0344348 4999.2 0.999399
700000 30100.2 -0.0634297 5051.54 1.00985
800000 29885.5 -0.04916 5015.5 1.00261
900000 29613.6 -0.0818766 4969.87 0.993487
1000000 29955.6 0.509534 5027.16 1.00509
1100000 29761.2 -0.152366 4994.65 0.998464
1200000 29563.9 0.0210451 4961.51 0.991865
1300000 29656.4 -0.0753666 4977.05 0.99493
1400000 29789.1 -0.172943 4999.35 0.999387
1500000 29297.2 -0.121042 4916.79 0.982873
1600000 29522.4 -0.202947 4954.59 0.990424
1700000 29938.6 -0.276292 5024.45 1.0044
1800000 29874.7 0.0251118 5013.68 1.00231
1900000 30092 0.111799 5050.13 1.0096
2000000 29447.5 -0.166473 4942.01 0.987917
2100000 29449.7 -0.197118 4942.39 0.987986
2200000 29987.2 -0.102438 5032.57 1.00603
2300000 30128.4 0.245945 5056.22 1.01083
2400000 30052.9 -0.107113 5043.61 1.00823
2500000 29703.6 0.00831711 4984.96 0.996588
2600000 29424.2 -0.0905336 4938.08 0.987135
2700000 29840.2 -0.157155 5007.91 1.00109
2800000 29716.3 0.331704 4987.04 0.997063
2900000 30123.3 -0.0122623 5055.41 1.01059
3000000 29785.4 -0.187597 4998.73 0.999261
3100000 29664.3 -0.260895 4978.41 0.99519
3200000 29683.6 -0.0714267 4981.61 0.995866
3300000 30002.6 3.43737 5034.56 1.00697
3400000 29709.6 0.544826 4985.88 0.996874
3500000 29788.2 -0.342368 4999.22 0.999351
3600000 29387.6 -0.120085 4931.95 0.985902
3700000 29807.5 -0.102678 5002.41 0.999995
3800000 29542.2 0.192021 4957.84 0.991157
3900000 29696 -0.139492 4983.72 0.996252
4000000 29434.1 3.41824 4939.15 0.987897
4100000 29760.9 -0.0889259 4994.59 0.998434
4200000 29625.8 -0.1191 4971.93 0.993923
4300000 29813 0.284164 5003.27 1.00027
4400000 29777.2 12.887 4995.15 1.00021
4500000 30107.7 -0.0912775 5052.8 1.01006
4600000 29454.1 -0.23144 4943.14 0.988138
4700000 29575.9 -0.121056 4963.54 0.992221
4800000 29716.7 1.85742 4986.85 0.997265
4900000 30072.4 0.307203 5046.81 1.00898
5000000 30354.6 -0.161762 5094.25 1.01838
5100000 29766.5 -0.0642996 4995.53 0.99862
5200000 29688.7 0.0423707 4982.46 0.996055
5300000 29847 -0.00731347 5009.03 1.00138
5400000 29911.4 -0.112387 5019.86 1.00349
5500000 29572.6 -0.222493 4963.01 0.992105
5600000 30118.3 0.85585 5054.42 1.01061
5700000 30087.7 0.0237329 5049.43 1.00944
5800000 30024.5 -0.0954591 5038.83 1.00727
5900000 29674.9 -0.266037 4980.2 0.995549
6000000 29650.7 0.00542605 4976.09 0.994801
6100000 29742.9 -0.150619 4991.58 0.997861
6200000 29953.9 -0.261743 5027.01 1.00491
6300000 29584.5 0.398149 4964.9 0.992618
6400000 29821.4 -0.267179 5004.79 1.00047
6500000 29711.8 -0.0936383 4986.36 0.996783
6600000 30285 -0.0107407 5082.54 1.01602
6700000 29975.9 -0.138266 5030.68 1.00567
6800000 29252.7 -0.0865197 4909.3 0.981395
6900000 29952.9 0.677255 5026.69 1.00503
7000000 29799.4 -0.10161 5001.06 0.999719
7100000 29671.5 -0.0692381 4979.59 0.995449
7200000 29677.6 -0.0880004 4980.62 0.995644
7300000 29591.1 -0.0492868 4966.1 0.992761
7400000 29679.7 -0.174966 4980.99 0.995723
7500000 29657.6 -0.121119 4977.26 0.994981
7600000 30156.6 -0.126232 5061.01 1.01171
7700000 30162.9 4.77222 5061.25 1.01248
7800000 29870.7 -0.180365 5013.04 1.00211
7900000 29788.7 -0.184347 4999.27 0.999369
8000000 29776.8 -0.0252401 4997.25 0.998997
8100000 29836.7 -0.0585924 5007.31 1.00097
8200000 29793.2 -0.0949892 5000.02 0.999522
8300000 30033.4 -0.124592 5040.33 1.0076
8400000 29858.5 -0.184546 5010.99 1.00173
8500000 29704.3 -0.101886 4985.09 0.99655
8600000 29908.9 -0.0466619 5019.43 1.0034
8700000 29966.5 0.168319 5029.05 1.0054
8800000 30160.5 -0.0656837 5061.65 1.01185
8900000 29799.8 0.0322716 5001.11 0.999773
9000000 29566.2 -0.123711 4961.93 0.991901
9100000 29785.3 -0.0116642 4998.67 0.999283
9200000 30109.8 -0.0976898 5053.15 1.01014
9300000 29608.8 -0.234412 4969.09 0.99335
9400000 30085.4 -0.0504488 5049.05 1.00932
9500000 29912.5 -0.155335 5020.05 1.00357
9600000 29998.4 -0.0303886 5034.44 1.0064
9700000 29930.4 0.0187801 5023.02 1.00415
9800000 29657.6 -0.0603679 4977.25 0.994964
9900000 30055.3 2.26843 5043.61 1.00863
10000000 30179.2 -0.27348 5064.82 1.01247
