# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
8800000 29568 1.16963 4962.01 1.00106 9.82408e-05
8900000 29612.3 -0.0361324 4969.64 0.996906 9.7707e-05
9000000 29907.6 -0.0737419 5019.22 1.00044 9.70847e-05
9100000 30021.3 -0.100637 5038.3 1.01577 9.82056e-05
9200000 29732.4 -0.0282726 4989.8 1.0099 9.85738e-05
9300000 29514.8 0.07588 4953.27 0.982972 9.6641e-05
9400000 29817.7 -0.127558 5004.13 1.00658 9.79533e-05
9500000 29676.1 -0.0275022 4980.35 0.999243 9.77434e-05
9600000 29557.6 1.09137 4960.27 0.984493 9.66478e-05
9700000 29697.2 -0.170629 4983.91 0.989704 9.67431e-05
9800000 29891.7 -0.218672 5016.57 0.996245 9.67291e-05
9900000 29620.2 0.246765 4970.92 0.980193 9.60437e-05
10000000 29670.8 -0.106059 4979.47 0.993859 9.72283e-05
