Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 24340.6 23996.6 23413.1 23916.8
 100000 96693.3 95309.9 92974.8 94992.7
 150000 216154 213021 207767 212314
 200000 381837 376230 366902 374990
 250000 592872 584054 569509 582145
 300000 848400 835620 814726 832916
 350000 1.14757e+06 1.13007e+06 1.10171e+06 1.12645e+06
 400000 1.48957e+06 1.46657e+06 1.42961e+06 1.46192e+06
 450000 1.87359e+06 1.84431e+06 1.79762e+06 1.8385e+06
 500000 2.29884e+06 2.26247e+06 2.20492e+06 2.25541e+06
 500000 2.29952e+06 2.26444e+06 2.20374e+06 2.2559e+06
 1e+06 8.65502e+06 8.50608e+06 8.27834e+06 8.47981e+06
 1.5e+06 1.83624e+07 1.8033e+07 1.75602e+07 1.79852e+07
 2e+06 3.08329e+07 3.03165e+07 2.95127e+07 3.02207e+07
 2.5e+06 4.55952e+07 4.49313e+07 4.36883e+07 4.47383e+07
 3e+06 6.23095e+07 6.15139e+07 5.97208e+07 6.11814e+07
 3.5e+06 8.07071e+07 7.97465e+07 7.73255e+07 7.92597e+07
 4e+06 1.0055e+08 9.93159e+07 9.62768e+07 9.87142e+07
 4.5e+06 1.2165e+08 1.19968e+08 1.16374e+08 1.19331e+08
 5e+06 1.43888e+08 1.41501e+08 1.37449e+08 1.40946e+08
 5e+06 1.42676e+08 1.45253e+08 1.36796e+08 1.41575e+08
 1e+07 4.01534e+08 3.81309e+08 3.79473e+08 3.87439e+08
 1.5e+07 6.87405e+08 6.32522e+08 6.4592e+08 6.55283e+08
 2e+07 9.74419e+08 8.96703e+08 9.11264e+08 9.27462e+08
 2.5e+07 1.25275e+09 1.1469e+09 1.17653e+09 1.19206e+09
 3e+07 1.51845e+09 1.37363e+09 1.41804e+09 1.4367e+09
 3.5e+07 1.77542e+09 1.58012e+09 1.6592e+09 1.67158e+09
 4e+07 2.03657e+09 1.78306e+09 1.91569e+09 1.91177e+09
 4.5e+07 2.30486e+09 1.99588e+09 2.2038e+09 2.16818e+09
 5e+07 2.58454e+09 2.1975e+09 2.50646e+09 2.4295e+09
 5e+07 2.41801e+09 2.19839e+09 2.36276e+09 2.32639e+09
 1e+08 5.77143e+09 5.17062e+09 5.68634e+09 5.5428e+09
 1.5e+08 9.05001e+09 9.05429e+09 1.03081e+10 9.4708e+09
 2e+08 1.22291e+10 1.31042e+10 1.60496e+10 1.37943e+10
 2.5e+08 1.46421e+10 1.86595e+10 2.1438e+10 1.82465e+10
 3e+08 1.64295e+10 2.47495e+10 2.77534e+10 2.29775e+10
 3.5e+08 1.81287e+10 3.04871e+10 3.42758e+10 2.76306e+10
 4e+08 2.05894e+10 3.66469e+10 4.12934e+10 3.28432e+10
 4.5e+08 2.28021e+10 4.27207e+10 4.94587e+10 3.83272e+10
 5e+08 2.4934e+10 4.89126e+10 5.75771e+10 4.38079e+10
 5e+08 1.99066e+10 4.94311e+10 4.27827e+10 3.73735e+10
 1e+09 3.59918e+10 6.79751e+10 6.70727e+10 5.70132e+10
 1.5e+09 7.88411e+10 4.63374e+10 1.0803e+11 7.77362e+10
 2e+09 1.4609e+11 1.24237e+11 7.46553e+10 1.14994e+11
