# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 29472.8 -0.25055 4946.28 0.978819 9.63859e-05
200000 29709.2 -0.0169063 4985.91 1.00612 9.82819e-05
300000 30004 -0.176806 5035.41 1.0056 9.72722e-05
400000 29589.3 -0.148028 4965.8 0.981799 9.62852e-05
500000 29537.7 -0.0437127 4957.12 0.988149 9.70976e-05
600000 29991.3 -0.0166309 5033.25 1.01382 9.81032e-05
700000 29734.8 -0.0480328 4990.2 1.00556 9.81718e-05
800000 29617.8 -0.0333795 4970.57 0.990719 9.70949e-05
900000 30000.5 1.12919 5034.6 0.999685 9.67014e-05
1000000 30111.3 1.0019 5053.21 1.01494 9.78101e-05
1100000 29574.7 0.398757 4963.26 0.981271 9.62861e-05
1200000 29595.2 0.840368 4966.64 0.985607 9.6628e-05
1300000 29440.9 -0.106727 4940.9 0.991497 9.7731e-05
1400000 29757.2 -0.0475053 4993.97 0.996471 9.7233e-05
1500000 29552.2 0.170467 4959.52 1.00267 9.84678e-05
1600000 29932.1 0.82444 5023.17 1.0053 9.74989e-05
1700000 29898.8 -0.082576 5017.73 0.991503 9.62009e-05
1800000 29360.1 3.03833 4926.8 0.969795 9.58085e-05
1900000 30240.9 -0.0105823 5075.14 1.01762 9.76516e-05
2000000 30036.8 0.0575499 5040.88 1.00328 9.69241e-05
2100000 30093.5 -0.102113 5050.41 1.00356 9.67766e-05
2200000 29722.3 -0.1694 4988.13 1.00066 9.77412e-05
2300000 29731.3 -0.201169 4989.64 1.00408 9.80199e-05
2400000 29782.2 2.83979 4997.67 0.996529 9.70575e-05
2500000 29864.6 -0.0675538 5012 1.01068 9.82363e-05
2600000 29980 -0.0982159 5031.37 0.986552 9.54707e-05
2700000 29589.2 -0.182572 4965.79 0.986551 9.67698e-05
2800000 29727.2 0.150252 4988.9 0.999572 9.75701e-05
2900000 29309 -0.0297427 4918.74 0.991797 9.82086e-05
3000000 29823 -0.0813345 5005.01 1.00019 9.73223e-05
3100000 29421.4 -0.0768514 4937.62 0.982646 9.69416e-05
3200000 29397.4 -0.181258 4933.6 0.981763 9.69283e-05
3300000 29380.9 -0.101142 4930.82 0.978338 9.66341e-05
3400000 29793.9 0.180368 5000.09 1.01551 9.89005e-05
3500000 29721 -0.0124123 4987.88 0.979743 9.57075e-05
3600000 29497.1 -0.145516 4950.34 1.00451 9.88642e-05
3700000 29567.8 0.230419 4962.13 0.98154 9.6364e-05
3800000 29392.8 -0.153225 4932.83 0.978293 9.65927e-05
3900000 30079.9 0.697482 5048 0.992314 9.57513e-05
4000000 29457 2.19451 4943.2 0.992472 9.77585e-05
4100000 29637.9 -0.132689 4973.96 1.00462 9.8388e-05
4200000 29605.8 0.112996 4968.52 0.997952 9.78449e-05
4300000 29313.7 -0.0818597 4919.54 0.991863 9.82246e-05
4400000 29396 1.26738 4933.13 0.985469 9.72731e-05
4500000 29668.8 -0.0554713 4979.13 0.993475 9.718e-05
4600000 29878.5 -0.00617705 5014.31 0.999847 9.71188e-05
4700000 29850.3 0.366295 5009.53 0.996797 9.69385e-05
4800000 29818.2 -0.115941 5004.22 0.98715 9.60919e-05
4900000 29863.5 0.268415 5011.76 0.993751 9.65733e-05
5000000 29742 -0.178903 4991.44 1.00598 9.81639e-05
5100000 29689.5 -0.104466 4982.62 0.995533 9.73153e-05
5200000 29879.1 -0.200896 5014.45 0.990462 9.6216e-05
5300000 29909.9 -0.127764 5019.62 1.01746 9.87239e-05
5400000 29395.2 -0.1123 4933.23 0.977645 9.65161e-05
5500000 30099 0.842301 5051.18 1.00527 9.69082e-05
5600000 29922 -0.0810782 5021.63 1.01383 9.8349e-05
5700000 30128.5 -0.108504 5056.3 1.01588 9.78618e-05
5800000 30027.7 0.111799 5039.33 1.00454 9.70825e-05
5900000 29840.3 -0.0964742 5007.93 1.00527 9.77818e-05
6000000 30075.7 1.5949 5047.15 1.0113 9.75528e-05
6100000 29592.5 0.0622087 4966.31 0.980052 9.61272e-05
6200000 30123.9 -0.151983 5055.53 1.01574 9.78654e-05
6300000 30011 -0.114156 5036.56 1.00335 9.70108e-05
6400000 29656.3 0.661131 4976.91 0.976812 9.56293e-05
6500000 29530.4 -0.0642244 4955.9 0.986026 9.69114e-05
6600000 29602.3 -0.0241104 4967.97 0.992577 9.73144e-05
6700000 29781.6 -0.19247 4998.09 1.01244 9.86331e-05
6800000 29638.3 0.498742 4973.92 1.00061 9.79799e-05
6900000 29572.4 0.0786731 4962.93 0.987733 9.69434e-05
7000000 29793 -0.0504671 4999.97 1.0129 9.86516e-05
7100000 29419.8 1.24365 4937.13 0.998267 9.84471e-05
7200000 29536.8 -0.0855525 4956.99 1.00351 9.86006e-05
7300000 29871.5 -0.17394 5013.17 0.994888 9.66749e-05
7400000 29779.1 -0.108013 4997.65 0.995949 9.70597e-05
7500000 30214.3 -0.19579 5070.71 1.00798 9.68044e-05
7600000 29974.3 -0.0562464 5030.41 1.01494 9.8267e-05
7700000 29855.3 -0.200054 5010.46 1.00647 9.78428e-05
7800000 29600.8 -0.101055 4967.73 0.986919 9.67443e-05
7900000 29443.1 -0.0593057 4941.26 0.989665 9.75699e-05
8000000 29787.7 -0.118456 4999.1 0.997859 9.72243e-05
8100000 29684.3 -0.091667 4981.74 1.00532 9.83248e-05
8200000 29555.9 0.289127 4960.13 0.980295 9.62708e-05
8300000 29843.3 -0.0774854 5008.42 1.00363 9.76068e-05
8400000 29671.4 0.906406 4979.41 1.00128 9.79101e-05
8500000 30301.5 -0.113404 5085.33 1.01915 9.75933e-05
8600000 29977.8 -0.121158 5031.01 1.00098 9.69124e-05
8700000 29865.6 0.759808 5012.02 0.983632 9.55564e-05
8800000 29929.9 0.0137901 5022.94 1.00674 9.75799e-05
8900000 29849.8 -0.0912536 5009.52 1.00072 9.73077e-05
9000000 29832.4 -0.0617801 5006.59 0.998514 9.71332e-05
9100000 29677.2 -0.22291 4980.58 0.991441 9.69549e-05
9200000 29989.3 -0.234746 5032.95 1.00333 9.71118e-05
9300000 29925.2 -0.0549392 5022.16 0.997211 9.67238e-05
9400000 30096.4 -0.122562 5050.9 1.00613 9.70256e-05
9500000 29664.8 0.55004 4978.35 1.00041 9.78439e-05
9600000 29602.9 -0.00953721 4968.07 0.997952 9.78392e-05
9700000 29246.2 0.734583 4908.08 0.989292 9.81686e-05
9800000 30025.3 -0.069627 5038.96 1.01157 9.77906e-05
9900000 29975 -0.0622792 5030.53 1.01323 9.80967e-05
10000000 29619.5 -0.0199272 4970.85 1.00061 9.80459e-05
