Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 6.31014e+12 6.19791e+12 6.37317e+12 6.0641e+12 6.53806e+12 6.55718e+12 6.38645e+12 6.34936e+12 3.48807e+08
 100000 2.49728e+13 2.45277e+13 2.52294e+13 2.39887e+13 2.58848e+13 2.59603e+13 2.52779e+13 2.51307e+13 3.12955e+11
 150000 5.563e+13 5.46412e+13 5.62153e+13 5.34131e+13 5.76841e+13 5.7848e+13 5.63151e+13 5.59872e+13 3.13382e+11
 200000 9.79346e+13 9.62019e+13 9.89895e+13 9.39895e+13 1.01589e+14 1.01867e+14 9.91485e+13 9.85725e+13 3.13805e+11
 250000 1.5155e+14 1.48879e+14 1.53223e+14 1.45384e+14 1.5726e+14 1.57672e+14 1.53438e+14 1.5255e+14 3.14148e+11
 300000 2.16151e+14 2.12345e+14 2.18594e+14 2.07273e+14 2.24366e+14 2.24931e+14 2.18856e+14 2.17593e+14 3.14488e+11
 350000 2.91418e+14 2.86284e+14 2.94791e+14 2.79338e+14 3.02585e+14 3.03322e+14 2.95082e+14 2.93381e+14 3.14913e+11
 400000 3.77042e+14 3.70391e+14 3.8151e+14 3.61267e+14 3.91608e+14 3.92536e+14 3.81804e+14 3.79608e+14 3.15337e+11
 450000 4.72719e+14 4.64372e+14 4.78459e+14 4.52755e+14 4.91135e+14 4.92272e+14 4.78721e+14 4.75972e+14 3.15766e+11
 500000 5.78155e+14 5.67943e+14 5.85352e+14 5.53509e+14 6.00876e+14 6.02244e+14 5.85543e+14 5.82186e+14 3.16189e+11
 550000 6.93058e+14 6.80823e+14 7.01913e+14 6.63251e+14 7.20547e+14 7.22173e+14 7.01991e+14 6.97967e+14 3.15808e+11
 600000 8.17145e+14 8.02742e+14 8.27867e+14 7.81713e+14 8.49877e+14 8.51786e+14 8.27792e+14 8.23042e+14 3.16022e+11
 650000 9.50136e+14 9.33445e+14 9.62951e+14 9.08635e+14 9.88599e+14 9.90813e+14 9.62682e+14 9.57147e+14 3.16445e+11
 700000 1.09175e+15 1.07269e+15 1.10691e+15 1.04377e+15 1.13646e+15 1.13899e+15 1.1064e+15 1.10002e+15 3.16854e+11
 750000 1.24174e+15 1.22023e+15 1.25948e+15 1.18686e+15 1.2932e+15 1.29606e+15 1.25871e+15 1.25142e+15 3.16994e+11
 800000 1.39983e+15 1.37585e+15 1.42044e+15 1.33768e+15 1.45859e+15 1.46179e+15 1.41935e+15 1.41109e+15 3.17422e+11
 850000 1.56578e+15 1.53932e+15 1.58953e+15 1.49599e+15 1.63241e+15 1.63592e+15 1.58811e+15 1.57881e+15 3.17841e+11
 900000 1.73936e+15 1.71041e+15 1.76652e+15 1.66154e+15 1.81443e+15 1.81824e+15 1.76474e+15 1.75435e+15 3.18256e+11
 950000 1.92034e+15 1.8889e+15 1.95119e+15 1.83413e+15 2.00443e+15 2.00854e+15 1.94903e+15 1.93748e+15 3.18589e+11
 1e+06 2.1085e+15 2.07459e+15 2.14333e+15 2.01353e+15 2.2022e+15 2.2066e+15 2.14078e+15 2.12799e+15 3.19011e+11
 1e+06 2.10805e+15 2.07801e+15 2.14618e+15 2.0105e+15 2.20644e+15 2.20548e+15 2.14081e+15 2.12878e+15 7.44728e+09
 2e+06 7.1012e+15 7.0374e+15 7.26316e+15 6.76934e+15 7.50746e+15 7.54222e+15 7.27301e+15 7.21737e+15 1.52503e+10
 3e+06 1.37573e+16 1.36445e+16 1.3987e+16 1.30914e+16 1.45616e+16 1.4816e+16 1.41564e+16 1.40123e+16 2.3266e+10
 4e+06 2.1467e+16 2.12021e+16 2.14839e+16 2.02863e+16 2.25807e+16 2.32718e+16 2.20463e+16 2.17815e+16 3.07434e+10
 5e+06 2.99992e+16 2.93725e+16 2.93126e+16 2.79198e+16 3.1257e+16 3.24126e+16 3.05298e+16 3.01424e+16 3.85943e+10
 6e+06 3.92076e+16 3.79664e+16 3.72976e+16 3.58076e+16 4.04552e+16 4.20104e+16 3.94244e+16 3.89175e+16 4.66177e+10
 7e+06 4.88479e+16 4.67901e+16 4.53561e+16 4.39145e+16 4.99713e+16 5.19274e+16 4.86044e+16 4.79618e+16 5.42416e+10
 8e+06 5.87785e+16 5.57657e+16 5.33978e+16 5.21623e+16 5.95801e+16 6.20043e+16 5.79156e+16 5.71416e+16 6.15446e+10
 9e+06 6.89628e+16 6.4908e+16 6.12477e+16 6.05434e+16 6.91955e+16 7.21326e+16 6.72905e+16 6.63901e+16 6.84283e+10
 1e+07 7.93316e+16 7.41854e+16 6.88486e+16 6.90262e+16 7.88045e+16 8.22254e+16 7.66853e+16 7.566e+16 7.51734e+10
 1.1e+07 8.98817e+16 8.36096e+16 7.62863e+16 7.7587e+16 8.84573e+16 9.22385e+16 8.60943e+16 8.49602e+16 8.22775e+10
 1.2e+07 1.00547e+17 9.31788e+16 8.35472e+16 8.62452e+16 9.81489e+16 1.02125e+17 9.55064e+16 9.42736e+16 8.93879e+10
 1.3e+07 1.11351e+17 1.02949e+17 9.06421e+16 9.4959e+16 1.07888e+17 1.11881e+17 1.04909e+17 1.03604e+17 9.62583e+10
 1.4e+07 1.22286e+17 1.12966e+17 9.76085e+16 1.03819e+17 1.17719e+17 1.21542e+17 1.1436e+17 1.12997e+17 1.03237e+11
 1.5e+07 1.33342e+17 1.23217e+17 1.04527e+17 1.12904e+17 1.27629e+17 1.31032e+17 1.23855e+17 1.22458e+17 1.10017e+11
 1.6e+07 1.44491e+17 1.33638e+17 1.11487e+17 1.22189e+17 1.37597e+17 1.40278e+17 1.33355e+17 1.31962e+17 1.17449e+11
 1.7e+07 1.5574e+17 1.44146e+17 1.18501e+17 1.31701e+17 1.47605e+17 1.49217e+17 1.42841e+17 1.41489e+17 1.24922e+11
 1.8e+07 1.67113e+17 1.54722e+17 1.25568e+17 1.41344e+17 1.57633e+17 1.57856e+17 1.52278e+17 1.5102e+17 1.32874e+11
 1.9e+07 1.78679e+17 1.65368e+17 1.32711e+17 1.5103e+17 1.67693e+17 1.66319e+17 1.61681e+17 1.60576e+17 1.40551e+11
 2e+07 1.90428e+17 1.76101e+17 1.39923e+17 1.6077e+17 1.77823e+17 1.74661e+17 1.71085e+17 1.70178e+17 1.47946e+11
 2e+07 2.12564e+17 1.88772e+17 1.7289e+17 1.63369e+17 1.69212e+17 1.67277e+17 1.66619e+17 1.76535e+17 1.48726e+11
 4e+07 4.34778e+17 3.65979e+17 3.05837e+17 3.71522e+17 3.27156e+17 3.27756e+17 3.42145e+17 3.52833e+17 3.26379e+11
 6e+07 6.22541e+17 5.37394e+17 4.13829e+17 6.0899e+17 4.85474e+17 4.88068e+17 5.27511e+17 5.26342e+17 4.42433e+11
 8e+07 8.13587e+17 7.20092e+17 5.17728e+17 8.80928e+17 6.13644e+17 6.32615e+17 7.09062e+17 6.98958e+17 5.12407e+11
 1e+08 9.83703e+17 9.01345e+17 6.49777e+17 1.20208e+18 7.68928e+17 7.49379e+17 9.06796e+17 8.82054e+17 5.58235e+11
 1.2e+08 1.20552e+18 1.09199e+18 7.80723e+17 1.55712e+18 9.19691e+17 8.77563e+17 1.11812e+18 1.0813e+18 5.70336e+11
 1.4e+08 1.42486e+18 1.35432e+18 8.84834e+17 1.96771e+18 1.00802e+18 1.04849e+18 1.34141e+18 1.29338e+18 6.09718e+11
 1.6e+08 1.69243e+18 1.56811e+18 9.03257e+17 2.40868e+18 1.06199e+18 1.18524e+18 1.55197e+18 1.48635e+18 6.97903e+11
 1.8e+08 1.90853e+18 1.82707e+18 9.5243e+17 2.8848e+18 1.1733e+18 1.31887e+18 1.79232e+18 1.70046e+18 8.0189e+11
 2e+08 2.13183e+18 2.09491e+18 9.93761e+17 3.34045e+18 1.22833e+18 1.47839e+18 2.01572e+18 1.9055e+18 9.46739e+11
 2.2e+08 2.31139e+18 2.3974e+18 1.01137e+18 3.82021e+18 1.20739e+18 1.61121e+18 2.21294e+18 2.09045e+18 1.06179e+12
 2.4e+08 2.46801e+18 2.67961e+18 1.05262e+18 4.39126e+18 1.16095e+18 1.77492e+18 2.44238e+18 2.29213e+18 1.15687e+12
 2.6e+08 2.63421e+18 2.96195e+18 1.13799e+18 4.98022e+18 1.14103e+18 1.91965e+18 2.6803e+18 2.50607e+18 1.28948e+12
 2.8e+08 2.83551e+18 3.24353e+18 1.25712e+18 5.59972e+18 1.11369e+18 2.0748e+18 2.9294e+18 2.7358e+18 1.41601e+12
 3e+08 3.08524e+18 3.60243e+18 1.34632e+18 6.24632e+18 1.0681e+18 2.21871e+18 3.17771e+18 2.97783e+18 1.51257e+12
 3.2e+08 3.34366e+18 3.93478e+18 1.40733e+18 6.84924e+18 1.03189e+18 2.38216e+18 3.4211e+18 3.21076e+18 1.59138e+12
 3.4e+08 3.55069e+18 4.30527e+18 1.45839e+18 7.43919e+18 9.93698e+17 2.54886e+18 3.66058e+18 3.43826e+18 1.66986e+12
 3.6e+08 3.76516e+18 4.6677e+18 1.47467e+18 8.01765e+18 9.49063e+17 2.6861e+18 3.88427e+18 3.65157e+18 1.72795e+12
 3.8e+08 4.09743e+18 5.0658e+18 1.47741e+18 8.6106e+18 8.83661e+17 2.72606e+18 4.07344e+18 3.86282e+18 1.86588e+12
 4e+08 4.43099e+18 5.45534e+18 1.51135e+18 9.10137e+18 8.74186e+17 2.77715e+18 4.2509e+18 4.07023e+18 2.02141e+12
 4e+08 3.49784e+18 5.10866e+18 1.48889e+18 8.53208e+18 1.32516e+18 3.59957e+18 4.4856e+18 4.03741e+18 1.6801e+12
 8e+08 1.26364e+19 1.78471e+19 2.0668e+18 1.52478e+19 9.09787e+17 6.27145e+18 7.47635e+18 8.82585e+18 2.57296e+12
 1.2e+09 2.76959e+19 4.05814e+19 3.70324e+18 1.82425e+19 4.62146e+17 4.8295e+18 7.84473e+18 1.43042e+19 8.37172e+11
 1.6e+09 3.97137e+19 5.18259e+19 1.91431e+18 2.29838e+19 7.61175e+17 2.16428e+18 8.63641e+18 1.76424e+19 6.4772e+11
 2e+09 3.56943e+19 5.86423e+19 2.83368e+18 2.2855e+19 2.68152e+17 4.47987e+18 9.20101e+18 1.84766e+19 1.15719e+12
