Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.26316e+13 1.31708e+13 1.17554e+13 1.4364e+13 1.34533e+13 1.32024e+13 1.36732e+13 1.32116e+13 3.2861e+08
 100000 5.01694e+13 5.23208e+13 4.66726e+13 5.70884e+13 5.34417e+13 5.2445e+13 5.4325e+13 5.24834e+13 5.22093e+10
 150000 1.12132e+14 1.16965e+14 1.04286e+14 1.27675e+14 1.19455e+14 1.17239e+14 1.21457e+14 1.17325e+14 5.25478e+10
 200000 1.98043e+14 2.06629e+14 1.8414e+14 2.2564e+14 2.10988e+14 2.07108e+14 2.14579e+14 2.07256e+14 5.29217e+10
 250000 3.07437e+14 3.20847e+14 2.85791e+14 3.50514e+14 3.27553e+14 3.21582e+14 3.33216e+14 3.21806e+14 5.33341e+10
 300000 4.39861e+14 4.59163e+14 4.08807e+14 5.01836e+14 4.68677e+14 4.6021e+14 4.76907e+14 4.60522e+14 5.36793e+10
 350000 5.94877e+14 6.21133e+14 5.52774e+14 6.79159e+14 6.33899e+14 6.22548e+14 6.45202e+14 6.22959e+14 5.40444e+10
 400000 7.72059e+14 8.06317e+14 7.17283e+14 8.82047e+14 8.22767e+14 8.08166e+14 8.3766e+14 8.08684e+14 5.43936e+10
 450000 9.70988e+14 1.01428e+15 9.01932e+14 1.11007e+15 1.03485e+15 1.01664e+15 1.05385e+15 1.01727e+15 5.47695e+10
 500000 1.19126e+15 1.24458e+15 1.10633e+15 1.36282e+15 1.26971e+15 1.24755e+15 1.29336e+15 1.2483e+15 5.51889e+10
 550000 1.43249e+15 1.49681e+15 1.3301e+15 1.63988e+15 1.52693e+15 1.5005e+15 1.55577e+15 1.50138e+15 5.55536e+10
