Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 151547 163955 150842 155448
 100000 587217 636602 584125 602648
 150000 1.28391e+06 1.39473e+06 1.27588e+06 1.31817e+06
 200000 2.22176e+06 2.41844e+06 2.20483e+06 2.28168e+06
 250000 3.38371e+06 3.69008e+06 3.35284e+06 3.47554e+06
 300000 4.75427e+06 5.19337e+06 4.70421e+06 4.88395e+06
 350000 6.32005e+06 6.91366e+06 6.24489e+06 6.49287e+06
 400000 8.06898e+06 8.83808e+06 7.96271e+06 8.28992e+06
 450000 9.99107e+06 1.09555e+07 9.84778e+06 1.02648e+07
 500000 1.20776e+07 1.32571e+07 1.18914e+07 1.24087e+07
 500000 1.20687e+07 1.31723e+07 1.19535e+07 1.23982e+07
 1e+06 4.07421e+07 4.50446e+07 3.96421e+07 4.18096e+07
 1.5e+06 8.10479e+07 9.05244e+07 7.78834e+07 8.31519e+07
 2e+06 1.30465e+08 1.46928e+08 1.24965e+08 1.34119e+08
 2.5e+06 1.88566e+08 2.12591e+08 1.79278e+08 1.93478e+08
 3e+06 2.54511e+08 2.86423e+08 2.39151e+08 2.60028e+08
 3.5e+06 3.2733e+08 3.67611e+08 3.03636e+08 3.32859e+08
 4e+06 4.07028e+08 4.55397e+08 3.73037e+08 4.11821e+08
 4.5e+06 4.93732e+08 5.49132e+08 4.46891e+08 4.96585e+08
 5e+06 5.86306e+08 6.48183e+08 5.24343e+08 5.86277e+08
 5e+06 5.94607e+08 6.38018e+08 5.57764e+08 5.96796e+08
 1e+07 1.77737e+09 1.80769e+09 1.43237e+09 1.67248e+09
 1.5e+07 3.29791e+09 3.24668e+09 2.44852e+09 2.99771e+09
 2e+07 4.86972e+09 4.90474e+09 3.40003e+09 4.3915e+09
 2.5e+07 6.51257e+09 6.61927e+09 4.26181e+09 5.79789e+09
 3e+07 8.30817e+09 8.20934e+09 4.94934e+09 7.15561e+09
 3.5e+07 1.03591e+10 9.74904e+09 5.47926e+09 8.52914e+09
 4e+07 1.28378e+10 1.11994e+10 5.78856e+09 9.94191e+09
 4.5e+07 1.57482e+10 1.28596e+10 5.97823e+09 1.15287e+10
 5e+07 1.89303e+10 1.48442e+10 6.1376e+09 1.3304e+10
 5e+07 1.76081e+10 1.5973e+10 6.11769e+09 1.32329e+10
 1e+08 5.46139e+10 4.61607e+10 4.62509e+09 3.51332e+10
 1.5e+08 9.05572e+10 9.03459e+10 5.01327e+09 6.19721e+10
 2e+08 1.25085e+11 1.07432e+11 5.39357e+09 7.93035e+10
 2.5e+08 1.59918e+11 1.14986e+11 3.82149e+09 9.29084e+10
 3e+08 1.81096e+11 1.13411e+11 5.13976e+09 9.98823e+10
 3.5e+08 1.47162e+11 7.7355e+10 2.58537e+09 7.57009e+10
 4e+08 8.78146e+10 8.11431e+10 4.57061e+09 5.78428e+10
 4.5e+08 7.93966e+10 4.69137e+10 5.93345e+09 4.40812e+10
