# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 2977.02 -1.35148 499.841 0.998593
200000 2977.02 -1.93915 499.94 0.999038
300000 2977.02 -1.58508 499.881 0.99917
400000 2977.02 -1.02006 499.786 0.999851
500000 2977.02 -1.64042 499.89 0.999451
600000 2977.02 -1.75144 499.908 1.00003
700000 2977.02 -1.91081 499.935 0.998825
800000 2977.02 -1.82872 499.921 0.999303
900000 2977.02 -2.05475 499.959 0.999873
1000000 2977.02 -1.92729 499.938 0.999844
1100000 2977.02 -2.04061 499.957 0.999872
1200000 2977.02 -1.84004 499.923 0.999714
1300000 2977.02 -1.80845 499.918 0.999278
1400000 2977.02 -1.86793 499.928 0.998523
1500000 2977.02 -1.56884 499.878 0.99916
1600000 2977.02 -1.6474 499.891 1
1700000 2977.02 -1.79585 499.916 0.999138
1800000 2977.02 -1.78622 499.914 0.999227
1900000 2977.02 -1.88051 499.93 0.998248
2000000 2977.02 -2.60016 500.051 0.998621
2100000 2977.02 -2.70239 500.068 0.99824
2200000 2977.02 -1.7341 499.905 0.998693
2300000 2977.02 -1.64631 499.891 0.999419
2400000 2977.02 -1.8606 499.927 0.99937
2500000 2977.02 -1.74772 499.908 1.00003
2600000 2977.02 -2.46373 500.028 0.998802
2700000 2977.02 -1.8357 499.922 0.9984
2800000 2977.02 -2.05563 499.959 0.998696
2900000 2977.02 -1.78219 499.914 0.999668
3000000 2977.02 -1.86152 499.927 0.999934
3100000 2977.02 -2.2705 499.995 0.9984
3200000 2977.02 -2.5255 500.038 0.998597
3300000 2977.02 -1.61274 499.885 0.999555
3400000 2977.02 -1.46995 499.861 0.999198
3500000 2977.02 -1.68657 499.897 1.00041
3600000 2977.02 -1.30774 499.834 1.00024
3700000 2977.02 -1.85411 499.925 1.00041
3800000 2977.02 -2.08229 499.964 0.999075
3900000 2977.02 -2.36804 500.012 0.998832
4000000 2977.02 -1.70918 499.901 0.999416
4100000 2977.02 -2.59832 500.05 0.999036
4200000 2977.02 -1.50488 499.867 0.998832
4300000 2977.02 -1.60819 499.884 1.00054
4400000 2977.02 -1.50753 499.867 0.999975
4500000 2977.02 -2.08518 499.964 0.999186
4600000 2977.02 -2.01632 499.953 0.998498
4700000 2977.02 -1.99748 499.949 0.999387
4800000 2977.02 -2.10035 499.967 0.999118
4900000 2977.02 -2.30693 500.001 0.99872
5000000 2977.02 -1.88542 499.931 0.99979
5100000 2977.02 -2.28214 499.997 0.998322
5200000 2977.02 -1.62871 499.888 0.998763
5300000 2977.02 -1.84409 499.924 0.998477
5400000 2977.02 -1.85787 499.926 1.00051
5500000 2977.02 -1.8381 499.923 0.99834
5600000 2977.02 -1.81533 499.919 1.00075
5700000 2977.02 -2.17119 499.979 0.998697
5800000 2977.02 -1.50205 499.867 0.998556
5900000 2977.02 -2.10753 499.968 0.999041
6000000 2977.02 -1.92454 499.937 0.999199
6100000 2977.02 -1.78129 499.913 0.999163
6200000 2977.02 -2.11208 499.969 0.998383
6300000 2977.02 -1.62349 499.887 0.999383
6400000 2977.02 -1.96859 499.945 0.998718
6500000 2977.02 -1.70904 499.901 0.999507
6600000 2977.02 -2.0292 499.955 1.0001
6700000 2977.02 -1.91697 499.936 0.998378
6800000 2977.02 -1.7399 499.906 0.999634
6900000 2977.02 -1.82136 499.92 1.00051
7000000 2977.02 -1.45643 499.859 0.998918
7100000 2977.02 -1.75301 499.908 0.998327
7200000 2977.02 -1.3119 499.834 1.00014
7300000 2977.02 -1.88125 499.93 0.998809
7400000 2977.02 -1.76316 499.91 1.00026
7500000 2977.02 -1.79821 499.916 0.998715
7600000 2977.02 -1.76821 499.911 0.999462
7700000 2977.02 -1.48415 499.863 0.999662
7800000 2977.02 -1.88864 499.931 1.00065
7900000 2977.02 -2.05609 499.96 0.998596
8000000 2977.02 -1.87315 499.929 1.00027
8100000 2977.02 -1.72067 499.903 0.999367
8200000 2977.02 -0.91012 499.767 1.00213
8300000 2977.02 -1.76269 499.91 0.999428
8400000 2977.02 -1.29157 499.831 0.999686
8500000 2977.02 -1.66831 499.894 0.999918
8600000 2977.02 -1.81081 499.918 0.99938
8700000 2977.02 -1.5682 499.877 1.00015
8800000 2977.02 -1.82437 499.921 0.998934
8900000 2977.02 -1.78903 499.914 0.999395
9000000 2977.02 -1.86145 499.927 1.00046
9100000 2977.02 -1.25205 499.824 1.00051
9200000 2977.02 -1.98182 499.947 0.998872
9300000 2977.02 -1.43295 499.855 0.999241
9400000 2977.02 -2.61204 500.053 0.998973
9500000 2977.02 -1.98822 499.948 0.999319
9600000 2977.02 -2.05952 499.96 0.999667
9700000 2977.02 -1.48858 499.864 0.998681
9800000 2977.02 -1.68634 499.897 0.99902
9900000 2977.02 -1.13187 499.804 1.00079
10000000 2977.02 -1.74598 499.907 1.00007
10100000 2977.02 -1.27094 499.828 1.00124
10200000 2977.02 -1.82823 499.921 0.998937
10300000 2977.02 -2.07543 499.963 0.998849
10400000 2977.02 -1.22468 499.82 1.00051
10500000 2977.02 -1.30367 499.833 1.00096
10600000 2977.02 -1.98782 499.948 0.999196
10700000 2977.02 -2.16925 499.978 0.999047
10800000 2977.02 -2.26001 499.993 0.998621
10900000 2977.02 -2.10439 499.967 0.999892
11000000 2977.02 -2.54522 500.041 0.998794
11100000 2977.02 -1.74595 499.907 0.998486
11200000 2977.02 -2.16039 499.977 0.9996
11300000 2977.02 -1.91422 499.936 0.99858
11400000 2977.02 -1.21659 499.819 0.999947
11500000 2977.02 -0.931123 499.77 1.00055
11600000 2977.02 -1.74641 499.907 0.998111
