# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 2987.18 -2.17033 501.683 1.01333 0.000984655
200000 2958.11 -1.24526 496.65 0.989706 0.000968993
300000 2954.51 -1.61951 496.108 0.986977 0.000968898
400000 2989.58 -2.25697 502.1 1.01403 0.000984615
500000 2988.28 -1.82619 501.811 0.997823 0.000968819
600000 2983.24 -1.20092 500.86 0.994272 0.000966768
700000 2993.73 -1.46179 502.664 1.01732 0.000985811
800000 2941.62 -1.80108 493.976 0.978159 0.000965046
900000 2981.73 -2.02091 500.743 0.998228 0.000971493
1000000 2990.36 -1.97487 502.184 1.0139 0.000983512
1100000 2925.97 -1.53212 491.303 0.97002 0.000961157
1200000 2945.68 -2.29431 494.739 0.987671 0.000972165
1300000 2948.61 -1.73616 495.138 0.976014 0.000960263
1400000 2968.68 -1.85558 498.525 1.01053 0.000988436
1500000 2978.77 -1.39613 500.142 0.99194 0.000966311
1600000 2953.78 -1.18066 495.912 0.992434 0.000974864
1700000 2955.38 -1.1145 496.17 0.988905 0.000969444
1800000 2950.24 -1.60253 495.389 0.991365 0.000974321
1900000 2963.51 -1.94047 497.673 0.991332 0.000970091
2000000 2964.57 -1.68864 497.808 1.00217 0.000980153
2100000 2956.75 -2.14096 496.571 0.992419 0.000972785
2200000 2977.37 -2.35005 500.068 1.00794 0.000982479
2300000 2984.66 -2.59419 501.332 1.00253 0.000974636
2400000 2972.75 -2.55731 499.327 0.994865 0.000970586
2500000 2992.35 -1.14166 502.378 1.00803 0.000975945
2600000 2945.08 -1.70279 494.54 0.980302 0.000965035
2700000 2985.57 -1.59484 501.316 0.989936 0.000961871
2800000 2994.53 -1.90078 502.871 1.00836 0.000976902
2900000 2952.5 -1.65656 495.777 0.996107 0.000977978
3000000 2977.43 -2.12154 500.039 1.00338 0.000977562
3100000 2978.03 -2.45496 500.196 0.999202 0.000972215
3200000 3003.89 -1.89169 504.442 1.02567 0.000991258
3300000 2952.87 -1.71685 495.849 0.991423 0.000975108
3400000 2988.97 -1.498 501.871 1.00256 0.000973468
3500000 3015.37 -1.59506 506.318 1.0164 0.00097681
3600000 2974.78 -1.47596 499.486 1.00108 0.000975032
3700000 3022.3 -1.18805 507.413 1.0227 0.000980515
3800000 2967.75 -1.51678 498.313 1.00515 0.000983294
3900000 2969.43 -1.08037 498.522 1.00075 0.00097723
4000000 2986.99 -1.70098 501.572 0.996418 0.000968492
4100000 2959.91 -1.85015 497.053 1.00269 0.000982324
4200000 2953.41 -1.2128 495.856 0.989416 0.000971718
4300000 2945.95 -0.945966 494.558 0.993729 0.000977066
4400000 2949.65 -2.12094 495.377 0.982776 0.000967161
4500000 2926.74 -1.50638 491.429 0.985726 0.000977596
4600000 2987.31 -1.41197 501.578 0.98474 0.000955308
4700000 2931.46 -2.03129 492.309 0.99351 0.000983264
4800000 2995.5 -1.82342 503.022 1.00922 0.000977835
4900000 2966.8 -2.15636 498.261 1.00332 0.000981131
5000000 2993.42 -1.80893 502.67 1.0232 0.000991607
5100000 2969.35 -1.37325 498.557 1.00705 0.000982724
5200000 2958.98 -1.28315 496.802 0.995919 0.000976325
5300000 2969.12 -2.12586 498.644 1.00127 0.000979024
5400000 2971.7 -1.95151 499.049 1.01095 0.000987076
5500000 2974.47 -1.80704 499.49 1.0103 0.000985229
5600000 2971.34 -1.58737 498.927 0.990634 0.000966895
5700000 3026.25 -1.3498 508.102 1.00946 0.000967187
5800000 2982.77 -2.18811 500.947 0.995425 0.000967408
5900000 2962.83 -1.21802 497.438 0.985619 0.000964638
6000000 2995.55 -1.72805 503.014 1.01362 0.000981272
6100000 2952.72 -2.06175 495.882 0.985138 0.000968145
6200000 3021.01 -1.749 507.289 1.01076 0.000970782
6300000 2990.64 -1.53706 502.158 0.996895 0.000965651
6400000 2981.82 -1.97556 500.751 1.01221 0.000985108
6500000 2958.48 -1.52766 496.758 0.99173 0.000971641
6600000 2927.32 -1.5669 491.535 0.970078 0.000960724
6700000 2991.52 -2.27861 502.43 1.0067 0.000974806
6800000 2971.31 -1.85591 498.967 0.980221 0.000957308
6900000 2993.39 -2.08492 502.712 0.984116 0.000954065
7000000 2996.62 -0.866518 503.049 1.01898 0.000983764
7100000 2958.87 -1.51055 496.821 0.992599 0.000973298
7200000 2959.89 -1.85511 497.05 0.997966 0.000978351
7300000 2983.59 -1.5232 500.973 0.996336 0.00096872
7400000 2959.42 -1.64254 496.936 0.994299 0.000974653
7500000 3001.5 -1.62624 503.995 1.01184 0.000977465
7600000 2967.7 -1.83502 498.358 0.99712 0.000974656
7700000 2966.48 -2.19051 498.212 0.994187 0.000971521
7800000 2976.64 -1.82333 499.856 0.988881 0.000963042
7900000 2981.13 -1.72152 500.592 1.01328 0.000985489
8000000 2994 -1.58787 502.729 1.00948 0.000978978
8100000 3020.73 -1.53817 507.207 1.01891 0.000978858
8200000 2958.19 -1.91372 496.776 0.988654 0.000968924
8300000 2936.4 -2.16796 493.161 0.984628 0.000973262
8400000 2989.66 -1.77385 502.034 1.00079 0.000970841
8500000 2961.53 -2.35385 497.41 0.99942 0.000979758
8600000 3028.03 -1.72387 508.465 1.01389 0.000971274
