Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 7.68737e+12 7.62351e+12 7.67168e+12 7.30235e+12 7.94259e+12 7.47284e+12 7.5726e+12 7.6079e+12 2.94542e+08
 100000 3.04658e+13 3.02094e+13 3.04056e+13 2.89293e+13 3.14908e+13 2.96101e+13 3.00101e+13 3.01501e+13 3.7529e+11
 150000 6.79503e+13 6.73744e+13 6.78239e+13 6.45035e+13 7.02705e+13 6.60293e+13 6.69344e+13 6.72471e+13 3.75652e+11
 200000 1.19763e+14 1.18745e+14 1.19555e+14 1.13659e+14 1.23914e+14 1.16357e+14 1.17977e+14 1.18528e+14 3.76016e+11
 250000 1.85535e+14 1.83954e+14 1.85232e+14 1.76039e+14 1.92064e+14 1.80228e+14 1.82777e+14 1.83629e+14 3.76385e+11
 300000 2.64905e+14 2.62645e+14 2.64499e+14 2.51296e+14 2.74375e+14 2.57291e+14 2.60987e+14 2.62199e+14 3.76755e+11
 350000 3.57522e+14 3.54463e+14 3.57006e+14 3.39092e+14 3.70511e+14 3.47196e+14 3.52266e+14 3.53892e+14 3.76288e+11
 400000 4.63051e+14 4.59068e+14 4.62419e+14 4.39096e+14 4.80144e+14 4.49602e+14 4.56281e+14 4.58374e+14 3.76621e+11
 450000 5.81165e+14 5.76126e+14 5.80409e+14 5.50983e+14 6.02952e+14 5.64175e+14 5.72703e+14 5.75315e+14 3.7698e+11
 500000 7.11547e+14 7.05311e+14 7.10654e+14 6.74441e+14 7.38623e+14 6.90596e+14 7.0122e+14 7.044e+14 3.77343e+11
 550000 8.53889e+14 8.46306e+14 8.52839e+14 8.09165e+14 8.86862e+14 8.2856e+14 8.41529e+14 8.45322e+14 3.77701e+11
 600000 1.00789e+15 9.98805e+14 1.00665e+15 9.5486e+14 1.04739e+15 9.77768e+14 9.93338e+14 9.97783e+14 3.78069e+11
 650000 1.17328e+15 1.16251e+15 1.17178e+15 1.11123e+15 1.21992e+15 1.13793e+15 1.15636e+15 1.16149e+15 3.78249e+11
 700000 1.34978e+15 1.33713e+15 1.34794e+15 1.278e+15 1.40418e+15 1.30875e+15 1.33031e+15 1.33617e+15 3.78566e+11
 750000 1.53712e+15 1.52237e+15 1.53485e+15 1.45488e+15 1.59992e+15 1.48994e+15 1.51491e+15 1.52153e+15 3.78934e+11
 800000 1.73504e+15 1.71795e+15 1.73222e+15 1.6416e+15 1.80688e+15 1.68124e+15 1.70991e+15 1.7173e+15 3.79301e+11
 850000 1.94327e+15 1.9236e+15 1.93978e+15 1.83789e+15 2.0248e+15 1.88237e+15 1.91502e+15 1.92323e+15 3.79672e+11
 900000 2.16157e+15 2.13903e+15 2.15726e+15 2.04351e+15 2.25344e+15 2.09308e+15 2.13001e+15 2.13905e+15 3.80043e+11
 950000 2.38969e+15 2.36398e+15 2.38441e+15 2.25822e+15 2.49257e+15 2.31309e+15 2.35463e+15 2.36452e+15 3.80399e+11
 1e+06 2.6274e+15 2.5982e+15 2.62098e+15 2.48178e+15 2.74195e+15 2.54218e+15 2.58864e+15 2.59939e+15 3.80769e+11
 1e+06 2.62612e+15 2.60475e+15 2.61974e+15 2.4819e+15 2.74225e+15 2.54523e+15 2.58979e+15 2.60062e+15 6.43869e+09
 2e+06 9.08197e+15 8.91008e+15 8.99057e+15 8.49256e+15 9.57217e+15 8.6895e+15 8.91808e+15 8.94853e+15 1.35743e+10
 3e+06 1.7818e+16 1.73406e+16 1.75354e+16 1.65013e+16 1.8964e+16 1.69468e+16 1.74707e+16 1.75083e+16 2.07905e+10
 4e+06 2.7924e+16 2.70189e+16 2.73651e+16 2.55383e+16 2.99082e+16 2.64173e+16 2.72879e+16 2.73472e+16 2.77997e+10
 5e+06 3.88768e+16 3.74605e+16 3.80488e+16 3.50125e+16 4.1778e+16 3.65922e+16 3.77943e+16 3.7928e+16 3.48394e+10
 6e+06 5.04735e+16 4.85111e+16 4.94441e+16 4.46568e+16 5.42226e+16 4.71319e+16 4.86705e+16 4.89928e+16 4.16475e+10
 7e+06 6.26238e+16 6.01304e+16 6.14732e+16 5.44323e+16 6.70528e+16 5.78175e+16 5.97675e+16 6.04242e+16 4.84326e+10
 8e+06 7.52296e+16 7.21507e+16 7.40264e+16 6.4336e+16 8.00954e+16 6.85047e+16 7.09787e+16 7.21081e+16 5.47133e+10
 9e+06 8.81584e+16 8.44192e+16 8.693e+16 7.43392e+16 9.32058e+16 7.91111e+16 8.22187e+16 8.39322e+16 6.09217e+10
 1e+07 1.01316e+17 9.68688e+16 1.00112e+17 8.43704e+16 1.06306e+17 8.96397e+16 9.34388e+16 9.58362e+16 6.70183e+10
 1.1e+07 1.14572e+17 1.09456e+17 1.13586e+17 9.4402e+16 1.19331e+17 1.00142e+17 1.04625e+17 1.0779e+17 7.36508e+10
