# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 35787.9 -0.112316 6006.07 0.992427 8.0484e-05
200000 35506.8 0.00246262 5958.88 0.98995 8.0896e-05
300000 35635.1 -0.0626297 5980.42 0.99128 8.07284e-05
400000 35863.6 -0.139838 6018.77 0.995297 8.05407e-05
500000 35687.4 1.45151 5988.94 1.00034 8.13307e-05
600000 36040.8 -0.00218202 6048.5 0.99613 8.02291e-05
700000 35822.8 0.0787105 6011.89 1.00224 8.11823e-05
800000 35809.1 -0.0272616 6009.61 1.00511 8.14323e-05
900000 35576.7 -0.149157 5970.64 0.982171 8.01244e-05
1000000 35896.4 -0.123551 6024.28 1.00611 8.13312e-05
1100000 35997.8 0.710857 6041.16 1.00948 8.13763e-05
1200000 35320.7 -0.126841 5927.67 0.977609 8.03238e-05
1300000 35512.5 -0.0255504 5959.84 0.997148 8.15246e-05
1400000 35268.8 -0.0676485 5918.94 0.975882 8.02898e-05
1500000 35763.1 -0.132291 6001.92 1.01475 8.23519e-05
1600000 35748.8 -0.165218 5999.51 0.989392 8.03166e-05
1700000 35707.2 -0.0681204 5992.52 1.00477 8.16763e-05
1800000 36144.7 -0.161125 6065.96 1.0168 8.16443e-05
1900000 35500.2 1.21377 5957.57 1.00848 8.2447e-05
2000000 35951.5 -0.166902 6033.53 1.01218 8.17158e-05
2100000 35566.7 -0.0100429 5968.93 0.968555 7.90414e-05
2200000 35489.8 -0.0214151 5956.03 0.968038 7.91181e-05
2300000 35724.2 -0.143353 5995.38 0.995745 8.09135e-05
2400000 35673.2 0.0892002 5986.79 0.998597 8.12395e-05
2500000 35565.9 0.0330523 5968.79 0.994913 8.11719e-05
2600000 35743.4 -0.122848 5998.61 0.99818 8.10584e-05
2700000 35956.6 -0.128832 6034.39 1.00277 8.09429e-05
2800000 36133.5 -0.149469 6064.08 1.01754 8.17351e-05
2900000 35868.6 -0.167045 6019.62 1.00384 8.11879e-05
3000000 35223.5 0.925848 5911.18 0.9839 8.10541e-05
3100000 35768.2 -0.0700752 6002.76 1.00275 8.13714e-05
3200000 35795.2 -0.090203 6007.29 0.990007 8.02882e-05
3300000 35596.9 -0.134278 5974.03 1.00256 8.17449e-05
3400000 36121.8 -0.08225 6062.11 0.993148 7.98038e-05
3500000 35993.8 1.07282 6040.42 1.01355 8.17171e-05
3600000 35616.9 -0.162658 5977.38 0.990785 8.07327e-05
3700000 35949.4 0.634174 6033.06 1.01015 8.1531e-05
3800000 36258.8 -0.00876004 6085.08 1.01771 8.14586e-05
3900000 35366.4 -0.119382 5935.33 0.985152 8.08399e-05
4000000 35734 -0.0680418 5997.01 1.00478 8.16224e-05
4100000 35871.8 -0.0317865 6020.14 0.991657 8.02338e-05
4200000 35299.3 -0.00789445 5924.05 0.984721 8.0945e-05
4300000 35882.2 -0.129472 6021.89 1.00549 8.13513e-05
4400000 35865.2 4.36882 6018.29 0.997333 8.06589e-05
4500000 35575.5 -0.118024 5970.43 0.978198 7.97814e-05
4600000 36332.5 -0.0974269 6097.47 1.02126 8.15538e-05
4700000 35583.5 -0.118746 5971.76 1.0061 8.20788e-05
4800000 36023.5 -0.0551453 6045.6 1.0055 8.09973e-05
4900000 36402.5 -0.151411 6109.21 1.02678 8.18603e-05
5000000 35531.1 -0.127128 5962.98 0.982419 8.02355e-05
5100000 35692.3 -0.059404 5990.02 0.982871 7.98748e-05
5200000 35997.4 -0.139298 6041.23 1.01007 8.14482e-05
5300000 35990.1 -0.12207 6040.01 1.00413 8.09784e-05
5400000 35558.8 1.03353 5967.43 0.979764 7.99493e-05
5500000 35970.4 -0.0818906 6036.69 1.0078 8.13218e-05
5600000 35292.7 -0.0800736 5922.96 0.986439 8.11192e-05
5700000 35679.2 -0.0551935 5987.82 0.99941 8.13103e-05
5800000 35993.2 -0.148937 6040.53 1.006 8.11319e-05
5900000 35790.9 -0.139659 6006.58 1.00432 8.14398e-05
6000000 35228.6 -0.1479 5912.22 0.977803 8.05631e-05
6100000 35336.7 -0.231901 5930.37 0.994867 8.17214e-05
6200000 36475.4 -0.16325 6121.47 1.02853 8.18227e-05
6300000 35769.4 0.00100079 6002.95 1.01491 8.23818e-05
6400000 35326.4 -0.0734669 5928.62 0.989075 8.12544e-05
6500000 36083.1 -0.0641187 6055.6 1.01859 8.19292e-05
6600000 35809 1.20706 6009.39 0.992573 8.0423e-05
6700000 35885.6 -0.0447629 6022.45 1.00163 8.10046e-05
6800000 35725.8 -0.13121 5995.65 1.00555 8.16998e-05
6900000 35716.2 -0.0846469 5994.04 1.0032 8.1518e-05
7000000 35331.7 -0.133332 5929.51 0.991736 8.14629e-05
7100000 36061.1 0.429072 6051.83 1.00499 8.0872e-05
7200000 35819.7 -0.109957 6011.41 0.98883 8.01143e-05
7300000 35456.8 -0.221634 5950.53 1.00003 8.18597e-05
7400000 35351.7 -0.0207144 5932.84 0.987271 8.10498e-05
7500000 35866 -0.0816532 6019.17 1.00398 8.12272e-05
7600000 35809.8 -0.132323 6009.75 1.00878 8.18018e-05
7700000 35930.7 0.0144358 6030.01 1.00922 8.15387e-05
7800000 36364.9 -0.074805 6102.9 1.02311 8.16546e-05
7900000 35388.3 0.253454 5938.94 0.995182 8.15996e-05
8000000 35835.8 -0.0539355 6014.1 1.00352 8.12532e-05
8100000 35463.8 -0.0359604 5951.67 0.988637 8.08984e-05
8200000 35512.9 0.313447 5959.84 0.988885 8.08122e-05
8300000 35777.6 -0.174812 6004.36 0.994442 8.06662e-05
8400000 35127.1 1.60732 5894.88 0.983977 8.12704e-05
8500000 35319.6 -0.0636871 5927.47 0.986051 8.10328e-05
8600000 35093 0.248749 5889.39 0.994638 8.22757e-05
8700000 35458.4 0.336638 5950.71 0.995472 8.14546e-05
8800000 35744.2 0.113819 5998.7 0.995569 8.08263e-05
8900000 35712.9 -0.0387961 5993.47 0.993787 8.07581e-05
9000000 35715.4 -0.128047 5993.91 0.993765 8.07512e-05
9100000 36318.8 2.85843 6094.67 1.02222 8.16776e-05
9200000 35824.9 -0.0237995 6012.26 1.00705 8.1612e-05
9300000 35942.1 -0.083954 6031.94 1.00741 8.13631e-05
9400000 35828.8 0.408668 6012.85 1.00572 8.14489e-05
9500000 35403.1 -0.0350119 5941.48 0.972315 7.97219e-05
9600000 35792.7 -0.108194 6006.87 0.986128 7.99394e-05
9700000 35909.8 -0.161255 6026.55 1.01035 8.16652e-05
9800000 35703.6 -0.043927 5991.91 0.9941 8.07931e-05
9900000 36034.4 -0.028102 6047.42 1.01429 8.17021e-05
10000000 35281.6 0.26611 5921.04 0.974631 8.0176e-05
