# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 5965.95 -0.701715 1001.34 1.00623 0.00048965
200000 5908.14 -0.803522 991.66 0.992312 0.000487112
300000 5981.19 -0.801537 1003.92 1.02295 0.000496585
400000 6000.77 -0.39257 1007.14 1.00447 0.000485502
500000 5949.77 -0.794834 998.645 0.999038 0.000487238
600000 5959.07 -0.776335 1000.2 1.00695 0.000490313
700000 5931.39 0.00877694 995.425 1.00075 0.000489138
800000 5903.18 -0.492589 990.775 0.986929 0.000485087
900000 5978.52 -0.572797 1003.43 0.996223 0.000483281
1000000 6007.27 -0.55613 1008.25 1.0191 0.000492261
1100000 6024.34 -0.413335 1011.1 1.01322 0.000487789
1200000 5928.38 -0.716366 995.042 0.991296 0.000485325
1300000 5947.3 -0.895999 998.247 0.998965 0.000487658
1400000 5970.47 -0.909597 1002.14 1.0084 0.000489959
1500000 5957.62 -0.571405 999.924 1.00212 0.00048793
1600000 6021.16 -0.999739 1010.66 1.00962 0.0004864
1700000 5987.68 -0.383416 1004.94 0.990565 0.000479759
1800000 5956.87 -0.962804 999.865 0.992957 0.000483721
1900000 5975.79 -0.578828 1002.98 0.991855 0.000481375
2000000 5907.57 -0.868225 991.575 0.985262 0.000484089
2100000 5878.73 -0.548832 986.682 0.992666 0.00048995
2200000 5956.14 -0.797273 999.715 0.983305 0.000479117
2300000 5916.42 -0.668815 993.026 0.97313 0.000477424
2400000 6029.03 -0.726263 1011.93 1.01961 0.000490697
2500000 5999.67 -0.849332 1007.03 1.01876 0.000492538
2600000 5926.95 -0.0914964 994.698 0.992744 0.00048572
2700000 5932.9 -0.787425 995.813 0.997305 0.000487731
2800000 5914.42 -0.863749 992.724 0.987627 0.00048476
2900000 5977.09 0.290335 1003.05 1.00928 0.000489164
3000000 5894.27 -0.742223 989.323 0.987147 0.000486047
3100000 6007.18 -0.665701 1008.26 1.00683 0.000486363
3200000 5934.59 -0.857937 996.108 1.00247 0.000490305
3300000 5956.94 -0.829031 999.855 0.998864 0.000486695
3400000 5900.37 -1.07834 990.402 0.991744 0.000487951
3500000 5955.91 -1.13466 999.732 1.01924 0.000496742
3600000 5909.92 -0.760684 991.951 0.989722 0.000485876
3700000 6031.96 -0.877804 1012.45 1.00835 0.000485196
3800000 6061.1 -1.00283 1017.36 1.00783 0.000482365
3900000 5918.35 -0.843714 993.38 0.99921 0.000490083
4000000 5964.5 -0.0781507 1001 1.02102 0.00049622
4100000 5968.2 -0.946546 1001.76 1.00342 0.000487943
4200000 5965.19 -0.510135 1001.18 1.0112 0.000491547
4300000 5878.43 -0.42509 986.61 0.977308 0.000482187
4400000 6012.39 -0.282245 1009.07 1.01065 0.000487614
4500000 5951.35 -1.21772 998.981 1.01233 0.000493588
4600000 5982.31 -0.675731 1004.09 1.00508 0.000487649
4700000 5911.01 0.827114 991.869 0.9837 0.000482178
4800000 6010.09 -0.939208 1008.79 1.01811 0.000491725
4900000 6005.54 -1.18582 1008.07 1.02275 0.000494068
5000000 5913.5 -0.630044 992.531 0.993533 0.000487442
5100000 5970.19 -0.558287 1002.03 0.997689 0.00048483
5200000 6017.07 -0.775681 1009.94 0.995657 0.000480137
5300000 5913.6 -0.347428 992.499 0.998073 0.000489561
5400000 5936.77 -0.0522799 996.339 0.995381 0.000485863
5500000 5962.87 -0.676087 1000.82 0.996297 0.000484746
5600000 5967.01 -0.825698 1001.54 0.99897 0.000485941
5700000 5985.83 -0.461698 1004.64 0.996872 0.000482991
5800000 5891.83 -0.432124 988.86 0.992339 0.000488454
5900000 5885.71 -0.740869 987.885 1.00661 0.000496473
6000000 5944.68 -0.876963 997.805 0.986874 0.000481711
6100000 5905.97 -0.901754 991.312 0.987694 0.000485532
6200000 5940.64 0.464722 996.901 1.00634 0.000490867
6300000 6027.22 -0.0606216 1011.52 1.01257 0.000486937
6400000 5904.92 -0.533588 991.075 1.00261 0.000492794
6500000 6019.32 -0.574526 1010.28 0.998028 0.000481178
6600000 6019.25 -1.02765 1010.34 1.02752 0.000495404
6700000 6064.39 -0.66571 1017.86 1.01731 0.000486878
6800000 5920.55 -1.00449 993.776 0.998855 0.000489698
6900000 5947.48 -0.962778 998.289 1.00286 0.000489301
7000000 5941.54 -0.548838 997.222 1.00752 0.000491914
7100000 6002.9 0.698723 1007.31 1.00498 0.000484845
7200000 5985.94 -0.929078 1004.74 1.00897 0.000489153
7300000 5947.85 -0.781222 998.321 0.998708 0.000487346
7400000 5946.4 -1.04586 998.121 0.993983 0.00048502
7500000 5969.27 -0.324864 1001.84 1.02568 0.000497987
7600000 5857.93 -1.13587 983.289 0.998336 0.000494722
7700000 5944.99 -0.802743 997.844 0.996583 0.000486391
7800000 6000.95 -0.924567 1007.26 1.00349 0.000485408
