# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 11983.9 -0.294456 2011.23 1.00517
200000 11921 1.04526 2000.45 1.00065
300000 11806.2 -0.558173 1981.45 0.990101
400000 11969.4 -0.349217 2008.81 1.00394
500000 11857.4 -0.314631 1990 0.994478
600000 11948.6 -0.330416 2005.31 1.00217
700000 12019.2 -0.577739 2017.21 1.008
800000 11750.1 -0.356766 1972 0.985463
900000 12034.7 0.0572979 2019.69 1.0097
1000000 11967.6 -0.332579 2008.5 1.00367
1100000 12004.4 -0.381407 2014.68 1.0068
1200000 11708.7 -0.171807 1965.03 0.982065
1300000 11901.9 -0.39365 1997.49 0.998311
1400000 11916.9 -0.141944 1999.96 0.999757
1500000 11925.8 -0.477373 2001.52 1.00018
1600000 11974.8 -0.49831 2009.74 1.00436
1700000 11945.2 -0.308967 2004.74 1.00179
1800000 11898.5 -0.378757 1996.91 0.997983
1900000 11977.7 -0.476602 2010.22 1.00471
2000000 11855.7 0.528403 1989.58 0.994933
2100000 11961.4 -0.368624 2007.47 1.00328
2200000 11962.7 -0.572199 2007.72 1.00327
2300000 11784.4 -0.567094 1977.79 0.988326
2400000 11865.7 0.761681 1991.22 0.995867
2500000 12082.4 -0.408162 2027.77 1.01328
2600000 11964.6 -0.191623 2007.98 1.00364
2700000 11906.6 0.0702201 1998.2 0.998909
2800000 11837.2 -0.322461 1986.62 0.992753
2900000 11990.8 -0.864693 2012.49 1.00563
3000000 11917.1 -0.38364 2000.03 0.999519
3100000 11936.3 0.37829 2003.13 1.00166
3200000 11865.5 -0.476076 1991.4 0.995164
3300000 11785 -0.156681 1977.83 0.988512
3400000 11919.6 0.13286 2000.36 1.00019
3500000 12023.1 -0.505447 2017.84 1.00834
3600000 11968.3 -0.355248 2008.63 1.00372
3700000 11832.6 0.025227 1985.79 0.99266
3800000 12028.7 -0.335818 2018.75 1.00898
3900000 11882.7 -0.410412 1994.26 0.996542
4000000 11778.3 -0.338374 1976.73 0.987891
4100000 11918.6 -0.353485 2000.28 0.999692
4200000 11808.7 -0.248079 1981.81 0.990482
4300000 12042.2 -0.2642 2021.01 1.01009
4400000 11907 -0.0515024 1998.28 0.998775
4500000 11913.8 0.354781 1999.36 0.99959
4600000 12021.4 0.500811 2017.39 1.00883
4700000 11990 -0.458785 2012.28 1.00559
4800000 11779.9 2.73174 1976.49 0.989531
4900000 11885.6 0.255147 1994.64 0.997322
5000000 12056.7 0.748983 2023.27 1.0118
5100000 11987.3 0.142834 2011.72 1.00588
5200000 11965.1 0.533361 2007.93 1.00404
5300000 11882.7 -0.363356 1994.26 0.996654
5400000 11836.3 0.00210584 1986.41 0.992856
5500000 11935.2 -0.385568 2003.06 1.00103
5600000 11885 -0.259997 1994.63 0.996871
5700000 11847.8 -0.469242 1988.41 0.993692
5800000 11802.8 -0.227258 1980.83 0.989939
5900000 11944.1 -0.202341 2004.53 1.00195
6000000 11879.3 -0.368791 1993.68 0.99626
6100000 11861.6 2.1348 1990.3 0.996238
6200000 11963.8 -0.405507 2007.87 1.0034
6300000 12037.6 -0.026049 2020.19 1.00992
6400000 11955.4 -0.392108 2006.47 1.00265
6500000 11892.3 -0.0222093 1995.81 0.997634
6600000 11819.1 0.502752 1983.44 0.991946
6700000 11863.6 -0.503907 1991.07 0.995056
6800000 11866.7 -0.287517 1991.57 0.995255
6900000 11785.3 -0.682425 1977.96 0.988428
7000000 11887.6 -0.464522 1995.1 0.996962
7100000 11877.5 -0.0867617 1993.34 0.996375
7200000 11902.5 -0.189196 1997.56 0.998377
7300000 12002.5 0.242157 2014.25 1.00712
7400000 11887.4 0.425111 1994.91 0.997456
7500000 11943.6 0.150718 2004.4 1.00211
7600000 11868.1 -0.332915 1991.81 0.995332
7700000 11907.7 -0.418542 1998.47 0.998735
7800000 11829.6 -0.540126 1985.38 0.992145
7900000 11912.9 0.186403 1999.23 0.999454
8000000 11891.9 -0.452392 1995.82 0.997341
8100000 11947.2 -0.392886 2005.1 1.00195
8200000 11918.7 -0.302635 2000.28 0.999561
8300000 11966.1 -0.449817 2008.27 1.00353
8400000 11870.2 -0.58239 1992.19 0.995516
8500000 11981.9 -0.351517 2010.9 1.00494
8600000 11908.7 -0.419685 1998.62 0.998903
8700000 11930.4 -0.184242 2002.24 1.00074
8800000 11937.3 -0.33865 2003.42 1.00112
8900000 12049.9 -0.153412 2022.28 1.01078
9000000 11787.3 -0.429845 1978.26 0.988565
9100000 11913.4 0.551175 1999.25 0.999676
9200000 11844.3 -0.367369 1987.82 0.993416
9300000 12028.7 -0.723814 2018.82 1.0089
9400000 11962.6 -0.311135 2007.66 1.0034
9500000 11766.3 -0.656574 1974.77 0.986831
9600000 11892.6 -0.365943 1995.93 0.997401
9700000 11888.3 0.33404 1995.09 0.99753
9800000 11795.5 1.22967 1979.36 0.9903
9900000 11885.6 -0.390814 1994.75 0.996834
10000000 11996.4 -0.131723 2013.31 1.00638
