# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 11916.3 -0.301922 1999.89 0.999806
200000 11916.3 -0.564308 1999.94 0.999479
300000 11916.3 2.06122 1999.5 1.00091
400000 11916.3 -0.542966 1999.93 0.999386
500000 11916.3 0.501676 1999.76 0.999849
600000 11916.3 -0.469203 1999.92 0.999444
700000 11916.3 0.0752535 1999.83 0.999641
800000 11916.3 -0.335018 1999.9 0.999366
900000 11916.3 -0.505595 1999.93 0.999402
1000000 11916.3 -0.0663644 1999.85 0.999589
1100000 11916.3 -0.367653 1999.9 0.99937
1200000 11916.3 -0.450099 1999.92 0.999357
1300000 11916.3 -0.476657 1999.92 0.999357
1400000 11916.3 -0.15298 1999.87 0.999721
1500000 11916.3 -0.384158 1999.91 0.999467
1600000 11916.3 -0.323327 1999.9 0.999376
1700000 11916.3 -0.328197 1999.9 0.999653
1800000 11916.3 -0.45299 1999.92 0.999417
1900000 11916.3 0.147307 1999.82 0.999816
2000000 11916.3 -0.263403 1999.89 0.999487
2100000 11916.3 0.856682 1999.7 1.00008
2200000 11916.3 -0.0164997 1999.85 0.999744
2300000 11916.3 0.5206 1999.75 1.00008
2400000 11916.3 -0.313072 1999.89 0.999411
2500000 11916.3 -0.302234 1999.89 0.99941
2600000 11916.3 -0.525303 1999.93 0.999447
2700000 11916.3 -0.879081 1999.99 0.999412
2800000 11916.3 -0.414745 1999.91 0.999354
2900000 11916.3 -0.317402 1999.9 0.999433
3000000 11916.3 -0.421393 1999.91 0.999399
3100000 11916.3 0.183461 1999.81 0.999861
3200000 11916.3 -0.362455 1999.9 0.99936
3300000 11916.3 -0.555742 1999.94 0.99936
3400000 11916.3 -0.512853 1999.93 0.999573
3500000 11916.3 -0.399305 1999.91 0.999433
3600000 11916.3 -0.143462 1999.87 0.999756
3700000 11916.3 -0.130013 1999.86 0.999714
3800000 11916.3 -0.0973479 1999.86 0.999577
3900000 11916.3 -0.290811 1999.89 0.999694
4000000 11916.3 -0.289772 1999.89 0.99937
4100000 11916.3 -0.316248 1999.9 0.999499
4200000 11916.3 -0.525434 1999.93 0.999417
4300000 11916.3 -0.453742 1999.92 0.999442
4400000 11916.3 -0.573565 1999.94 0.999415
4500000 11916.3 -0.205979 1999.88 0.999577
4600000 11916.3 -0.0680496 1999.85 0.999783
4700000 11916.3 -0.254101 1999.88 0.999468
4800000 11916.3 -0.20297 1999.88 0.999501
4900000 11916.3 -0.346007 1999.9 0.999428
5000000 11916.3 0.000115401 1999.84 0.999904
5100000 11916.3 -0.42135 1999.91 0.999372
5200000 11916.3 -0.278251 1999.89 0.999531
5300000 11916.3 -0.214004 1999.88 0.999496
5400000 11916.3 -0.47422 1999.92 0.999359
5500000 11916.3 -0.41785 1999.91 0.999655
5600000 11916.3 -0.416514 1999.91 0.999364
5700000 11916.3 -0.264926 1999.89 0.999476
5800000 11916.3 -0.235644 1999.88 0.999525
5900000 11916.3 -0.476078 1999.92 0.99943
6000000 11916.3 -0.234782 1999.88 0.999581
6100000 11916.3 -0.494979 1999.93 0.999478
6200000 11916.3 -0.00414174 1999.84 0.999874
6300000 11916.3 -0.359887 1999.9 0.999404
6400000 11916.3 -0.417601 1999.91 0.999407
6500000 11916.3 -0.970253 2000 0.999435
6600000 11916.3 -0.263799 1999.89 0.999542
6700000 11916.3 -0.489891 1999.92 0.999433
6800000 11916.3 -0.213529 1999.88 0.999468
6900000 11916.3 -0.278561 1999.89 0.999366
7000000 11916.3 0.315368 1999.79 0.999988
7100000 11916.3 -0.384754 1999.91 0.999377
7200000 11916.3 -0.398478 1999.91 0.999364
7300000 11916.3 -0.383898 1999.91 0.999367
7400000 11916.3 -0.469723 1999.92 0.999531
7500000 11916.3 -0.288578 1999.89 0.999563
7600000 11916.3 0.198943 1999.81 0.999755
7700000 11916.3 -0.411524 1999.91 0.999394
7800000 11916.3 -0.327649 1999.9 0.999389
7900000 11916.3 -0.466237 1999.92 0.999391
8000000 11916.3 -0.438314 1999.92 0.999477
8100000 11916.3 -0.590608 1999.94 0.999343
8200000 11916.3 -0.426131 1999.91 0.999364
8300000 11916.3 -0.274357 1999.89 0.999504
8400000 11916.3 -0.054104 1999.85 0.999716
8500000 11916.3 0.813511 1999.71 1.00006
8600000 11916.3 -0.471064 1999.92 0.99935
8700000 11916.3 -0.231063 1999.88 0.999418
8800000 11916.3 -0.050903 1999.85 0.999714
8900000 11916.3 2.28105 1999.46 1.00115
9000000 11916.3 -0.378297 1999.91 0.999372
9100000 11916.3 -0.129108 1999.86 0.999579
9200000 11916.3 -0.239592 1999.88 0.999372
9300000 11916.3 -0.586241 1999.94 0.999373
9400000 11916.3 -0.423584 1999.91 0.999407
9500000 11916.3 -0.252855 1999.88 0.999504
9600000 11916.3 -0.0243509 1999.85 0.999733
9700000 11916.3 -0.40118 1999.91 0.999389
9800000 11916.3 -0.233884 1999.88 0.999551
9900000 11916.3 0.800164 1999.71 1.00011
10000000 11916.3 -0.383682 1999.91 0.999369
10100000 11916.3 -0.437453 1999.92 0.999422
10200000 11916.3 -0.271232 1999.89 0.999749
10300000 11916.3 -0.342886 1999.9 0.999366
10400000 11916.3 -0.175879 1999.87 0.999622
10500000 11916.3 -0.368853 1999.9 0.999483
10600000 11916.3 -0.417994 1999.91 0.999389
10700000 11916.3 -0.4921 1999.92 0.999359
10800000 11916.3 -0.457297 1999.92 0.999448
10900000 11916.3 1.22397 1999.64 1.00026
11000000 11916.3 -0.131008 1999.86 0.999524
11100000 11916.3 -0.563707 1999.94 0.999335
11200000 11916.3 -0.404837 1999.91 0.999416
11300000 11916.3 -0.395514 1999.91 0.99938
11400000 11916.3 -0.490339 1999.92 0.999411
11500000 11916.3 -0.175406 1999.87 0.999495
11600000 11916.3 -0.556056 1999.94 0.999415
11700000 11916.3 0.280935 1999.8 0.999841
11800000 11916.3 0.0314357 1999.84 0.999743
11900000 11916.3 -0.401325 1999.91 0.999448
12000000 11916.3 2.15397 1999.48 1.00067
12100000 11916.3 -0.46109 1999.92 0.99936
12200000 11916.3 -0.385778 1999.91 0.999773
12300000 11916.3 -0.346199 1999.9 0.999379
12400000 11916.3 0.237436 1999.8 0.999764
12500000 11916.3 -0.413437 1999.91 0.999462
12600000 11916.3 -0.324196 1999.9 0.999467
12700000 11916.3 -0.115506 1999.86 0.99964
12800000 11916.3 -0.377848 1999.91 0.999376
12900000 11916.3 -0.514076 1999.93 0.999391
13000000 11916.3 -0.574667 1999.94 0.999395
13100000 11916.3 -0.401073 1999.91 0.999351
13200000 11916.3 1.6556 1999.56 1.00045
