Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.44491e+13 1.26865e+13 1.3275e+13 1.30754e+13 1.22245e+13 1.20362e+13 1.24454e+13 1.28553e+13 1.52881e+08
 100000 5.74711e+13 5.04257e+13 5.2771e+13 5.19727e+13 4.85691e+13 4.78174e+13 4.94531e+13 5.10942e+13 8.43361e+10
 150000 1.28628e+14 1.12781e+14 1.18045e+14 1.16247e+14 1.08587e+14 1.06906e+14 1.1058e+14 1.14275e+14 8.45377e+10
 200000 2.27492e+14 1.99322e+14 2.08663e+14 2.05452e+14 1.91836e+14 1.88869e+14 1.95386e+14 2.01962e+14 8.47338e+10
 250000 3.53645e+14 3.09625e+14 3.24203e+14 3.1915e+14 2.97886e+14 2.93281e+14 3.03439e+14 3.13727e+14 8.49359e+10
 300000 5.06678e+14 4.43278e+14 4.64249e+14 4.56902e+14 4.26308e+14 4.19728e+14 4.34313e+14 4.49148e+14 8.51739e+10
 350000 6.86185e+14 5.99872e+14 6.28385e+14 6.18271e+14 5.76683e+14 5.67809e+14 5.87588e+14 6.07812e+14 8.5373e+10
 400000 8.91755e+14 7.79011e+14 8.16194e+14 8.02829e+14 7.48594e+14 7.37136e+14 7.62853e+14 7.89307e+14 8.55782e+10
 450000 1.12297e+15 9.80301e+14 1.02726e+15 1.01015e+15 9.41633e+14 9.27318e+14 9.59701e+14 9.93225e+14 8.57817e+10
 500000 1.37945e+15 1.20337e+15 1.26118e+15 1.23982e+15 1.15539e+15 1.13798e+15 1.17773e+15 1.21917e+15 8.59891e+10
 550000 1.66079e+15 1.44783e+15 1.51756e+15 1.49144e+15 1.38945e+15 1.36876e+15 1.41655e+15 1.46675e+15 8.6183e+10
 600000 1.96663e+15 1.71333e+15 1.79601e+15 1.76463e+15 1.64342e+15 1.61929e+15 1.67578e+15 1.7356e+15 8.63891e+10
