# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 4453.5 13.6412 9996.5 0.990893
200000 4453.5 14.3274 9994.96 0.990826
300000 4453.5 13.6354 9996.52 0.990896
400000 4453.5 13.6875 9996.4 0.99089
500000 4453.5 13.7296 9996.31 0.990886
600000 4453.5 13.4975 9996.83 0.990911
700000 4453.5 14.6618 9994.21 0.990788
800000 4453.5 13.4355 9996.97 0.990915
900000 4453.5 13.5826 9996.64 0.990899
1000000 4453.5 17.6014 9987.59 0.993749
1100000 4453.5 13.466 9996.9 0.990914
1200000 4453.5 13.402 9997.05 0.990921
1300000 4453.5 13.5098 9996.81 0.990911
1400000 4453.49 13.8187 9996.1 0.990877
1500000 4453.49 13.6003 9996.59 0.990896
1600000 4453.5 13.8491 9996.04 0.990875
1700000 4453.5 13.4387 9996.96 0.991019
1800000 4453.5 13.4357 9996.97 0.990911
1900000 4453.5 13.3439 9997.18 0.990925
2000000 4453.5 13.7556 9996.25 0.990884
2100000 4453.5 13.8586 9996.02 0.990874
2200000 4453.49 13.248 9997.39 0.990931
2300000 4453.5 13.7174 9996.33 0.990872
2400000 4453.5 13.7497 9996.26 0.990886
2500000 4453.5 13.6484 9996.49 0.990895
2600000 4453.5 13.8298 9996.08 0.990876
2700000 4453.5 14.1229 9995.42 0.990846
2800000 4453.49 13.5591 9996.69 0.990902
2900000 4453.49 13.8888 9995.94 0.990852
3000000 4453.5 13.9463 9995.82 0.990864
3100000 4453.5 13.4488 9996.94 0.990914
3200000 4453.5 13.8685 9995.99 0.990871
3300000 4453.49 13.8382 9996.06 0.990874
3400000 4453.5 13.8 9996.15 0.990878
3500000 4453.5 14.0875 9995.5 0.99085
3600000 4453.5 13.9996 9995.7 0.990858
3700000 4453.49 14.0995 9995.47 0.990848
3800000 4453.5 13.5572 9996.69 0.990896
3900000 4453.5 13.7723 9996.21 0.990864
4000000 4453.5 13.5682 9996.67 0.990903
4100000 4453.5 13.5565 9996.7 0.990904
4200000 4453.5 13.447 9996.94 0.990914
4300000 4453.5 14.0726 9995.53 0.99085
4400000 4453.5 13.4574 9996.92 0.990914
4500000 4453.5 13.414 9997.02 0.990919
4600000 4453.5 13.4064 9997.04 0.99092
4700000 4453.5 14.1777 9995.3 0.990838
4800000 4453.5 13.7046 9996.36 0.990889
4900000 4453.5 13.6548 9996.48 0.99088
5000000 4453.5 13.4654 9996.91 0.990914
5100000 4453.5 13.8144 9996.12 0.990874
5200000 4453.5 13.52 9996.78 0.990907
5300000 4453.5 13.5665 9996.67 0.990902
5400000 4453.5 13.2796 9997.32 0.990931
5500000 4453.5 13.7133 9996.34 0.990888
5600000 4453.5 14.1044 9995.46 0.990848
5700000 4453.5 14.2031 9995.24 0.990837
5800000 4453.49 13.685 9996.4 0.990889
5900000 4453.5 13.479 9996.87 0.990911
6000000 4453.49 13.6291 9996.53 0.990896
6100000 4453.5 13.7571 9996.24 0.990882
6200000 4453.49 14.7362 9994.04 0.990779
6300000 4453.5 13.3801 9997.09 0.990913
