Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 130651 123197 125484 126444
 100000 519444 489647 498867 502653
 150000 1.16221e+06 1.0952e+06 1.11605e+06 1.12449e+06
 200000 2.05493e+06 1.93584e+06 1.97314e+06 1.98797e+06
 250000 3.19373e+06 3.00765e+06 3.06641e+06 3.08926e+06
 300000 4.57487e+06 4.3068e+06 4.39232e+06 4.42466e+06
 350000 6.19474e+06 5.82965e+06 5.94745e+06 5.99061e+06
 400000 8.04994e+06 7.5727e+06 7.72849e+06 7.78371e+06
 450000 1.01372e+07 9.53256e+06 9.73224e+06 9.80065e+06
 500000 1.24532e+07 1.17059e+07 1.19556e+07 1.20382e+07
 500000 1.24432e+07 1.17023e+07 1.19551e+07 1.20336e+07
 1e+06 4.75416e+07 4.45086e+07 4.56485e+07 4.58995e+07
 1.5e+06 1.02566e+08 9.563e+07 9.84633e+07 9.88863e+07
 2e+06 1.75358e+08 1.62873e+08 1.6834e+08 1.68857e+08
 2.5e+06 2.64078e+08 2.44232e+08 2.53549e+08 2.53953e+08
 3e+06 3.67059e+08 3.38042e+08 3.52562e+08 3.52554e+08
 3.5e+06 4.82866e+08 4.42868e+08 4.64049e+08 4.63261e+08
 4e+06 6.10305e+08 5.57497e+08 5.86789e+08 5.84864e+08
 4.5e+06 7.48247e+08 6.80976e+08 7.19683e+08 7.16302e+08
 5e+06 8.95635e+08 8.12501e+08 8.61753e+08 8.5663e+08
 5e+06 8.94024e+08 8.18579e+08 8.51349e+08 8.5465e+08
 1e+07 2.70038e+09 2.42013e+09 2.62902e+09 2.58318e+09
 1.5e+07 4.79679e+09 4.27569e+09 4.73973e+09 4.60407e+09
 2e+07 6.99679e+09 6.29257e+09 6.99699e+09 6.76212e+09
 2.5e+07 9.29554e+09 8.4845e+09 9.253e+09 9.01102e+09
 3e+07 1.16552e+10 1.0873e+10 1.1319e+10 1.12824e+10
 3.5e+07 1.40291e+10 1.33329e+10 1.31983e+10 1.35201e+10
 4e+07 1.63722e+10 1.58119e+10 1.49543e+10 1.57128e+10
 4.5e+07 1.86128e+10 1.82813e+10 1.66934e+10 1.78625e+10
 5e+07 2.07552e+10 2.07537e+10 1.85033e+10 2.00041e+10
 5e+07 2.27449e+10 1.98149e+10 1.75617e+10 2.00405e+10
 1e+08 4.12686e+10 3.84471e+10 4.57994e+10 4.18384e+10
 1.5e+08 5.21313e+10 4.37355e+10 8.06324e+10 5.88331e+10
 2e+08 6.04318e+10 5.10106e+10 1.17838e+11 7.64269e+10
 2.5e+08 7.6417e+10 5.59263e+10 1.6135e+11 9.78977e+10
 3e+08 9.17043e+10 7.40115e+10 2.07134e+11 1.24283e+11
 3.5e+08 1.06462e+11 8.9505e+10 2.41538e+11 1.45835e+11
 4e+08 1.07706e+11 9.90389e+10 2.67288e+11 1.58011e+11
 4.5e+08 9.48016e+10 1.15572e+11 3.05282e+11 1.71885e+11
 5e+08 8.8289e+10 1.4316e+11 3.5035e+11 1.93933e+11
 5e+08 1.16375e+11 1.27729e+11 4.58496e+11 2.342e+11
 1e+09 1.29144e+11 4.23344e+11 1.18528e+12 5.79257e+11
 1.5e+09 1.14947e+11 7.78466e+11 1.03943e+12 6.4428e+11
 2e+09 4.51922e+08 6.06362e+11 6.95262e+11 4.34025e+11
