# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 53902.4 -0.068146 9046.1 1.01379 5.45858e-05
200000 54098.3 -0.0239814 9078.98 1.02245 5.48562e-05
300000 54242.1 -0.0686934 9103.12 1.02828 5.50208e-05
400000 53071.3 -0.0938706 8906.63 0.994534 5.43894e-05
500000 53117.3 -0.00380582 8914.33 0.995976 5.44257e-05
600000 53435.5 -0.0530698 8967.74 0.992801 5.3904e-05
700000 53438.2 -0.0366703 8968.19 1.00094 5.43691e-05
800000 53303.4 0.247287 8945.53 0.99885 5.43852e-05
900000 54039.9 0.523777 9069.07 1.01272 5.43973e-05
1000000 53438.9 -0.0765077 8968.32 1.0044 5.45493e-05
1100000 53226.8 -0.0980018 8932.72 0.995209 5.42569e-05
1200000 53788.3 1.30383 9026.73 0.99631 5.3763e-05
1300000 53522.7 -0.0260249 8982.37 0.997287 5.40772e-05
1400000 53844 0.252767 9036.25 1.01658 5.47926e-05
1500000 54201.8 -0.128945 9096.35 0.993692 5.32132e-05
1600000 53504.3 -0.00629763 8979.28 0.990175 5.3712e-05
1700000 53601 -0.019312 8995.52 0.98667 5.34284e-05
1800000 53604.3 -0.173422 8996.09 1.00204 5.42502e-05
1900000 53938.4 -0.0506239 9052.13 0.983548 5.29177e-05
2000000 53591.7 -0.0669322 8993.96 0.99956 5.41434e-05
2100000 53773.5 -0.106158 9024.48 0.997885 5.38689e-05
2200000 53689.2 -0.0198486 9010.31 1.0062 5.44031e-05
2300000 53683.8 -0.0251607 9009.42 1.00321 5.42356e-05
2400000 54095.2 2.95979 9077.95 1.02091 5.47676e-05
2500000 54157.9 0.0786654 9088.95 1.00224 5.37086e-05
2600000 53732 -0.0567064 9017.51 1.00895 5.45211e-05
2700000 53796.1 -0.0660197 9028.27 1.00942 5.44663e-05
2800000 52852.6 -0.101012 8869.93 0.990805 5.44068e-05
2900000 53845.1 -0.126908 9036.49 1.0042 5.41162e-05
3000000 54378 -0.0546672 9125.91 1.01862 5.43721e-05
3100000 53717.8 -0.184047 9015.15 1.00158 5.41058e-05
3200000 53928.6 -0.0337724 9050.49 0.997273 5.36702e-05
3300000 53095.2 1.11197 8910.44 0.986929 5.39486e-05
3400000 53368.5 0.676524 8956.38 1.0001 5.44093e-05
3500000 53597.6 -0.00742617 8994.94 1.02625 5.55552e-05
3600000 53794.3 -0.0407633 9027.95 1.00611 5.42823e-05
3700000 53897.3 -0.0559263 9045.25 1.00205 5.39566e-05
3800000 54280.4 -0.0388132 9109.53 1.02014 5.45323e-05
3900000 53528.9 -0.0649403 8983.42 0.998498 5.4148e-05
4000000 54540.4 -0.0215361 9153.17 1.01906 5.42417e-05
4100000 52603.1 -0.156036 8828.07 0.973344 5.37138e-05
4200000 53604.9 -0.0204604 8996.16 1.0007 5.418e-05
4300000 53200.2 -0.0657591 8928.25 0.990425 5.40363e-05
4400000 53664.5 -0.00500967 9006.17 0.998219 5.39931e-05
4500000 53262.1 -0.100613 8938.64 0.990316 5.39649e-05
4600000 53464.6 -0.063007 8972.63 1.00466 5.4545e-05
4700000 53072 -0.1104 8906.75 0.990248 5.41447e-05
4800000 52851.8 -0.0139275 8869.78 0.978555 5.37369e-05
4900000 53358.7 -0.0372939 8954.85 1.00828 5.48623e-05
5000000 52977.7 -0.022247 8890.91 0.983293 5.38616e-05
5100000 53616.3 -0.0813976 8998.09 0.996927 5.39637e-05
5200000 53300.1 -0.0368094 8945.01 0.999063 5.44022e-05
5300000 53948.7 2.09552 9053.5 0.995238 5.35353e-05
5400000 53822.2 -0.0548961 9032.64 1.01033 5.44825e-05
5500000 53696.7 -0.106599 9011.6 0.99075 5.35586e-05
5600000 52742.8 -0.0177848 8851.49 0.981589 5.39775e-05
5700000 54456.6 -0.100755 9139.11 1.02689 5.4738e-05
5800000 53034 -0.00378084 8900.35 0.98045 5.36568e-05
5900000 54178.9 -0.134079 9092.52 1.00023 5.35975e-05
