# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 30222 -0.149334 5071.99 1.01372
200000 30260.1 -0.0351096 5078.35 1.01501
300000 29621.6 0.703752 4971.09 0.993768
400000 29674 -0.113755 4980.01 0.995331
500000 29566.9 -0.308468 4962.07 0.991752
600000 29399.5 -0.0395201 4933.94 0.986168
700000 29587 -0.144761 4965.41 0.992421
800000 29943.4 -0.0892967 5025.22 1.00437
900000 29581.5 0.870602 4964.32 0.992387
1000000 30373.1 1.16658 5097.13 1.01899
