Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.52998e+13 1.43189e+13 1.46022e+13 1.44641e+13 1.36407e+13 1.39358e+13 1.40135e+13 1.43042e+13 4.10768e+08
 100000 6.07015e+13 5.67728e+13 5.79148e+13 5.73325e+13 5.40441e+13 5.52146e+13 5.55304e+13 5.67035e+13 5.83928e+10
 150000 1.35552e+14 1.26709e+14 1.29291e+14 1.27918e+14 1.20523e+14 1.23135e+14 1.23858e+14 1.26522e+14 5.88553e+10
 200000 2.39233e+14 2.23511e+14 2.28114e+14 2.25569e+14 2.12419e+14 2.17026e+14 2.18338e+14 2.23117e+14 5.93433e+10
 250000 3.71156e+14 3.46594e+14 3.538e+14 3.4967e+14 3.291e+14 3.36254e+14 3.38341e+14 3.45878e+14 5.98364e+10
 300000 5.30755e+14 4.95388e+14 5.05795e+14 4.99636e+14 4.69966e+14 4.80214e+14 4.83272e+14 4.94222e+14 6.03301e+10
 350000 7.17489e+14 6.69343e+14 6.83575e+14 6.74919e+14 6.34437e+14 6.48337e+14 6.52564e+14 6.67593e+14 6.08673e+10
 400000 9.30842e+14 8.67937e+14 8.86633e+14 8.74993e+14 8.21966e+14 8.40074e+14 8.45678e+14 8.65461e+14 6.13936e+10
 450000 1.17032e+15 1.09067e+15 1.11449e+15 1.09935e+15 1.03203e+15 1.05491e+15 1.0621e+15 1.08732e+15 6.19051e+10
 500000 1.43545e+15 1.33705e+15 1.36667e+15 1.34751e+15 1.26412e+15 1.29235e+15 1.30132e+15 1.33268e+15 6.23814e+10
 550000 1.72577e+15 1.60661e+15 1.64273e+15 1.61899e+15 1.51776e+15 1.5519e+15 1.56288e+15 1.60108e+15 6.29098e+10
 600000 2.04084e+15 1.89885e+15 1.94222e+15 1.91333e+15 1.79248e+15 1.83311e+15 1.84631e+15 1.89204e+15 6.3513e+10
 650000 2.38022e+15 2.21332e+15 2.26472e+15 2.23009e+15 2.08783e+15 2.13551e+15 2.15114e+15 2.20512e+15 6.40799e+10
 700000 2.74351e+15 2.54953e+15 2.60981e+15 2.56884e+15 2.40336e+15 2.45866e+15 2.47695e+15 2.53988e+15 6.46117e+10
 750000 3.13029e+15 2.90704e+15 2.97708e+15 2.92916e+15 2.73866e+15 2.80216e+15 2.82333e+15 2.89592e+15 6.51668e+10
 800000 3.54019e+15 3.28543e+15 3.36613e+15 3.31067e+15 3.09333e+15 3.16562e+15 3.18988e+15 3.27282e+15 6.56807e+10
 850000 3.97284e+15 3.68427e+15 3.77659e+15 3.713e+15 3.467e+15 3.54867e+15 3.57622e+15 3.67023e+15 6.62825e+10
 900000 4.42787e+15 4.10315e+15 4.20808e+15 4.13581e+15 3.85927e+15 3.95096e+15 3.98201e+15 4.08775e+15 6.68327e+10
 950000 4.90492e+15 4.54167e+15 4.66022e+15 4.57874e+15 4.26979e+15 4.37214e+15 4.40689e+15 4.52504e+15 6.73837e+10
 1e+06 5.40364e+15 4.99944e+15 5.13267e+15 5.04146e+15 4.6982e+15 4.81186e+15 4.85051e+15 4.98174e+15 6.79689e+10
 1e+06 5.40275e+15 5.00673e+15 5.13492e+15 5.04825e+15 4.70077e+15 4.83355e+15 4.86086e+15 4.9891e+15 1.05112e+10
 2e+06 1.94483e+16 1.77295e+16 1.83894e+16 1.8013e+16 1.65518e+16 1.70812e+16 1.72153e+16 1.77381e+16 2.25852e+10
 3e+06 3.98227e+16 3.57615e+16 3.74896e+16 3.66775e+16 3.32016e+16 3.4647e+16 3.4842e+16 3.59817e+16 3.54465e+10
 4e+06 6.49781e+16 5.765e+16 6.0929e+16 5.95259e+16 5.30594e+16 5.60137e+16 5.61997e+16 5.81941e+16 4.9203e+10
 5e+06 9.37971e+16 8.23527e+16 8.77062e+16 8.54955e+16 7.50447e+16 7.99527e+16 8.01643e+16 8.32794e+16 6.32241e+10
 6e+06 1.25285e+17 1.08993e+17 1.17042e+17 1.13859e+17 9.83961e+16 1.05507e+17 1.05921e+17 1.10395e+17 7.72132e+10
 7e+06 1.58779e+17 1.36997e+17 1.48246e+17 1.43978e+17 1.22577e+17 1.31927e+17 1.32827e+17 1.38899e+17 9.06417e+10
 8e+06 1.93788e+17 1.66049e+17 1.80619e+17 1.75531e+17 1.47211e+17 1.58699e+17 1.6048e+17 1.68349e+17 1.03911e+11
 9e+06 2.29842e+17 1.96086e+17 2.13792e+17 2.08296e+17 1.7222e+17 1.85541e+17 1.88686e+17 1.98507e+17 1.1734e+11
 1e+07 2.66524e+17 2.27042e+17 2.47438e+17 2.42016e+17 1.97649e+17 2.12228e+17 2.17297e+17 2.29179e+17 1.30531e+11
 1.1e+07 3.03672e+17 2.5885e+17 2.81351e+17 2.76443e+17 2.2356e+17 2.3874e+17 2.46248e+17 2.60265e+17 1.43521e+11
 1.2e+07 3.41317e+17 2.91445e+17 3.15391e+17 3.11394e+17 2.49919e+17 2.64919e+17 2.75411e+17 2.91667e+17 1.56392e+11
 1.3e+07 3.79487e+17 3.24617e+17 3.49541e+17 3.4677e+17 2.76628e+17 2.90685e+17 3.04694e+17 3.23303e+17 1.69178e+11
 1.4e+07 4.18221e+17 3.58266e+17 3.8381e+17 3.8242e+17 3.0371e+17 3.15991e+17 3.3404e+17 3.55131e+17 1.82043e+11
 1.5e+07 4.57539e+17 3.92349e+17 4.18054e+17 4.18351e+17 3.31128e+17 3.40996e+17 3.63492e+17 3.87154e+17 1.95986e+11
 1.6e+07 4.97697e+17 4.26809e+17 4.52166e+17 4.5461e+17 3.58788e+17 3.65938e+17 3.93112e+17 4.19423e+17 2.10332e+11
 1.7e+07 5.38951e+17 4.61621e+17 4.862e+17 4.91248e+17 3.8659e+17 3.90948e+17 4.22929e+17 4.51993e+17 2.24162e+11
 1.8e+07 5.81474e+17 4.96969e+17 5.20319e+17 5.2823e+17 4.14556e+17 4.16155e+17 4.52981e+17 4.84957e+17 2.37692e+11
 1.9e+07 6.2514e+17 5.32791e+17 5.54709e+17 5.65543e+17 4.42599e+17 4.41605e+17 4.83249e+17 5.18301e+17 2.5074e+11
 2e+07 6.69928e+17 5.69127e+17 5.89579e+17 6.03178e+17 4.70679e+17 4.67354e+17 5.13737e+17 5.5206e+17 2.63761e+11
 2e+07 6.937e+17 5.70394e+17 5.42712e+17 6.2264e+17 4.9505e+17 4.96858e+17 5.38183e+17 5.63817e+17 2.46131e+11
 4e+07 1.74694e+18 1.31921e+18 1.31299e+18 1.44738e+18 1.1601e+18 1.08524e+18 1.23091e+18 1.32243e+18 5.53706e+11
 6e+07 2.96072e+18 2.08461e+18 2.42014e+18 2.25108e+18 1.80916e+18 1.75242e+18 1.93755e+18 2.15793e+18 7.89964e+11
 8e+07 4.30921e+18 2.78958e+18 3.5131e+18 2.76295e+18 2.42646e+18 2.45515e+18 2.54819e+18 2.94383e+18 9.34287e+11
 1e+08 5.54375e+18 3.53303e+18 4.78393e+18 3.16469e+18 2.85812e+18 3.17482e+18 3.06587e+18 3.68762e+18 1.0855e+12
 1.2e+08 6.72922e+18 4.34791e+18 6.08124e+18 3.71379e+18 3.21579e+18 3.89759e+18 3.60906e+18 4.45322e+18 1.27016e+12
