Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 130866 124876 126242 127328
 100000 520360 496374 501852 506195
 150000 1.16439e+06 1.11035e+06 1.1227e+06 1.13248e+06
 200000 2.05901e+06 1.96286e+06 1.98483e+06 2.00224e+06
 250000 3.20048e+06 3.05012e+06 3.08438e+06 3.11166e+06
 300000 4.5852e+06 4.36851e+06 4.41763e+06 4.45712e+06
 350000 6.20972e+06 5.91452e+06 5.98095e+06 6.03506e+06
 400000 8.07075e+06 7.68474e+06 7.77082e+06 7.8421e+06
 450000 1.01651e+07 9.67584e+06 9.78389e+06 9.87494e+06
 500000 1.24896e+07 1.18846e+07 1.20169e+07 1.21304e+07
 500000 1.24887e+07 1.18842e+07 1.20149e+07 1.21293e+07
 1e+06 4.77233e+07 4.52878e+07 4.58064e+07 4.62725e+07
 1.5e+06 1.02929e+08 9.74389e+07 9.87438e+07 9.97039e+07
 2e+06 1.75772e+08 1.66218e+08 1.68834e+08 1.70275e+08
 2.5e+06 2.64255e+08 2.50007e+08 2.54251e+08 2.56171e+08
 3e+06 3.66459e+08 3.47425e+08 3.53317e+08 3.55734e+08
 3.5e+06 4.80633e+08 4.57069e+08 4.64551e+08 4.67417e+08
 4e+06 6.05301e+08 5.77687e+08 5.86706e+08 5.89898e+08
 4.5e+06 7.39242e+08 7.08261e+08 7.1871e+08 7.22071e+08
 5e+06 8.81476e+08 8.47873e+08 8.59724e+08 8.63024e+08
 5e+06 8.97132e+08 8.41837e+08 8.67667e+08 8.68879e+08
 1e+07 2.58e+09 2.57532e+09 2.62682e+09 2.59405e+09
 1.5e+07 4.42948e+09 4.65313e+09 4.72554e+09 4.60272e+09
 2e+07 6.25124e+09 6.94229e+09 6.97146e+09 6.72166e+09
 2.5e+07 8.02033e+09 9.36919e+09 9.27484e+09 8.88812e+09
 3e+07 9.71188e+09 1.18308e+10 1.15111e+10 1.10179e+10
 3.5e+07 1.13492e+10 1.43564e+10 1.36707e+10 1.31254e+10
 4e+07 1.31403e+10 1.70154e+10 1.58225e+10 1.53261e+10
 4.5e+07 1.51383e+10 1.96389e+10 1.80091e+10 1.75954e+10
 5e+07 1.73563e+10 2.22195e+10 2.02226e+10 1.99328e+10
 5e+07 1.98998e+10 2.20527e+10 1.94822e+10 2.04782e+10
 1e+08 4.71171e+10 4.97451e+10 4.28099e+10 4.65573e+10
 1.5e+08 6.88437e+10 7.90967e+10 7.00539e+10 7.26648e+10
 2e+08 8.66235e+10 1.02867e+11 9.86585e+10 9.60495e+10
 2.5e+08 1.01352e+11 1.18533e+11 1.35806e+11 1.18564e+11
 3e+08 1.26744e+11 1.20565e+11 1.69725e+11 1.39011e+11
 3.5e+08 1.58132e+11 1.20121e+11 2.08535e+11 1.62263e+11
 4e+08 1.78239e+11 1.20568e+11 2.53152e+11 1.83986e+11
 4.5e+08 1.94055e+11 1.11387e+11 3.05073e+11 2.03505e+11
 5e+08 2.11336e+11 9.88052e+10 3.57008e+11 2.22383e+11
 5e+08 3.04603e+11 1.92933e+11 1.28183e+11 2.08573e+11
 1e+09 2.23132e+11 2.60466e+11 3.26702e+11 2.701e+11
 1.5e+09 6.57687e+11 8.40587e+10 2.88876e+11 3.43541e+11
 2e+09 1.07209e+12 3.85772e+09 1.35446e+11 4.03797e+11
