# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 4467.6 -1.14552 749.961 0.999388
200000 4467.6 -1.0001 749.937 0.999672
300000 4467.6 -0.791908 749.902 1.00007
400000 4467.6 -1.24953 749.978 0.999108
500000 4467.6 -1.57915 750.034 0.999052
600000 4467.6 -1.14951 749.962 0.998795
700000 4467.6 -0.941574 749.927 0.999445
800000 4467.6 -1.23627 749.976 0.99895
900000 4467.6 -0.959547 749.93 0.998977
1000000 4467.6 -1.37172 749.999 0.998673
1100000 4467.6 -1.46643 750.015 0.998633
1200000 4467.6 -1.11032 749.955 0.998743
1300000 4467.6 -1.11066 749.955 1.00028
1400000 4467.6 -1.13036 749.958 0.999357
1500000 4467.6 -1.77269 750.066 0.999089
1600000 4467.6 -1.00272 749.937 0.998992
1700000 4467.6 -1.43186 750.009 0.998943
1800000 4467.6 -0.967155 749.931 0.99929
1900000 4467.6 -1.13199 749.959 0.999812
2000000 4467.6 -1.20781 749.972 0.998818
2100000 4467.6 -1.00865 749.938 0.999729
2200000 4467.6 -1.0681 749.948 0.99877
2300000 4467.6 -1.34577 749.994 0.998816
2400000 4467.6 -1.43306 750.009 0.999144
2500000 4467.6 -1.15261 749.962 0.999206
2600000 4467.6 -1.36181 749.997 0.999165
2700000 4467.6 -1.04091 749.944 0.999033
2800000 4467.6 -0.199429 749.802 1.00078
2900000 4467.6 -0.747186 749.894 0.999274
3000000 4467.6 -0.766835 749.897 0.999531
3100000 4467.6 -0.730716 749.892 0.999671
3200000 4467.6 -1.109 749.955 0.999366
3300000 4467.6 -1.22088 749.974 0.998679
3400000 4467.6 -1.62692 750.042 0.998909
3500000 4467.6 -0.964866 749.931 0.999098
3600000 4467.6 -1.01982 749.94 0.999434
3700000 4467.6 -1.05042 749.945 0.999396
3800000 4467.6 -0.907254 749.921 0.999401
3900000 4467.6 -1.04468 749.944 0.998815
4000000 4467.6 -0.980816 749.933 0.99948
4100000 4467.6 -1.40083 750.004 0.999151
4200000 4467.6 -1.00062 749.937 0.999073
4300000 4467.6 -1.0998 749.953 0.999107
4400000 4467.6 -1.25374 749.979 0.999198
4500000 4467.6 -0.987374 749.934 0.998761
4600000 4467.6 0.298542 749.719 1.00148
4700000 4467.6 -1.10839 749.955 1.00004
4800000 4467.6 -1.37866 750 0.999306
4900000 4467.6 -0.864587 749.914 1.00032
5000000 4467.6 -1.0722 749.949 0.999138
5100000 4467.6 -0.489557 749.851 1.00031
5200000 4467.6 -1.21277 749.972 0.998786
5300000 4467.6 -0.522638 749.856 0.999829
5400000 4467.6 -1.15423 749.963 0.998904
5500000 4467.6 -0.982467 749.934 0.999119
5600000 4467.6 0.520345 749.682 1.00162
5700000 4467.6 -1.29771 749.987 0.999207
5800000 4467.6 -0.992494 749.935 1.00024
5900000 4467.6 -0.521984 749.857 1.00048
6000000 4467.6 -1.21987 749.973 0.998853
6100000 4467.6 -0.696799 749.886 0.999322
6200000 4467.6 -1.38189 750.001 0.99894
6300000 4467.6 -1.25387 749.979 0.998907
6400000 4467.6 -1.09541 749.953 0.999472
6500000 4467.6 -1.43109 750.009 0.998717
6600000 4467.6 -0.971272 749.932 0.999317
6700000 4467.6 -1.1416 749.96 0.999047
6800000 4467.6 -1.20436 749.971 0.999467
6900000 4467.6 -1.4533 750.013 0.999268
7000000 4467.6 -1.63121 750.042 0.999056
7100000 4467.6 -1.05629 749.946 0.999554
7200000 4467.6 -0.743091 749.894 0.999301
7300000 4467.6 -0.975173 749.932 0.998903
7400000 4467.6 -0.172708 749.798 1.00074
7500000 4467.6 -1.314 749.989 0.999031
7600000 4467.6 -1.20358 749.971 0.998698
7700000 4467.6 -0.91038 749.921 0.998981
7800000 4467.6 -1.05889 749.946 0.999446
7900000 4467.6 -1.11067 749.955 0.999422
8000000 4467.6 -1.01609 749.939 0.999166
8100000 4467.6 -1.43368 750.009 0.999028
8200000 4467.6 -0.766452 749.898 1.00009
8300000 4467.6 -1.40409 750.004 0.999262
8400000 4467.6 -1.19403 749.969 0.998664
8500000 4467.6 -1.1006 749.953 0.99903
8600000 4467.6 -0.747296 749.894 1.00018
8700000 4467.6 -1.14909 749.962 0.999636
8800000 4467.6 -0.605072 749.87 1.00015
8900000 4467.6 -0.646834 749.877 0.999708
9000000 4467.6 -1.07845 749.95 0.998998
9100000 4467.6 -0.722507 749.89 1.00074
9200000 4467.6 -1.02447 749.941 0.999955
9300000 4467.6 -1.45424 750.013 0.99894
9400000 4467.6 -1.29724 749.986 0.999137
9500000 4467.6 -0.835131 749.909 0.999152
9600000 4467.6 -1.21256 749.972 0.999609
9700000 4467.6 -1.29171 749.986 0.998993
9800000 4467.6 -0.92895 749.925 0.999963
9900000 4467.6 -1.21945 749.973 0.998904
10000000 4467.6 -1.03823 749.943 0.99928
10100000 4467.6 -0.945866 749.928 0.999136
10200000 4467.6 -1.16047 749.964 0.999058
10300000 4467.6 -1.18847 749.968 0.999102
10400000 4467.6 -0.919255 749.923 0.999741
10500000 4467.6 -1.20459 749.971 0.998972
10600000 4467.6 -0.628973 749.874 1.00016
10700000 4467.6 -1.06264 749.947 0.999302
10800000 4467.6 -0.779267 749.9 0.999269
10900000 4467.6 -0.949583 749.928 0.999402
11000000 4467.6 -0.95282 749.929 0.999432
11100000 4467.6 -1.07566 749.949 0.999841
11200000 4467.6 -0.948595 749.928 0.999804
11300000 4467.6 -0.693032 749.885 1.00015
11400000 4467.6 -0.943545 749.927 0.999914
11500000 4467.6 -1.04737 749.945 0.999942
11600000 4467.6 -1.49575 750.02 0.998664
11700000 4467.6 -0.826447 749.908 0.999219
11800000 4467.6 -1.25581 749.98 0.999
11900000 4467.6 -1.00835 749.938 1.00012
12000000 4467.6 -1.23623 749.976 0.999201
12100000 4467.6 -1.52694 750.025 0.99904
12200000 4467.6 -0.817183 749.906 0.999814
12300000 4467.6 -0.71138 749.888 0.99981
12400000 4467.6 -1.42288 750.007 0.999231
12500000 4467.6 -1.18973 749.969 0.998973
12600000 4467.6 -0.910549 749.922 0.999334
12700000 4467.6 -0.954024 749.929 0.999765
12800000 4467.6 -1.05573 749.946 0.999068
12900000 4467.6 -0.950203 749.929 0.999387
13000000 4467.6 -1.02547 749.941 0.99977
13100000 4467.6 -1.19884 749.97 0.999266
13200000 4467.6 -0.917366 749.923 0.9994
13300000 4467.6 -1.15299 749.962 0.99914
13400000 4467.6 -0.824949 749.907 0.999471
13500000 4467.6 -0.823892 749.907 0.999286
13600000 4467.6 -1.15263 749.962 0.999124
13700000 4467.6 -0.740532 749.893 0.999634
13800000 4467.6 -0.92618 749.924 0.998907
13900000 4467.6 -0.624366 749.874 0.999665
14000000 4467.6 -1.12461 749.958 0.999725
14100000 4467.6 -1.08149 749.95 0.999054
14200000 4467.6 -1.22006 749.974 0.999126
14300000 4467.6 -0.96144 749.93 0.999333
14400000 4467.6 -0.936061 749.926 0.99879
14500000 4467.6 -1.09346 749.952 0.998983
14600000 4467.6 0.119645 749.749 1.00135
14700000 4467.6 -0.992003 749.935 0.999026
14800000 4467.6 -0.603653 749.87 1.0005
14900000 4467.6 -1.08467 749.951 0.999072
15000000 4467.6 -1.019 749.94 0.999297
15100000 4467.6 -1.15225 749.962 0.998729
15200000 4467.6 -1.41028 750.005 0.998909
15300000 4467.6 -0.609845 749.871 0.999552
15400000 4467.6 -0.964873 749.931 0.999003
15500000 4467.6 -0.861264 749.913 0.999131
15600000 4467.6 -0.441795 749.843 1.00094
15700000 4467.6 -1.05229 749.945 0.998925
15800000 4467.6 -0.672574 749.882 0.999963
15900000 4467.6 -0.486228 749.85 1.00095
16000000 4467.6 -0.888762 749.918 0.99991
16100000 4467.6 -0.953846 749.929 0.999112
16200000 4467.6 -1.24959 749.978 0.99907
16300000 4467.6 -1.03341 749.942 0.99954
16400000 4467.6 -0.886314 749.917 0.999254
16500000 4467.6 -0.795711 749.903 0.999636
16600000 4467.6 -1.18824 749.968 0.998933
16700000 4467.6 -0.812706 749.905 0.999841
16800000 4467.6 -1.00055 749.936 0.998764
16900000 4467.6 -0.400344 749.836 1.00035
17000000 4467.6 -0.745682 749.894 0.999858
17100000 4467.6 -1.1484 749.962 0.998964
17200000 4467.6 -1.29667 749.986 0.998747
17300000 4467.6 -1.38986 750.002 0.998974
17400000 4467.6 -0.821328 749.907 0.999959
17500000 4467.6 -0.810721 749.905 0.999009
17600000 4467.6 -1.07864 749.95 0.999212
17700000 4467.6 -1.50755 750.022 0.998814
17800000 4467.6 -1.17559 749.966 0.999349
17900000 4467.6 -0.445943 749.844 1.00075
18000000 4467.6 -1.61823 750.04 0.999468
18100000 4467.6 -1.03612 749.943 0.999368
18200000 4467.6 -1.01733 749.939 0.999726
18300000 4467.6 -1.16963 749.965 0.999991
18400000 4467.6 -0.452183 749.845 0.999246
18500000 4467.6 -0.79899 749.903 0.999421
18600000 4467.6 -1.28664 749.985 0.998793
18700000 4467.6 -1.44065 750.011 0.999073
18800000 4467.6 -1.19802 749.97 0.998999
18900000 4467.6 -1.50363 750.021 0.99925
19000000 4467.6 -1.54016 750.027 0.999183
19100000 4467.6 -1.34924 749.995 0.999187
19200000 4467.6 -1.50352 750.021 0.998786
19300000 4467.6 -1.17506 749.966 0.999289
19400000 4467.6 -1.28907 749.985 0.998924
19500000 4467.6 -1.309 749.989 0.998718
19600000 4467.6 -0.727482 749.891 0.999693
19700000 4467.6 -1.30512 749.988 0.99973
19800000 4467.6 -1.63519 750.043 0.998983
19900000 4467.6 -0.877486 749.916 0.999843
20000000 4467.6 -1.24975 749.979 0.998763
20100000 4467.6 -1.0256 749.941 0.999259
20200000 4467.6 -1.11745 749.956 0.999204
20300000 4467.6 -1.26457 749.981 0.999809
20400000 4467.6 -1.32068 749.991 0.998903
20500000 4467.6 -0.873513 749.915 1.00006
20600000 4467.6 -1.78845 750.069 0.999553
20700000 4467.6 -1.37236 749.999 0.998903
20800000 4467.6 -1.65774 750.047 0.999091
20900000 4467.6 -1.28639 749.985 0.998848
21000000 4467.6 -1.17363 749.966 0.999266
21100000 4467.6 -1.12831 749.958 0.9991
21200000 4467.6 -1.41734 750.006 0.999341
21300000 4467.6 -1.14366 749.961 0.999136
21400000 4467.6 -0.82413 749.907 0.999876
21500000 4467.6 -0.995612 749.936 0.998978
21600000 4467.6 -1.25124 749.979 0.998892
21700000 4467.6 -0.725544 749.891 0.999858
21800000 4467.6 -0.772354 749.898 0.999194
21900000 4467.6 -0.791474 749.902 0.99946
22000000 4467.6 -0.952934 749.929 0.998991
22100000 4467.6 -0.813056 749.905 0.998902
22200000 4467.6 -1.10161 749.954 0.998867
22300000 4467.6 -1.00627 749.938 0.999261
22400000 4467.6 -0.99889 749.937 0.998664
22500000 4467.6 -0.944028 749.927 0.999844
22600000 4467.6 -0.821496 749.907 0.999455
22700000 4467.6 -1.04196 749.944 0.999643
22800000 4467.6 -0.96321 749.931 0.999686
22900000 4467.6 -1.10118 749.953 0.999316
23000000 4467.6 -0.742087 749.893 0.999335
23100000 4467.6 -1.20399 749.971 0.999157
23200000 4467.6 -0.692547 749.885 0.999839
23300000 4467.6 -1.20905 749.972 0.999005
23400000 4467.6 -1.37292 749.999 0.998718
23500000 4467.6 -0.668094 749.881 0.99917
23600000 4467.6 -0.671158 749.882 0.999923
23700000 4467.6 -1.2758 749.983 0.99917
23800000 4467.6 -1.21253 749.972 0.99946
23900000 4467.6 -1.64727 750.045 0.998943
24000000 4467.6 -1.39958 750.004 0.999113
24100000 4467.6 -1.28883 749.985 0.9996
24200000 4467.6 -1.67125 750.049 0.999264
24300000 4467.6 -1.6069 750.038 0.999461
24400000 4467.6 -1.40501 750.005 0.999551
24500000 4467.6 -0.436162 749.842 1.00047
24600000 4467.6 -1.52393 750.025 0.999163
24700000 4467.6 -0.775118 749.899 0.999645
24800000 4467.6 -1.44658 750.011 0.999364
24900000 4467.6 -0.116202 749.788 1.00067
25000000 4467.6 -1.36375 749.998 0.999403
25100000 4467.6 -0.672628 749.882 0.999978
25200000 4467.6 -0.866231 749.914 0.999722
25300000 4467.6 -1.48532 750.018 0.999079
25400000 4467.6 -0.654662 749.879 0.999714
25500000 4467.6 -0.937434 749.926 0.999653
25600000 4467.6 -0.985513 749.934 0.998961
25700000 4467.6 -1.01106 749.939 0.998988
25800000 4467.6 -1.28401 749.984 0.999904
25900000 4467.6 -1.40804 750.005 0.999067
26000000 4467.6 -1.25139 749.979 0.999017
26100000 4467.6 -1.15167 749.962 0.999287
26200000 4467.6 -1.29404 749.986 0.998945
26300000 4467.6 -0.656321 749.879 0.999753
26400000 4467.6 -0.942769 749.927 0.998778
26500000 4467.6 -1.20986 749.972 0.999341
26600000 4467.6 -1.31514 749.99 0.999302
