# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 4493.17 -1.65212 754.337 1.00442
200000 4512.66 -0.73845 757.454 1.0099
300000 4515.54 -1.38515 758.046 1.0098
400000 4391.83 -1.06425 737.231 0.982377
500000 4523.56 -0.556681 759.253 1.01197
600000 4475.63 -1.42311 751.355 1.00092
700000 4521.15 -1.37981 758.987 1.01118
800000 4529.98 -1.45168 760.481 1.0128
900000 4481.97 -1.19974 752.382 1.00247
1000000 4504.84 -1.1149 756.206 1.00735
1100000 4450.11 -1.42558 747.073 0.994919
1200000 4548.9 -1.24912 763.622 1.01718
1300000 4461.3 -1.13843 748.902 0.9978
1400000 4488.54 -0.399069 753.349 1.00483
1500000 4477.57 -0.869742 751.588 1.00219
1600000 4474.97 -1.46681 751.251 1.00079
1700000 4443.18 -0.995146 745.837 0.993528
1800000 4450.52 -1.41076 747.139 0.995042
1900000 4463.41 -1.06662 749.245 0.998454
2000000 4449.11 -0.975718 746.829 0.995816
2100000 4433.27 -0.502553 744.091 0.992853
2200000 4503.95 -1.64594 756.144 1.00734
2300000 4426.86 -1.47912 743.179 0.990831
2400000 4450.44 -0.338605 746.945 0.996684
2500000 4448.11 -1.375 746.728 0.994638
2600000 4451.65 -1.17426 747.289 0.995291
2700000 4489.19 -1.03186 753.565 1.00404
2800000 4423.81 -0.86057 742.564 0.989698
2900000 4501.49 -1.08529 755.638 1.0066
3000000 4520.1 -1.12072 758.768 1.01062
3100000 4464.09 -0.837776 749.32 0.99913
3200000 4495.27 -1.53603 754.67 1.00495
3300000 4498.21 -1.20046 755.106 1.00635
3400000 4476.15 -1.56954 751.467 1.00137
3500000 4453.44 -1.13883 747.584 0.9961
3600000 4395.59 -1.60191 737.952 0.983073
3700000 4442.61 -1.37378 745.804 0.993202
3800000 4434.35 -0.99651 744.355 0.992347
3900000 4511.17 -1.01275 757.25 1.00889
4000000 4401.87 -1.19375 738.938 0.984508
4100000 4474.09 -1.06079 751.036 1.00054
4200000 4416.65 -0.915918 741.371 0.98824
4300000 4486.62 -0.345198 753.019 1.00472
4400000 4468.48 -0.253703 749.958 1.00105
4500000 4438.73 -1.05746 745.1 0.993109
4600000 4486.76 -1.56735 753.247 1.00353
4700000 4417.32 -1.22573 741.535 0.988191
4800000 4462.46 -0.384229 748.97 0.999005
4900000 4429.47 -0.585515 743.468 0.992039
5000000 4441.84 -1.20399 745.647 0.993374
5100000 4478.09 -1.95027 751.857 1.00123
5200000 4431.29 -1.08201 743.857 0.992263
5300000 4437.18 -0.794933 744.797 0.993748
5400000 4506.92 -1.25085 756.577 1.00789
5500000 4427.49 -1.11132 743.224 0.990126
5600000 4508.13 -0.885759 756.72 1.00874
5700000 4492.03 -1.28007 754.083 1.00433
5800000 4412.88 -0.766997 740.714 0.987195
5900000 4520.68 -1.064 758.855 1.01077
6000000 4436.64 0.430467 744.501 0.994802
6100000 4470.02 -1.08316 750.356 1.00006
6200000 4439.73 -0.554995 745.185 0.993805
6300000 4494.39 -1.03538 754.439 1.00468
6400000 4576.39 -0.668945 768.139 1.02476
6500000 4492.78 -1.05272 754.171 1.00532
6600000 4477.54 -1.04679 751.612 1.00102
6700000 4444.04 -0.755455 745.942 0.994089
6800000 4412.4 -1.06525 740.683 0.98709
6900000 4474.63 -1.03149 751.122 1.00091
7000000 4490.84 -1.1377 753.859 1.00425
7100000 4476.19 -0.971825 751.373 1.00072
7200000 4491.53 -0.493596 753.867 1.0052
7300000 4461.9 -0.958375 748.973 0.998443
7400000 4459.67 -1.07195 748.617 0.9973
7500000 4519.77 -1.04816 758.7 1.01104
7600000 4448.69 -1.45842 746.84 0.994799
7700000 4459.91 -0.881989 748.625 0.997908
7800000 4509.89 -1.15164 757.059 1.009
7900000 4533.73 -0.362809 760.928 1.0154
8000000 4538.96 -1.0131 761.915 1.01549
8100000 4499.43 -0.666953 755.222 1.00693
8200000 4440.42 -1.0638 745.385 0.993072
8300000 4466.49 -1.59439 749.85 0.998632
8400000 4455.49 -0.693747 747.853 0.996501
8500000 4424.8 -1.15662 742.779 0.98949
8600000 4500.23 -1.07956 755.426 1.00676
8700000 4408.04 -1.07633 739.954 0.985759
8800000 4540.08 -1.17991 762.13 1.01544
8900000 4468.65 -1.07302 750.126 1.00003
9000000 4465.62 -1.01924 749.607 0.998371
9100000 4448.63 -1.59412 746.853 0.994754
9200000 4453.43 -0.722585 747.512 0.996957
9300000 4494.86 -1.14143 754.536 1.0059
9400000 4492.34 -1.12094 754.108 1.00471
9500000 4429.05 -1.134 743.49 0.990134
9600000 4456.2 -0.939374 748.013 0.997002
9700000 4419.43 -1.12783 741.874 0.988124
9800000 4441.74 -1.48118 745.677 0.993035
9900000 4536 -1.07226 761.428 1.01508
10000000 4407.23 -1.03656 739.811 0.985738
