# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 5959.39 -0.308497 1000.18 0.984267 0.000478759
200000 5883.67 -0.663229 987.529 0.982877 0.000484914
300000 5946.6 -0.820655 998.117 0.993924 0.000485082
400000 5950.76 -1.00132 998.846 0.988165 0.000481951
500000 5982.4 0.136975 1003.97 1.0062 0.000487537
600000 5977.6 -0.993896 1003.35 1.01921 0.000494899
700000 5930.96 -0.753796 995.48 0.978219 0.000478659
800000 5976.12 -0.816855 1003.07 0.99447 0.000482794
900000 5966.66 -0.908321 1001.5 1.01469 0.000493732
1000000 5937.76 -1.09696 996.68 1.00924 0.000493341
1100000 5919.62 -0.918287 993.605 1.00452 0.000492459
1200000 5916.54 -0.976918 993.098 0.983196 0.000482378
1300000 6010.17 -0.645251 1008.76 1.011 0.00048801
1400000 6057.16 -0.62408 1016.64 1.01403 0.000485762
1500000 5934.3 -0.330991 995.971 0.994094 0.000485531
1600000 5925.7 -0.980197 994.637 0.994172 0.000486757
1700000 5923.95 -0.952772 994.338 1.00339 0.000491432
1800000 5903.96 -0.697541 990.94 0.996493 0.00048967
1900000 5929.05 -0.144908 995.059 0.992737 0.000485521
2000000 5883.16 -0.202589 987.366 0.985992 0.000486158
2100000 5894.07 -0.42072 989.234 0.997415 0.000490851
2200000 5899.04 -0.976096 990.162 0.975317 0.000480031
2300000 6006.67 -0.575238 1008.16 1.00732 0.000486752
2400000 5963.63 -0.864578 1000.98 0.991058 0.00048235
2500000 5908.1 -0.307752 991.569 0.987129 0.00048468
2600000 5982.07 -0.805719 1004.07 1.0108 0.000490315
2700000 5989.72 -0.79789 1005.35 1.01422 0.000491102
2800000 6026.04 -1.11835 1011.5 1.00428 0.000483724
2900000 5931.22 -1.08968 995.581 0.996307 0.000487326
3000000 5976.23 -0.825469 1003.09 0.994358 0.000482985
3100000 5898.15 -0.773067 989.977 0.988313 0.0004861
3200000 6015.98 -0.69687 1009.74 1.00756 0.000485915
3300000 5986.34 -0.766005 1004.78 0.998737 0.000483872
3400000 6055.55 -1.09878 1016.45 1.00369 0.0004809
3500000 5979.84 -0.940123 1003.72 1.00614 0.00048844
3600000 5957.45 -1.17458 999.997 1.00399 0.000488939
3700000 5945.25 -0.876387 997.9 0.991536 0.000484111
3800000 5922.4 0.290258 993.87 1.00818 0.000493335
3900000 5874.46 -1.13278 986.063 0.969586 0.000479022
4000000 5946.1 -0.64292 998.004 1.01181 0.000493312
4100000 5898.01 0.668057 989.713 0.994696 0.000488517
4200000 5944.97 -0.165401 997.734 0.982061 0.000479183
4300000 5918.84 -0.92398 993.475 0.984794 0.000482879
4400000 5938.75 -0.876686 996.81 0.994483 0.000485693
4500000 5861.87 -0.983478 983.924 0.970769 0.000480667
4600000 6061.71 -0.80569 1017.43 1.00746 0.000482283
4700000 5940.05 -0.71408 997 0.996033 0.000486393
4800000 6004.46 -0.659099 1007.8 1.00277 0.000484419
4900000 5995.83 -0.909282 1006.39 0.995252 0.000481457
5000000 6030.49 -0.969442 1012.22 1.00997 0.000485868
5100000 5858.94 -0.750529 983.394 0.971598 0.000481132
5200000 5919.52 -0.692355 993.551 0.990554 0.000485771
5300000 5981.49 -0.939482 1003.99 0.999567 0.000485084
5400000 5976.96 -0.634992 1003.18 1.00976 0.000490291
5500000 5925.96 -0.0484267 994.524 0.982723 0.000480771
5600000 5914.91 -0.759111 992.789 0.984609 0.000483056
5700000 6025.53 -1.08439 1011.41 0.991448 0.000477619
5800000 5889.27 -0.947844 988.517 0.978946 0.000482346
5900000 5972.21 -0.0696579 1002.29 0.995089 0.000483186
6000000 5948.49 -0.164308 998.325 0.993672 0.00048445
6100000 5850.83 -0.815012 982.045 0.991779 0.000491704
6200000 5975.52 -0.834366 1002.97 0.999703 0.000485653
6300000 5995.55 0.123273 1006.17 1.00447 0.000485808
6400000 5939.58 -1.05001 996.977 0.987993 0.000482675
6500000 5890.85 -0.805173 988.758 0.994564 0.000489726
6600000 5925.56 -1.14 994.639 0.996593 0.000488026
6700000 5911.48 -0.907175 992.237 1.00601 0.000493777
6800000 5928.98 -0.776284 995.152 1.0016 0.000490147
6900000 5984.41 -0.350053 1004.38 1.00506 0.000487255
7000000 5965.29 -0.496545 1001.2 1.00383 0.000488043
7100000 6005.28 -0.88532 1007.98 1.01521 0.000490698
7200000 5997.17 -1.00298 1006.64 0.995203 0.000481108
7300000 5920.19 -0.765187 993.676 0.992671 0.00048668
7400000 6048.25 -0.941193 1015.2 1.01741 0.000488174
7500000 6007.27 -0.676344 1008.27 1.00457 0.000485094
7600000 6071.47 -0.755701 1019.06 1.01314 0.000484554
