# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 5908.1 -0.934302 991.675 0.99092
200000 5982.69 -0.548093 1004.13 1.0038
300000 5920.07 -0.722498 993.649 0.992936
400000 5923.63 -0.665962 994.237 0.99342
500000 5949.69 -0.0444889 998.505 0.99906
600000 5917.17 -0.878603 993.189 0.992258
700000 5947.87 -0.777662 998.324 0.99778
800000 5955.72 -0.4071 999.579 0.998672
900000 5975.78 -0.664106 1002.99 1.00265
1000000 5964.59 -0.616599 1001.1 1.00054
1100000 5928.64 -0.471097 995.044 0.995101
1200000 5905.12 -1.0449 991.193 0.990275
1300000 5993.01 -1.01893 1005.94 1.00564
1400000 5932.51 0.0662204 995.604 0.996205
1500000 5941.54 -0.899373 997.28 0.996261
1600000 5956.52 -0.211856 999.679 1.0003
1700000 5989.79 -0.789265 1005.36 1.00497
1800000 5934.16 -0.605937 995.993 0.995533
1900000 6050.54 -0.505622 1015.51 1.01519
2000000 5977.98 -1.01209 1003.42 1.0024
2100000 5925.65 -0.0480543 994.472 0.994607
2200000 6020.85 -0.54646 1010.53 1.01003
2300000 5888.44 -1.17015 988.415 0.98754
2400000 5937.71 -0.74941 996.614 0.996887
2500000 5959.52 -0.794458 1000.28 0.999526
2600000 6077.12 -0.432892 1019.96 1.01949
2700000 6036.37 0.450268 1012.97 1.01372
2800000 5931.97 -0.457929 995.601 0.995542
2900000 6033.23 -0.383481 1012.58 1.01233
3000000 5992.36 -0.701063 1005.78 1.00507
3100000 5971.11 -0.162585 1002.12 1.00218
3200000 6013.44 -0.935683 1009.35 1.00853
3300000 5921.99 -0.250127 993.891 0.994062
3400000 6070.93 -0.820976 1018.98 1.01801
3500000 5933.62 0.0334908 995.796 0.9968
3600000 5893.31 -0.647552 989.145 0.989071
3700000 5888.89 -0.502237 988.378 0.987969
3800000 5920.65 -0.769874 993.754 0.992888
3900000 5999.14 -0.45592 1006.87 1.00679
4000000 5983.81 -0.838541 1004.36 1.00346
4100000 5990.91 -0.902054 1005.57 1.00496
4200000 5901.18 -0.613432 990.46 0.990056
4300000 5970.88 -0.860805 1002.2 1.00152
4400000 5993.78 -1.01955 1006.07 1.00511
4500000 5904.84 -0.78641 991.103 0.990521
4600000 5960.47 -0.6945 1000.42 1.0001
4700000 5911.01 -0.716967 992.127 0.991619
4800000 6049.48 -0.880786 1015.39 1.01434
4900000 5989.28 -0.839429 1005.28 1.0047
5000000 5968.47 -0.606855 1001.75 1.00132
5100000 5927.1 -0.0927007 994.723 0.995116
5200000 5964.11 -1.00621 1001.09 1.00001
5300000 5884.54 -0.732773 987.687 0.987322
5400000 5934.81 -0.552313 996.094 0.996182
5500000 5923.71 -0.765429 994.266 0.993381
5600000 6021.81 -0.569936 1010.7 1.01022
5700000 5910.85 -0.673284 992.094 0.991209
5800000 5929.21 -0.982971 995.226 0.994601
5900000 5913.69 -0.667962 992.568 0.992032
6000000 5996.59 -0.739279 1006.49 1.00594
6100000 5889.26 0.545152 988.266 0.98945
6200000 6062.34 -0.685849 1017.52 1.01701
6300000 5928.4 -1.34427 995.151 0.994302
6400000 6036.96 -1.20676 1013.35 1.01278
6500000 5971.73 -1.27413 1002.41 1.00161
6600000 5906.17 -1.10493 991.379 0.990448
6700000 6022.89 -1.17265 1010.98 1.00996
6800000 5916.78 -1.07417 993.155 0.992491
6900000 5953.76 -1.06896 999.361 0.99828
7000000 5948.1 0.227345 998.194 0.998736
7100000 6058.08 -0.686923 1016.8 1.01661
7200000 5967.3 -0.606589 1001.55 1.0014
7300000 5970.95 -0.807865 1002.2 1.00127
7400000 5964.94 -0.720073 1001.18 1.0008
7500000 5958.18 -0.380665 999.987 1.00046
7600000 5935.34 -0.939861 996.247 0.99563
7700000 5884.97 -0.548268 987.728 0.986973
7800000 5988.15 -0.944503 1005.11 1.00454
7900000 6031.87 -0.851755 1012.43 1.01181
8000000 6003.58 -0.927339 1007.7 1.00679
8100000 5999.31 -1.04841 1007 1.00617
8200000 5803.26 -1.08771 974.107 0.973106
8300000 5901.26 -0.772228 990.5 0.989688
8400000 5957 -0.790349 999.857 0.999186
8500000 5842.26 -0.811262 980.606 0.979958
8600000 5969.55 -0.640355 1001.94 1.0012
8700000 5971.97 -0.726916 1002.36 1.00155
8800000 5981.72 0.183307 1003.84 1.00424
8900000 6009.54 -0.843933 1008.68 1.00819
9000000 5903.44 -0.956251 990.896 0.990114
9100000 5956.87 -0.916625 999.857 0.999462
9200000 5979.96 -0.438573 1003.65 1.00367
9300000 5900.06 -0.995603 990.337 0.98938
9400000 6004.91 -0.643393 1007.87 1.00701
9500000 5964.76 -1.09407 1001.21 1.00042
9600000 5888.64 -0.821527 988.39 0.987571
9700000 6044.52 -0.717933 1014.53 1.01384
9800000 5994.82 -0.785503 1006.2 1.00553
9900000 5915.5 -1.01112 992.93 0.99191
10000000 5964.83 -0.775496 1001.17 1.00024
