Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.21416e+12 1.22438e+12 1.16468e+12 1.18654e+12 1.21355e+12 1.26247e+12 1.22086e+12 1.21294e+12 1.2715e+09
 100000 4.70011e+12 4.73968e+12 4.50146e+12 4.5885e+12 4.69681e+12 4.89569e+12 4.727e+12 4.69503e+12 1.27666e+11
 150000 1.02601e+13 1.03464e+13 9.81258e+12 1.00037e+13 1.02484e+13 1.07077e+13 1.03199e+13 1.02478e+13 1.29141e+11
 200000 1.77164e+13 1.78638e+13 1.69223e+13 1.7245e+13 1.7684e+13 1.85196e+13 1.78162e+13 1.769e+13 1.30489e+11
 250000 2.69051e+13 2.71269e+13 2.56693e+13 2.61367e+13 2.68352e+13 2.81688e+13 2.70469e+13 2.6855e+13 1.31554e+11
 300000 3.76767e+13 3.79861e+13 3.59063e+13 3.65187e+13 3.755e+13 3.95064e+13 3.78584e+13 3.75909e+13 1.32985e+11
 350000 4.98939e+13 5.03066e+13 4.74997e+13 4.82488e+13 4.96907e+13 5.23945e+13 5.01113e+13 4.97602e+13 1.34515e+11
 400000 6.34311e+13 6.39626e+13 6.03294e+13 6.11987e+13 6.31348e+13 6.67081e+13 6.36805e+13 6.32381e+13 1.35861e+11
 450000 7.81716e+13 7.88371e+13 7.42859e+13 7.52491e+13 7.77719e+13 8.23291e+13 7.845e+13 7.79093e+13 1.37286e+11
 500000 9.4006e+13 9.48215e+13 8.92723e+13 9.02935e+13 9.3499e+13 9.91484e+13 9.43136e+13 9.36681e+13 1.38764e+11
 550000 1.10835e+14 1.11815e+14 1.05199e+14 1.06234e+14 1.10225e+14 1.17064e+14 1.11175e+14 1.10418e+14 1.40286e+11
 600000 1.28571e+14 1.2973e+14 1.21985e+14 1.22986e+14 1.27874e+14 1.35983e+14 1.28948e+14 1.28073e+14 1.41741e+11
 650000 1.4713e+14 1.48488e+14 1.39553e+14 1.4047e+14 1.46373e+14 1.55814e+14 1.47552e+14 1.46554e+14 1.43215e+11
 700000 1.66444e+14 1.68015e+14 1.57837e+14 1.58617e+14 1.65654e+14 1.76477e+14 1.66916e+14 1.65789e+14 1.44719e+11
 750000 1.86453e+14 1.88244e+14 1.76775e+14 1.77366e+14 1.8566e+14 1.97895e+14 1.86974e+14 1.85714e+14 1.46233e+11
 800000 2.07099e+14 2.09112e+14 1.96308e+14 1.96658e+14 2.06343e+14 2.19999e+14 2.07667e+14 2.06269e+14 1.4773e+11
