Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 8.56382e+12 8.70605e+12 9.08001e+12 8.51213e+12 8.63137e+12 8.64374e+12 8.59575e+12 8.67077e+12 2.66844e+08
 100000 3.39637e+13 3.45311e+13 3.60258e+13 3.37544e+13 3.42322e+13 3.42818e+13 3.40894e+13 3.43897e+13 4.37581e+11
 150000 7.58123e+13 7.7082e+13 8.04447e+13 7.53333e+13 7.64029e+13 7.65165e+13 7.60843e+13 7.67624e+13 4.37922e+11
 200000 1.33736e+14 1.35973e+14 1.41956e+14 1.32869e+14 1.34754e+14 1.34961e+14 1.34195e+14 1.35405e+14 4.38258e+11
 250000 2.07368e+14 2.10831e+14 2.20182e+14 2.05993e+14 2.08901e+14 2.09243e+14 2.08046e+14 2.09945e+14 4.38602e+11
 300000 2.96351e+14 3.0129e+14 3.14745e+14 2.94351e+14 2.98461e+14 2.99004e+14 2.97272e+14 3.00015e+14 4.38943e+11
 350000 4.00342e+14 4.06983e+14 4.25279e+14 3.97601e+14 4.03057e+14 4.03892e+14 4.01517e+14 4.05257e+14 4.39276e+11
 400000 5.19006e+14 5.27549e+14 5.51427e+14 5.15407e+14 5.22323e+14 5.23568e+14 5.20432e+14 5.25324e+14 4.3956e+11
 450000 6.52018e+14 6.6264e+14 6.92847e+14 6.47437e+14 6.55902e+14 6.57698e+14 6.53679e+14 6.59875e+14 4.39892e+11
 500000 7.99066e+14 8.11918e+14 8.49208e+14 7.93369e+14 8.03448e+14 8.0596e+14 8.00926e+14 8.08581e+14 4.40224e+11
 550000 9.59852e+14 9.75049e+14 1.02019e+15 9.52883e+14 9.64628e+14 9.68046e+14 9.61853e+14 9.71123e+14 4.40554e+11
 600000 1.13409e+15 1.1517e+15 1.20547e+15 1.12567e+15 1.13911e+15 1.14366e+15 1.13615e+15 1.14719e+15 4.40884e+11
 650000 1.32148e+15 1.34157e+15 1.40474e+15 1.31141e+15 1.32659e+15 1.3325e+15 1.3235e+15 1.33647e+15 4.41214e+11
 700000 1.52175e+15 1.54432e+15 1.61769e+15 1.50982e+15 1.52675e+15 1.53427e+15 1.52361e+15 1.53867e+15 4.41541e+11
 750000 1.73463e+15 1.75967e+15 1.84401e+15 1.72061e+15 1.73929e+15 1.74869e+15 1.7362e+15 1.75349e+15 4.41866e+11
