# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 41706.5 0.00081565 6999.34 0.999493
200000 42243 2.25919 7088.99 1.01258
300000 41405.9 -0.0439139 6948.9 0.992253
400000 41517.2 -0.0877674 6967.58 0.994924
500000 41702.2 -0.0116947 6998.61 0.999368
600000 41572 -0.00161279 6976.75 0.996255
700000 41289 -0.0469882 6929.28 0.989476
800000 41513.4 -0.0311502 6966.93 0.994828
900000 41303.3 1.79399 6931.37 0.990014
1000000 41507.5 7.20477 6964.73 0.995231
1100000 41576.1 -0.0118581 6977.46 0.996333
1200000 41582.3 -0.0810349 6978.5 0.996477
1300000 41747.7 1.04168 7006.08 1.00058
1400000 41076.1 0.610312 6893.43 0.984436
1500000 41403.8 -0.020244 6948.54 0.992221
1600000 41459.6 0.260273 6957.86 0.993608
1700000 41770.1 -0.028825 7010.02 1.001
1800000 41973 -0.0309778 7044.06 1.00584
1900000 41564.7 -0.0231828 6975.53 0.996057
2000000 41965.4 -0.0371016 7042.79 1.00566
2100000 41975.7 -0.0547836 7044.52 1.00591
2200000 41884.9 -0.0505987 7029.28 1.00373
2300000 41538.7 -0.0647325 6971.18 0.995432
2400000 41312 -0.000755667 6933.12 0.990021
2500000 42022.5 -0.182633 7052.39 1.00702
2600000 41939.9 -0.219758 7038.54 1.00505
2700000 41647.9 0.37894 6989.44 0.998133
2800000 41584.7 -0.191564 6978.92 0.996533
2900000 41660.6 0.308882 6991.58 0.998464
3000000 41591.4 -0.0572828 6980.02 0.99671
3100000 42048.5 -0.0397283 7056.74 1.00765
3200000 41984.8 1.22103 7045.83 1.00628
3300000 41657.4 -0.0882644 6991.11 0.998278
3400000 41062.2 0.863877 6891.05 0.984162
3500000 41942.7 -0.0617746 7038.98 1.00511
3600000 41271.9 -0.0701096 6926.41 0.989041
3700000 41951.6 0.038895 7040.46 1.00538
3800000 41723.1 -0.0414438 7002.12 0.999853
3900000 42225.5 -0.0191806 7086.43 1.01189
4000000 41963.2 -0.11021 7042.44 1.00561
4100000 41695.7 -0.156 6997.55 0.999207
4200000 41565.3 -0.142131 6975.66 0.99607
4300000 41950.2 1.26965 7040.02 1.00552
4400000 41878.8 0.121289 7028.22 1.00362
4500000 42027 -0.0291554 7053.13 1.00714
4600000 41065.5 0.759791 6891.62 0.98423
4700000 41548 -0.102555 6972.74 0.995656
4800000 41642.1 0.2595 6988.48 0.997974
4900000 41381.1 -0.0188324 6944.72 0.991658
5000000 42317.7 -0.0768408 7101.91 1.0141
5100000 41829.5 -0.167212 7020 1.0024
5200000 42682.9 -0.189454 7163.23 1.02285
5300000 41517.6 7.05888 6966.45 0.995556
5400000 41400.6 -0.0768698 6948.01 0.992122
5500000 41576.3 -0.0403415 6977.48 0.996355
5600000 41562.4 0.882647 6974.99 0.996114
5700000 41729.7 0.202342 7003.2 1.00007
5800000 42130.1 -0.0177348 7070.42 1.00961
5900000 41740.9 -0.113492 7005.13 1.00031
6000000 41209.8 -0.129418 6915.99 0.987568
6100000 41665.2 -0.0361543 6992.41 0.998478
6200000 41652.4 -0.163637 6990.28 0.99817
6300000 42104 5.56124 7065.11 1.00948
6400000 41723 0.0947958 7002.09 0.999885
6500000 41689.2 -0.0338288 6996.43 0.999054
6600000 41491.1 -0.0218562 6963.19 0.994294
6700000 41771 -0.0878191 7010.17 1.00102
6800000 41684.9 -0.0474581 6995.71 0.998939
6900000 41487.4 -0.022001 6962.57 0.994207
7000000 41390.9 -0.15565 6946.4 0.991893
7100000 41450.6 -0.0601766 6956.4 0.993324
7200000 41785.2 -0.0848122 7012.56 1.00134
7300000 41835.8 -0.14024 7021.05 1.00255
7400000 41811 -0.0942286 7016.88 1.00196
7500000 41590.7 1.16035 6979.71 0.996825
7600000 42316.7 -0.00967087 7101.73 1.01411
7700000 42263.5 -0.107443 7092.82 1.01282
7800000 41486.4 -0.101205 6962.41 0.994179
7900000 41911.1 -0.16133 7033.69 1.00436
8000000 41510.3 1.96778 6966.07 0.994962
8100000 41677.2 -0.0171292 6994.42 0.998755
8200000 41634.7 -0.078662 6987.3 0.997735
8300000 40929.8 -0.0231733 6868.98 0.980842
8400000 42075.6 -0.021026 7061.28 1.0083
8500000 41841.3 -0.112258 7021.98 1.00268
8600000 41334.6 -0.219848 6936.96 0.99054
8700000 41541.6 0.0481778 6971.65 0.995535
8800000 41676.9 0.0102213 6994.37 0.998773
8900000 41257.4 -0.0957468 6923.98 0.988717
9000000 42024.6 -0.124174 7052.73 1.00707
9100000 42268.7 -0.120745 7093.71 1.01293
9200000 41707.6 0.378363 6999.45 0.999562
9300000 41720 -0.12003 7001.62 0.99979
9400000 41960.1 0.0556158 7041.88 1.00557
9500000 41832.6 0.117192 7020.47 1.00251
9600000 41540.8 -0.077323 6971.53 0.995497
9700000 41644 -0.086198 6988.85 0.997957
9800000 41849.1 2.76055 7022.8 1.00318
9900000 41581.2 -0.0892384 6978.31 0.99646
10000000 41523.1 -0.00981223 6968.55 0.995062
