Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.4037e+13 1.51683e+13 1.42201e+13 1.43732e+13 1.32802e+13 1.37966e+13 1.38167e+13 1.408e+13 3.91277e+08
 100000 5.56561e+13 6.0179e+13 5.63833e+13 5.69804e+13 5.2606e+13 5.46678e+13 5.47514e+13 5.58133e+13 5.83239e+10
 150000 1.24215e+14 1.34393e+14 1.25836e+14 1.27149e+14 1.17297e+14 1.21934e+14 1.22127e+14 1.24535e+14 5.87623e+10
 200000 2.19097e+14 2.37205e+14 2.21948e+14 2.24241e+14 2.06708e+14 2.14954e+14 2.15301e+14 2.19614e+14 5.91972e+10
 250000 3.39711e+14 3.68036e+14 3.44119e+14 3.4765e+14 3.20229e+14 3.33122e+14 3.33667e+14 3.40449e+14 5.96652e+10
 300000 4.85494e+14 5.26329e+14 4.91776e+14 4.96797e+14 4.57276e+14 4.75872e+14 4.76648e+14 4.86469e+14 6.01684e+10
 350000 6.55902e+14 7.11546e+14 6.64371e+14 6.71132e+14 6.17281e+14 6.42662e+14 6.43691e+14 6.57124e+14 6.06589e+10
 400000 8.50417e+14 9.23169e+14 8.61377e+14 8.70136e+14 7.997e+14 8.32989e+14 8.34275e+14 8.51893e+14 6.12376e+10
 450000 1.06853e+15 1.1607e+15 1.08229e+15 1.09333e+15 1.00403e+15 1.04638e+15 1.04791e+15 1.07028e+15 6.16949e+10
 500000 1.30976e+15 1.42367e+15 1.32663e+15 1.34024e+15 1.22978e+15 1.28237e+15 1.28413e+15 1.31182e+15 6.21438e+10
 550000 1.57364e+15 1.71161e+15 1.59394e+15 1.61042e+15 1.4765e+15 1.54052e+15 1.54248e+15 1.57604e+15 6.2598e+10
 600000 1.85971e+15 2.02406e+15 1.88376e+15 1.90343e+15 1.74376e+15 1.82043e+15 1.82254e+15 1.86253e+15 6.30659e+10
 650000 2.16753e+15 2.36057e+15 2.19564e+15 2.21887e+15 2.03113e+15 2.12168e+15 2.1239e+15 2.17084e+15 6.35592e+10
 700000 2.49666e+15 2.7207e+15 2.52917e+15 2.55633e+15 2.33823e+15 2.4439e+15 2.44616e+15 2.50056e+15 6.40645e+10
 750000 2.84668e+15 3.10403e+15 2.88391e+15 2.91545e+15 2.66466e+15 2.78672e+15 2.78894e+15 2.85132e+15 6.45345e+10
 800000 3.2172e+15 3.51012e+15 3.25947e+15 3.29584e+15 3.01008e+15 3.14979e+15 3.1519e+15 3.22271e+15 6.50897e+10
 850000 3.60781e+15 3.93857e+15 3.65545e+15 3.69715e+15 3.37412e+15 3.53274e+15 3.53467e+15 3.61438e+15 6.56218e+10
 900000 4.01814e+15 4.38895e+15 4.07146e+15 4.11902e+15 3.75643e+15 3.93525e+15 3.9369e+15 4.02595e+15 6.61775e+10
